"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.869875417E0,-3.227081299E0,1.074748135E1,6.416370392E0
6.889728417E0,-3.324493408E0,1.094705391E1,7.006210327E0
6.909582417E0,-3.167205811E0,1.103172874E1,7.868865967E0
6.929435417E0,-2.809936523E0,1.101724243E1,8.445518494E0
6.949289417E0,-2.843017578E0,1.140373039E1,9.530662537E0
6.969142417E0,-2.381790161E0,1.170869827E1,1.042678070E1
6.988995417E0,-2.055953979E0,1.205028152E1,1.107450485E1
7.008849417E0,-1.696563721E0,1.185933018E1,1.101401138E1
7.028702417E0,-1.869277954E0,1.214241695E1,1.043231583E1
7.048556417E0,-1.904098511E0,1.194245720E1,1.057157898E1
7.068409417E0,-2.038070679E0,1.229384041E1,1.082857132E1
7.088263417E0,-1.972961426E0,1.218019199E1,1.088906097E1
7.108116417E0,-1.371871948E0,1.221691799E1,1.098767853E1
7.127969417E0,-1.173263550E0,1.183518600E1,1.125404739E1
7.147823417E0,-1.035766602E0,1.207660103E1,1.058145142E1
7.167676417E0,-8.846893311E-1,1.223578739E1,1.069290543E1
7.187530417E0,-1.477600098E0,1.247713757E1,1.036031723E1
7.207383417E0,-1.673767090E0,1.231574821E1,1.054400635E1
7.227237417E0,-1.900299072E0,1.206139469E1,9.604084015E0
7.247090417E0,-2.317092896E0,1.204346275E1,9.760204315E0
7.266943417E0,-2.419479370E0,1.212630272E1,1.032531357E1
7.286797417E0,-2.359466553E0,1.180268478E1,1.065576553E1
7.306650417E0,-2.427597046E0,1.164705276E1,1.104829407E1
7.326504417E0,-2.513977051E0,1.171385956E1,1.104751587E1
7.346357417E0,-3.155715942E0,1.166274261E1,1.125168228E1
7.366211417E0,-3.313705444E0,1.141503525E1,1.153010941E1
7.386064417E0,-3.494277954E0,1.146459579E1,1.209142303E1
7.405918417E0,-3.770111084E0,1.169495773E1,1.212155533E1
7.425771417E0,-4.312927246E0,1.183609962E1,1.250490189E1
7.445624417E0,-4.637619019E0,1.173066139E1,1.271733093E1
7.465478417E0,-5.116485596E0,1.159155464E1,1.337896347E1
