"Time (s)","X (hPa)"
8.910592310E2,1.018029404E3
8.921248390E2,1.018039398E3
8.931904430E2,1.018043060E3
8.942560130E2,1.018054428E3
8.953215870E2,1.018077850E3
8.963871570E2,1.018093719E3
8.974527290E2,1.018097534E3
8.985183300E2,1.018111420E3
8.995838980E2,1.018135910E3
9.006494070E2,1.018157196E3
9.017149410E2,1.018180237E3
9.027805400E2,1.018212967E3
9.038462010E2,1.018244705E3
9.049118360E2,1.018244705E3
9.059774040E2,1.018242035E3
9.070429360E2,1.018223724E3
9.081084920E2,1.018201294E3
9.091741400E2,1.018183212E3
9.102397740E2,1.018183212E3
9.113053510E2,1.018187256E3
9.123709450E2,1.018196106E3
9.134365590E2,1.018196106E3
9.145021390E2,1.018192291E3
9.155677200E2,1.018170013E3
9.166332770E2,1.018134232E3
9.176988870E2,1.018098450E3
9.187644920E2,1.018077164E3
9.198300930E2,1.018066254E3
9.208956640E2,1.018066254E3
9.219612040E2,1.018073120E3
9.230267110E2,1.018094864E3
9.240922900E2,1.018113098E3
