"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.949747683E2,8.946745148E0,2.278112640E0,1.726360016E0
8.949946253E2,9.649833069E0,2.352058868E0,1.617536316E0
8.950144813E2,9.544452209E0,2.370620270E0,1.966311035E0
8.950343383E2,9.457932129E0,2.451152802E0,2.091750183E0
8.950541943E2,9.527387695E0,2.450104980E0,1.815125427E0
8.950740503E2,9.281898193E0,2.164648590E0,1.647474060E0
8.950939073E2,9.659263458E0,2.317181396E0,1.686393127E0
8.951137633E2,9.389075317E0,2.261946259E0,1.965562592E0
8.951336193E2,9.139544220E0,2.334694977E0,1.636696472E0
8.951534763E2,9.444310455E0,2.411784668E0,1.401685181E0
8.951733323E2,9.556127930E0,2.558479614E0,1.553619232E0
8.951931893E2,9.516460419E0,2.398462372E0,1.666035461E0
8.952130453E2,9.162596283E0,2.403102722E0,1.525178375E0
8.952329013E2,9.200168152E0,2.375260620E0,1.278641052E0
8.952527583E2,9.626331940E0,2.490970001E0,1.156944122E0
8.952726143E2,9.656119995E0,2.176473999E0,1.575473785E0
8.952924713E2,9.178163910E0,2.205214233E0,1.718276825E0
8.953123273E2,9.158105621E0,2.089055786E0,1.465153198E0
8.953321833E2,9.241033173E0,2.215243378E0,1.269060974E0
8.953520403E2,9.473948822E0,2.306254120E0,1.464704132E0
8.953718963E2,9.764045563E0,2.656076660E0,1.355281677E0
8.953917523E2,9.574839020E0,2.251767426E0,1.469194794E0
8.954116093E2,9.251511383E0,2.203567657E0,1.688788147E0
8.954314653E2,8.728049927E0,2.309696960E0,1.351389771E0
8.954513223E2,9.118138733E0,2.510579224E0,1.177002411E0
8.954711783E2,9.700427856E0,2.546354828E0,1.338366852E0
8.954910343E2,9.653425598E0,1.991159363E0,1.389859772E0
8.955108913E2,9.222172394E0,2.170636139E0,1.534758453E0
8.955307473E2,9.756261749E0,2.578687592E0,1.012195129E0
8.955506043E2,9.428892517E0,2.299218750E0,1.571132813E0
8.955704603E2,9.448501740E0,2.133213959E0,1.714534607E0
8.955903163E2,8.877588959E0,1.996997223E0,1.756148071E0
8.956101733E2,8.846753082E0,2.379601593E0,1.104403381E0
8.956300293E2,9.409283295E0,2.353106689E0,1.047222290E0
8.956498863E2,9.761800232E0,2.314936066E0,1.379680939E0
8.956697423E2,9.538913727E0,1.934876404E0,1.956431580E0
8.956895985E2,9.480684814E0,2.278412018E0,2.107766876E0
8.957094555E2,9.374405823E0,2.487826538E0,1.524130554E0
8.957293115E2,9.270222473E0,2.500101013E0,1.507066040E0
8.957491675E2,9.240284729E0,2.211201782E0,1.610351257E0
8.957690245E2,9.471254425E0,2.293829956E0,1.294208679E0
8.957888805E2,8.953630829E0,2.342927856E0,1.401385803E0
8.958087375E2,9.709708557E0,2.440375214E0,1.532064056E0
8.958285935E2,8.766370239E0,2.430495758E0,1.699565735E0
8.958484495E2,8.837622070E0,2.274969177E0,1.413660278E0
8.958683065E2,9.478738861E0,2.641856232E0,1.138233032E0
8.958881625E2,9.285041656E0,2.228565674E0,1.409019928E0
8.959080195E2,9.228758698E0,2.242337036E0,1.891167297E0
8.959278755E2,8.840615845E0,2.398462372E0,1.654359741E0
8.959477315E2,9.244925079E0,2.715802460E0,1.467248840E0
8.959675885E2,9.460177460E0,2.334096222E0,1.788780212E0
8.959874445E2,8.583151245E0,2.155068512E0,1.916165314E0
8.960073015E2,8.216563568E0,2.050286407E0,1.284927979E0
8.960271575E2,9.061257019E0,2.669698334E0,8.608598328E-1
8.960470135E2,9.696685638E0,2.420765991E0,1.334175568E0
8.960668705E2,9.891879730E0,2.450703735E0,1.877395935E0
8.960867265E2,9.337133331E0,2.457589417E0,2.027533722E0
8.961065825E2,8.848249969E0,2.565514984E0,1.950444031E0
8.961264395E2,8.938661957E0,2.628384247E0,1.883682861E0
