"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.175645345E2,5.201269385E1,5.194751970E0,3.347326581E0,2.117085144E1,2.904973412E1,1.670996618E1,3.000000000E0
2.185645291E2,5.201286461E1,5.194859621E0,2.191684333E0,2.088485317E1,2.420246887E1,1.614525730E1,3.000000000E0
2.195645233E2,5.201303624E1,5.194980401E0,2.360774325E0,2.068655883E1,1.887686920E1,1.629100056E1,3.000000000E0
2.205645168E2,5.201321577E1,5.195077277E0,3.602174853E0,2.046174507E1,1.476426029E1,1.717890657E1,3.000000000E0
2.215645104E2,5.201340096E1,5.195128582E0,4.265889788E0,2.031169043E1,9.886715889E0,1.783892417E1,3.000000000E0
2.225645037E2,5.201359654E1,5.195168691E0,4.338985076E0,2.012407740E1,7.149571896E0,1.882678639E1,3.000000000E0
2.235644977E2,5.201376683E1,5.195169873E0,3.835696666E0,1.965397637E1,5.708687305E-1,2.061429670E1,3.000000000E0
2.245644908E2,5.201394692E1,5.195162094E0,4.166167173E0,1.918994718E1,3.588525696E2,2.256730166E1,3.000000000E0
2.255644846E2,5.201411142E1,5.195166095E0,3.087585082E0,1.887704752E1,3.571736755E2,2.367257631E1,3.000000000E0
2.265644770E2,5.201426757E1,5.195160555E0,3.392713061E0,1.871432401E1,3.571736755E2,2.387965954E1,3.000000000E0
2.275644700E2,5.201442969E1,5.195147584E0,3.545521284E0,1.886724014E1,3.571736755E2,2.365156808E1,3.000000000E0
2.285644635E2,5.201462805E1,5.195135710E0,3.446211095E0,1.923357893E1,3.582652588E2,2.208146799E1,3.000000000E0
2.295644573E2,5.201486702E1,5.195099098E0,3.308667973E0,2.005398672E1,3.582652588E2,2.052769509E1,3.000000000E0
2.305644501E2,5.201506674E1,5.195062543E0,3.988097517E0,2.036731553E1,3.582615662E2,1.342940703E1,3.000000000E0
2.315644428E2,5.201525179E1,5.195029651E0,4.251677644E0,2.053618721E1,2.140716791E0,1.261078392E1,3.000000000E0
2.325644356E2,5.201546642E1,5.195044778E0,3.820121688E0,2.089840618E1,4.123181820E0,1.245493868E1,3.000000000E0
2.335644285E2,5.201567018E1,5.195099467E0,3.958831998E0,2.120344555E1,7.504034519E0,1.312455950E1,3.000000000E0
2.345644213E2,5.201582755E1,5.195163476E0,4.151383945E0,2.113893531E1,1.113021946E1,1.113933888E1,3.000000000E0
2.355644130E2,5.201602385E1,5.195232302E0,3.895378451E0,2.132669166E1,1.394954109E1,1.267918687E1,3.000000000E0
2.365644063E2,5.201622307E1,5.195312210E0,5.023680950E0,2.162809508E1,1.832224655E1,1.386888859E1,3.000000000E0
2.375643990E2,5.201640289E1,5.195445236E0,4.100740772E0,2.169229341E1,2.018589592E1,1.405647708E1,3.000000000E0
2.385643912E2,5.201660284E1,5.195563976E0,4.654238351E0,2.205750884E1,2.419220734E1,1.464347802E1,3.000000000E0
2.395643840E2,5.201678351E1,5.195673328E0,4.707986210E0,2.219760307E1,2.662899017E1,1.637628980E1,3.000000000E0
2.405643764E2,5.201694896E1,5.195825881E0,5.014562463E0,2.213929086E1,3.018401718E1,1.681789335E1,3.000000000E0
2.415643692E2,5.201709650E1,5.195968727E0,4.613145945E0,2.178948631E1,3.224714279E1,1.684997659E1,3.000000000E0
2.425643610E2,5.201724946E1,5.196109693E0,4.126636076E0,2.159115217E1,3.457136917E1,1.576100501E1,3.000000000E0
2.435643541E2,5.201736934E1,5.196295090E0,4.208896363E0,2.113222996E1,3.457136917E1,1.012332186E1,3.000000000E0
2.445643459E2,5.201748516E1,5.196477378E0,3.971412220E0,2.033630685E1,3.457136917E1,9.165422459E0,3.000000000E0
2.455643392E2,5.201764635E1,5.196626062E0,3.347758271E0,1.966859202E1,3.483487701E1,7.176429123E0,3.000000000E0
2.465643313E2,5.201778592E1,5.196780533E0,3.090237806E0,1.884051044E1,3.483487701E1,6.360818401E0,3.000000000E0
2.475643235E2,5.201791208E1,5.196930395E0,2.413910956E0,1.785091276E1,3.502467346E1,5.723552864E0,3.000000000E0
2.485643160E2,5.201802876E1,5.197077970E0,2.164298980E0,1.652025923E1,3.447005844E1,5.952083919E0,3.000000000E0
2.495643084E2,5.201813095E1,5.197201852E0,1.840618621E0,1.456216671E1,3.446702957E1,6.286167849E0,3.000000000E0
2.505643000E2,5.201819815E1,5.197299492E0,1.070663029E0,1.204910829E1,3.393664551E1,6.687742799E0,3.000000000E0
2.515642928E2,5.201826822E1,5.197367034E0,5.767134568E-1,9.606329104E0,3.393664551E1,7.039359701E0,3.000000000E0
2.525642857E2,5.201832247E1,5.197431761E0,2.037298102E-1,7.771924141E0,3.393675995E1,7.525640007E0,3.000000000E0
2.535642778E2,5.201837340E1,5.197473103E0,1.494248547E-1,6.304233178E0,3.311376190E1,8.123501213E0,3.000000000E0
2.545642699E2,5.201841099E1,5.197526056E0,3.582332693E-1,6.393883999E0,7.951458431E1,9.013747870E0,3.000000000E0
2.555642623E2,5.201837179E1,5.197710613E0,1.081439688E0,7.069607593E0,1.223985062E2,1.004732402E1,3.000000000E0
2.565653359E2,5.201836721E1,5.197813616E0,2.082239613E0,7.659805663E0,1.251256638E2,1.114508508E1,3.000000000E0
2.575653297E2,5.201830786E1,5.197903025E0,2.560816971E0,8.437354197E0,1.287745361E2,1.208055422E1,3.000000000E0
2.585653069E2,5.201825499E1,5.198001895E0,2.862621204E0,8.991973038E0,1.330205383E2,1.362912157E1,3.000000000E0
2.595652951E2,5.201817673E1,5.198101976E0,3.151052361E0,9.236772113E0,1.378385468E2,8.635547498E0,3.000000000E0
2.605652838E2,5.201812767E1,5.198188063E0,3.427163244E0,9.109136804E0,1.365411835E2,8.874110061E0,3.000000000E0
2.615652584E2,5.201805751E1,5.198305450E0,3.623592210E0,8.582652728E0,1.365411835E2,7.338807659E0,3.000000000E0
2.625652479E2,5.201800332E1,5.198395225E0,3.402191274E0,7.511209591E0,1.365411835E2,6.959976632E0,3.000000000E0
2.635652396E2,5.201797450E1,5.198452805E0,3.493738568E0,6.050355574E0,1.367007141E2,6.806471751E0,3.000000000E0
2.645652168E2,5.201792913E1,5.198500779E0,3.549551324E0,5.119657039E0,1.367007141E2,6.616131251E0,3.000000000E0
2.655652125E2,5.201787386E1,5.198554679E0,3.425074854E0,4.551040218E0,1.353196411E2,5.425758751E0,3.000000000E0
2.665652060E2,5.201784161E1,5.198608255E0,3.556214603E0,4.191573091E0,1.353196411E2,5.416510257E0,3.000000000E0
2.675651825E2,5.201782630E1,5.198632028E0,3.421967020E0,2.857043608E0,1.353196411E2,5.382211409E0,3.000000000E0
2.685651746E2,5.201781679E1,5.198643292E0,3.452495561E0,1.552181879E0,1.345709076E2,5.515496449E0,3.000000000E0
2.695651751E2,5.201782237E1,5.198641288E0,3.496922131E0,2.365371075E-1,1.345709076E2,6.344110623E0,3.000000000E0
2.705651561E2,5.201781567E1,5.198658535E0,3.614840149E0,1.065594246E0,1.345709076E2,7.026987983E0,3.000000000E0
2.715651396E2,5.201780550E1,5.198704235E0,3.750405146E0,2.291771898E0,1.345709076E2,8.016898516E0,3.000000000E0
2.725651220E2,5.201778813E1,5.198736064E0,3.890052241E0,4.080920285E0,8.218361749E1,9.299323371E0,3.000000000E0
2.735651060E2,5.201777615E1,5.198768533E0,3.982244575E0,5.618714104E0,6.514404703E1,1.053113869E1,3.000000000E0
2.745650905E2,5.201789208E1,5.198954752E0,4.202993302E0,7.304916294E0,4.685641861E1,1.202242531E1,3.000000000E0
2.755650746E2,5.201793277E1,5.199055622E0,4.146511993E0,7.699240528E0,4.844260788E1,1.250677240E1,3.000000000E0
2.765650611E2,5.201798136E1,5.199155351E0,4.584218641E0,8.981789913E0,5.064448929E1,1.309378425E1,3.000000000E0
2.775650444E2,5.201802303E1,5.199335224E0,4.576119678E0,1.003322684E1,5.188204575E1,1.211673854E1,3.000000000E0
2.785650301E2,5.201805966E1,5.199425642E0,4.600899898E0,1.005634873E1,5.976133347E1,1.119186783E1,3.000000000E0
2.795650171E2,5.201812484E1,5.199505200E0,4.595630464E0,1.051702643E1,6.285302734E1,1.038901479E1,3.000000000E0
2.805650033E2,5.201817033E1,5.199645069E0,4.503549059E0,1.098832109E1,6.654874420E1,1.053468249E1,3.000000000E0
2.815649901E2,5.201820783E1,5.199789627E0,4.567308206E0,1.068794064E1,6.783010864E1,1.099485582E1,3.000000000E0
2.825649767E2,5.201823930E1,5.199940561E0,4.212479777E0,1.097141381E1,7.119195557E1,1.142125434E1,3.000000000E0
2.835649636E2,5.201826372E1,5.200102510E0,4.445703672E0,1.141247142E1,7.119195557E1,1.219557875E1,3.000000000E0
2.845649515E2,5.201829785E1,5.200250719E0,4.471642071E0,1.163914470E1,8.068289948E1,1.251126622E1,3.000000000E0
2.855649399E2,5.201829766E1,5.200427755E0,4.498863374E0,1.181617972E1,8.186466217E1,1.327748786E1,3.000000000E0
2.865649270E2,5.201832721E1,5.200596380E0,4.434092872E0,1.223782863E1,8.257465363E1,1.449439119E1,3.000000000E0
2.875649153E2,5.201830722E1,5.200791286E0,4.809490819E0,1.257711242E1,8.329824066E1,7.126268153E0,3.000000000E0
2.885649027E2,5.201831860E1,5.200963797E0,4.607249240E0,1.233730998E1,8.329824066E1,7.770951525E0,3.000000000E0
2.895648914E2,5.201832243E1,5.201131434E0,4.374783007E0,1.201401300E1,8.381787872E1,8.223502795E0,3.000000000E0
2.905648792E2,5.201833015E1,5.201315118E0,4.367101295E0,1.228631581E1,8.381787872E1,9.345668721E0,3.000000000E0
2.915648690E2,5.201834059E1,5.201477088E0,4.393283718E0,1.260115792E1,8.415501404E1,9.575257436E0,3.000000000E0
2.925648573E2,5.201835031E1,5.201639433E0,4.428958902E0,1.281870729E1,8.415501404E1,9.494803429E0,3.000000000E0
2.935648458E2,5.201834543E1,5.201788135E0,4.447346485E0,1.228911311E1,8.415501404E1,8.672041443E0,3.000000000E0
2.945648361E2,5.201835070E1,5.201984784E0,4.200799250E0,1.232130267E1,8.544026184E1,7.835024325E0,3.000000000E0
2.955648251E2,5.201837070E1,5.202159521E0,4.216168586E0,1.265026344E1,8.724509430E1,7.287656983E0,3.000000000E0
2.965648140E2,5.201838714E1,5.202329986E0,4.292511684E0,1.221954766E1,9.000000000E1,4.277080523E0,3.000000000E0
2.975648036E2,5.201838335E1,5.202481994E0,4.270059956E0,1.088743917E1,9.318820190E1,4.534055128E0,3.000000000E0
2.985647931E2,5.201837177E1,5.202639302E0,4.055404446E0,1.135206137E1,9.987075043E1,4.757749039E0,3.000000000E0
2.995647825E2,5.201834950E1,5.202823158E0,4.085724917E0,1.265928778E1,1.011397171E2,4.959587324E0,3.000000000E0
3.005647731E2,5.201832567E1,5.203021389E0,4.324200393E0,1.389324274E1,1.033219757E2,5.173998201E0,3.000000000E0
3.015647625E2,5.201831485E1,5.203236520E0,4.652987671E0,1.506868458E1,1.033219757E2,4.921954827E0,3.000000000E0
3.025647520E2,5.201829001E1,5.203463315E0,5.326684665E0,1.630251095E1,1.033219757E2,5.350657005E0,3.000000000E0
3.035647421E2,5.201826014E1,5.203697472E0,4.847518970E0,1.660753136E1,1.038989716E2,5.533266431E0,3.000000000E0
3.045647319E2,5.201822740E1,5.203917001E0,5.301664221E0,1.706071866E1,1.038989716E2,5.527526501E0,3.000000000E0
3.055647221E2,5.201819187E1,5.204176319E0,5.177292090E0,1.739842423E1,1.037041779E2,6.159990098E0,3.000000000E0
3.065647123E2,5.201813883E1,5.204424845E0,5.054245936E0,1.708187191E1,1.037041779E2,7.540711562E0,3.000000000E0
3.075647022E2,5.201810391E1,5.204661637E0,4.656448287E0,1.664327990E1,1.030776672E2,9.380957021E0,3.000000000E0
3.085646927E2,5.201806943E1,5.204902551E0,4.386733437E0,1.628944885E1,1.020827942E2,6.581751686E0,3.000000000E0
3.095646828E2,5.201804051E1,5.205123461E0,4.224263257E0,1.608659123E1,1.013895340E2,1.056376602E1,3.000000000E0
3.105646736E2,5.201801323E1,5.205342964E0,4.158836474E0,1.582755490E1,1.013895340E2,5.734564856E0,3.000000000E0
3.115646643E2,5.201799243E1,5.205570093E0,4.050495254E0,1.593274061E1,9.603542328E1,6.039958011E0,3.000000000E0
3.125646543E2,5.201798034E1,5.205810118E0,3.897472952E0,1.624006524E1,9.180190277E1,6.817168335E0,3.000000000E0
3.135646446E2,5.201797756E1,5.206055043E0,4.063556478E0,1.670943454E1,9.042942810E1,7.595321498E0,3.000000000E0
3.145646342E2,5.201798185E1,5.206298108E0,3.811782746E0,1.684754188E1,8.573317719E1,8.328679457E0,3.000000000E0
3.155646247E2,5.201800013E1,5.206553059E0,3.763801194E0,1.716521267E1,8.167458344E1,9.466379205E0,3.000000000E0
3.165646155E2,5.201802580E1,5.206801214E0,3.796511181E0,1.721760562E1,7.934896088E1,1.064737760E1,3.000000000E0
3.175646068E2,5.201805764E1,5.207045722E0,3.787478874E0,1.718779676E1,7.420663452E1,1.163929101E1,3.000000000E0
3.185645973E2,5.201810043E1,5.207283082E0,3.696212568E0,1.684394017E1,7.207628632E1,1.286129068E1,3.000000000E0
3.195645875E2,5.201815398E1,5.207512855E0,3.900612441E0,1.662430392E1,6.766292572E1,1.436841122E1,3.000000000E0
3.205645777E2,5.201821719E1,5.207736140E0,3.340010471E0,1.659459323E1,6.489335632E1,1.563208321E1,3.000000000E0
3.215645688E2,5.201828152E1,5.207954990E0,3.643804687E0,1.656744342E1,6.350520325E1,1.589381246E1,3.000000000E0
3.225645588E2,5.201836004E1,5.208191186E0,3.702636681E0,1.674980854E1,5.903801346E1,1.663116560E1,3.000000000E0
3.235645497E2,5.201843763E1,5.208396050E0,3.950724632E0,1.688853104E1,5.723507690E1,1.793578186E1,3.000000000E0
3.245645408E2,5.201851689E1,5.208594832E0,4.046243882E0,1.702741991E1,5.696796036E1,1.911912756E1,3.000000000E0
3.255645318E2,5.201860629E1,5.208815209E0,3.768561192E0,1.723815161E1,5.607973099E1,2.026828528E1,3.000000000E0
3.265645224E2,5.201868363E1,5.209001612E0,3.801666987E0,1.711828719E1,5.607973099E1,2.073893262E1,3.000000000E0
3.275645136E2,5.201876523E1,5.209200927E0,4.357652986E0,1.698048314E1,5.513103867E1,2.211877694E1,3.000000000E0
3.285645032E2,5.201885263E1,5.209404219E0,4.285034408E0,1.687217590E1,5.513103867E1,2.353510944E1,3.000000000E0
3.295644945E2,5.201894289E1,5.209614162E0,4.394367641E0,1.676630154E1,5.513103867E1,2.410484714E1,3.000000000E0
3.305644854E2,5.201902343E1,5.209807123E0,4.313982398E0,1.640635674E1,5.583576202E1,2.554027168E1,3.000000000E0
3.315644756E2,5.201909764E1,5.209984358E0,3.965932629E0,1.559454722E1,5.583576202E1,2.692315318E1,3.000000000E0
3.325644665E2,5.201917663E1,5.210175736E0,4.025972304E0,1.558764599E1,5.619894028E1,2.822043764E1,3.000000000E0
3.335644579E2,5.201925313E1,5.210360543E0,4.031704492E0,1.576979603E1,5.529539108E1,2.962912529E1,3.000000000E0
3.345644483E2,5.201932167E1,5.210520947E0,3.588236206E0,1.587063240E1,5.529539108E1,3.091742850E1,3.000000000E0
3.355644396E2,5.201941296E1,5.210736845E0,4.042142410E0,1.595360527E1,5.572152328E1,3.151623144E1,3.000000000E0
3.365644303E2,5.201951574E1,5.210987796E0,4.091904878E0,1.632058630E1,5.645352173E1,2.957552347E1,3.000000000E0
3.375644213E2,5.201959785E1,5.211187620E0,4.117957903E0,1.626731916E1,5.596760178E1,3.091522668E1,3.000000000E0
3.385644123E2,5.201967469E1,5.211371935E0,3.884880979E0,1.641289963E1,5.593126297E1,3.210621841E1,3.000000000E0
3.395644029E2,5.201975936E1,5.211576796E0,4.047745116E0,1.665267304E1,5.635511017E1,3.343666243E1,3.000000000E0
3.405643932E2,5.201983975E1,5.211781141E0,4.164578562E0,1.681399725E1,5.607912445E1,3.490543992E1,3.000000000E0
3.415643847E2,5.201992459E1,5.211983732E0,4.400397887E0,1.699680336E1,5.517589188E1,3.605167466E1,3.000000000E0
3.425643758E2,5.201999864E1,5.212156872E0,4.305652769E0,1.732594726E1,5.541082764E1,3.321763634E1,3.000000000E0
3.435643661E2,5.202008773E1,5.212366400E0,4.609073399E0,1.759312220E1,5.544313049E1,3.413862489E1,3.000000000E0
3.445643573E2,5.202016889E1,5.212557387E0,4.357199565E0,1.773973380E1,5.544313049E1,3.523045283E1,3.000000000E0
3.455643480E2,5.202019356E1,5.212615439E0,4.579972091E0,1.707872983E1,5.544313049E1,2.771221824E1,3.000000000E0
3.465643387E2,5.202026702E1,5.212785980E0,4.328161829E0,1.656862730E1,5.517515182E1,2.740560338E1,3.000000000E0
3.475643298E2,5.202035354E1,5.212987546E0,4.464211275E0,1.668259123E1,5.517515182E1,2.731417362E1,3.000000000E0
3.485643206E2,5.202043418E1,5.213178444E0,4.298172897E0,1.636573075E1,5.578662491E1,2.770336619E1,3.000000000E0
3.495643119E2,5.202051319E1,5.213368033E0,4.130783010E0,1.565592538E1,5.640802002E1,2.690186335E1,3.000000000E0
3.505643026E2,5.202058525E1,5.213543882E0,3.693437656E0,1.490375584E1,5.640802002E1,2.785697586E1,3.000000000E0
3.515642933E2,5.202063967E1,5.213676666E0,3.402599396E0,1.368678188E1,5.640802002E1,2.816998472E1,3.000000000E0
3.525642844E2,5.202070030E1,5.213825013E0,2.967708102E0,1.357640046E1,5.659844589E1,2.890079991E1,3.000000000E0
3.535642751E2,5.202081185E1,5.214070045E0,3.552710386E0,1.476163548E1,5.721862030E1,2.706983317E1,3.000000000E0
3.545642661E2,5.202083884E1,5.214257005E0,3.319022622E0,1.529591365E1,6.396638870E1,2.303916540E1,3.000000000E0
3.555642575E2,5.202092130E1,5.214439909E0,3.713748840E0,1.588788428E1,5.530371857E1,2.272128389E1,3.000000000E0
3.565642481E2,5.202099710E1,5.214619375E0,3.698471546E0,1.642572352E1,5.618896866E1,2.120944004E1,3.000000000E0
3.575642397E2,5.202109970E1,5.214866580E0,3.869678184E0,1.697552207E1,5.545191193E1,2.028791564E1,3.000000000E0
3.585642302E2,5.202116070E1,5.215009191E0,3.914146410E0,1.665233932E1,5.458422852E1,1.921705763E1,3.000000000E0
3.595642203E2,5.202124026E1,5.215189426E0,4.013500375E0,1.668971811E1,5.518996048E1,1.604557828E1,3.000000000E0
3.605642125E2,5.202129828E1,5.215321247E0,4.174398183E0,1.596385490E1,5.467271042E1,1.464859989E1,3.000000000E0
3.615642031E2,5.202137336E1,5.215509016E0,4.190783678E0,1.465729002E1,5.457752991E1,1.285220765E1,3.000000000E0
3.625641941E2,5.202148674E1,5.215706925E0,3.575403809E0,1.431608791E1,4.238588333E1,1.183745882E1,3.000000000E0
3.635641845E2,5.202157377E1,5.215847756E0,3.831978714E0,1.499981322E1,4.680977631E1,1.184860603E1,3.000000000E0
3.645641755E2,5.202165320E1,5.216035621E0,4.345257684E0,1.602733539E1,5.416297913E1,1.237422441E1,3.000000000E0
3.655641659E2,5.202173875E1,5.216229410E0,4.329400751E0,1.692406164E1,5.447137070E1,1.296429158E1,3.000000000E0
3.665641578E2,5.202183677E1,5.216452084E0,4.951479980E0,1.781598050E1,5.463645935E1,1.205414323E1,3.000000000E0
3.675641481E2,5.202192387E1,5.216651401E0,4.899066787E0,1.777005640E1,5.473234177E1,1.274986709E1,3.000000000E0
3.685641394E2,5.202201246E1,5.216857997E0,5.162798895E0,1.813750506E1,5.586388779E1,1.351292591E1,3.000000000E0
3.695641305E2,5.202210781E1,5.217082617E0,5.368174548E0,1.880389823E1,5.490159225E1,1.428232460E1,3.000000000E0
3.705641215E2,5.202220316E1,5.217301668E0,5.418871251E0,1.909859097E1,5.454151154E1,1.521857629E1,3.000000000E0
3.715641123E2,5.202230157E1,5.217524257E0,5.257597637E0,1.926933004E1,5.393904495E1,1.619115557E1,3.000000000E0
3.725641036E2,5.202239353E1,5.217731972E0,5.411903885E0,1.908406964E1,5.473395920E1,1.720845212E1,3.000000000E0
3.735640939E2,5.202248681E1,5.217947276E0,5.219667860E0,1.888744606E1,5.494456482E1,1.835759677E1,3.000000000E0
3.745640854E2,5.202258262E1,5.218166864E0,4.836647137E0,1.874313421E1,5.463045120E1,1.931442628E1,3.000000000E0
3.755640761E2,5.202267156E1,5.218369939E0,4.917973951E0,1.838159475E1,5.463045120E1,2.047447477E1,3.000000000E0
3.765640674E2,5.202275813E1,5.218568206E0,4.711590819E0,1.799132234E1,5.498144913E1,2.152505779E1,3.000000000E0
3.775640579E2,5.202284301E1,5.218765053E0,4.650882191E0,1.780904673E1,5.571406555E1,2.257907455E1,3.000000000E0
3.785640488E2,5.202293948E1,5.218994402E0,4.823464642E0,1.789713482E1,5.571406555E1,2.247714458E1,3.000000000E0
3.795640403E2,5.202304875E1,5.219243571E0,4.582241243E0,1.812813105E1,5.387650681E1,1.792223417E1,3.000000000E0
3.805640307E2,5.202313982E1,5.219445839E0,4.764410071E0,1.811645322E1,5.387650681E1,2.568023153E1,3.000000000E0
3.815640223E2,5.202323959E1,5.219675426E0,5.083740920E0,1.819264135E1,5.529850769E1,2.566941137E1,3.000000000E0
3.825650804E2,5.202333041E1,5.219887909E0,5.084701758E0,1.783227247E1,5.520361710E1,2.711070086E1,3.000000000E0
3.835650849E2,5.202342339E1,5.220103243E0,5.079653508E0,1.782712287E1,5.489572144E1,2.663722980E1,3.000000000E0
3.845650739E2,5.202350928E1,5.220306724E0,4.909905924E0,1.773083810E1,5.563747787E1,2.824830067E1,3.000000000E0
3.855650713E2,5.202359661E1,5.220515465E0,4.654813821E0,1.759411379E1,5.590753555E1,3.016745978E1,3.000000000E0
3.865650664E2,5.202368705E1,5.220731271E0,4.865483237E0,1.751085168E1,5.598012161E1,3.095549894E1,3.000000000E0
3.875650509E2,5.202377041E1,5.220931443E0,4.552373769E0,1.726914754E1,5.598012161E1,3.412622634E1,3.000000000E0
3.885650511E2,5.202385416E1,5.221132517E0,4.518187756E0,1.705627864E1,5.592055893E1,3.739261347E1,3.000000000E0
3.895650502E2,5.202394956E1,5.221360079E0,4.400475855E0,1.702494225E1,5.486032867E1,3.922767855E1,3.000000000E0
3.905650351E2,5.202403564E1,5.221565517E0,4.402664754E0,1.696234486E1,5.582461929E1,3.947592343E1,3.000000000E0
3.915650303E2,5.202412802E1,5.221786053E0,4.242112149E0,1.702565402E1,5.582461929E1,4.162092223E1,3.000000000E0
3.925650332E2,5.202421072E1,5.221985421E0,4.455304682E0,1.700795005E1,5.637539673E1,4.384905171E1,3.000000000E0
3.935650220E2,5.202429787E1,5.222196889E0,4.503158383E0,1.697648838E1,5.623115921E1,4.664911995E1,3.000000000E0
3.945650231E2,5.202438459E1,5.222402523E0,4.218840359E0,1.687681497E1,5.546879196E1,4.800401963E1,3.000000000E0
3.955650274E2,5.202448661E1,5.222642881E0,4.302591339E0,1.708081268E1,5.547611237E1,5.020209894E1,3.000000000E0
3.965650183E2,5.202458027E1,5.222872490E0,4.203890258E0,1.726086024E1,5.656488419E1,5.004148439E1,3.000000000E0
3.975650072E2,5.202466963E1,5.223088610E0,4.627229046E0,1.720169436E1,5.595491409E1,4.689377997E1,3.000000000E0
3.985649957E2,5.202476407E1,5.223315031E0,4.506071997E0,1.714942435E1,5.592920685E1,4.797234665E1,3.000000000E0
3.995649845E2,5.202484557E1,5.223511481E0,4.548416342E0,1.704092486E1,5.617623520E1,5.228718566E1,3.000000000E0
4.005649736E2,5.202493977E1,5.223739376E0,4.576952498E0,1.708020581E1,5.617623520E1,5.451071359E1,3.000000000E0
4.015649627E2,5.202501940E1,5.223934255E0,4.535104335E0,1.696223090E1,5.616322708E1,5.925840865E1,3.000000000E0
4.025649525E2,5.202510223E1,5.224132317E0,4.469202517E0,1.686496875E1,5.556716156E1,6.357467677E1,3.000000000E0
4.035649412E2,5.202518670E1,5.224333002E0,4.232846024E0,1.676758991E1,5.578255844E1,5.816025643E1,3.000000000E0
4.045649308E2,5.202525870E1,5.224506065E0,4.343629516E0,1.659142405E1,5.609686661E1,5.936806956E1,3.000000000E0
4.055649203E2,5.202533447E1,5.224688819E0,4.146930024E0,1.643885789E1,5.609686661E1,6.330947045E1,3.000000000E0
4.065649099E2,5.202541009E1,5.224871208E0,4.003480379E0,1.644100286E1,5.609686661E1,6.415341014E1,3.000000000E0
4.075648995E2,5.202552023E1,5.225132032E0,4.182848736E0,1.680904901E1,5.537693405E1,5.581344755E1,3.000000000E0
4.085648890E2,5.202560974E1,5.225346343E0,4.252140522E0,1.687965890E1,5.623428345E1,5.990440348E1,3.000000000E0
4.095648789E2,5.202569083E1,5.225540895E0,4.431725622E0,1.685503841E1,5.562653351E1,6.521373157E1,3.000000000E0
4.105648686E2,5.202577097E1,5.225730815E0,4.035365190E0,1.651266713E1,5.562653351E1,6.967131368E1,3.000000000E0
4.115648588E2,5.202585453E1,5.225928820E0,4.063481014E0,1.661412853E1,5.562653351E1,7.450017910E1,3.000000000E0
4.125648480E2,5.202596097E1,5.226082075E0,3.926776902E0,1.680543505E1,3.431205211E1,7.653080654E1,3.000000000E0
4.135648392E2,5.202606242E1,5.226215119E0,3.827473668E0,1.679904170E1,3.420942864E1,7.754096752E1,3.000000000E0
4.145648289E2,5.202618615E1,5.226392347E0,3.859702507E0,1.632061893E1,3.396996031E1,7.647763106E1,3.000000000E0
4.155648188E2,5.202629382E1,5.226501709E0,3.814340743E0,1.589545758E1,3.125503935E1,7.717944362E1,3.000000000E0
4.165648081E2,5.202637560E1,5.226638286E0,3.641385584E0,1.523464771E1,3.073040168E1,7.535188206E1,3.000000000E0
4.175647986E2,5.202649840E1,5.226856340E0,3.451954339E0,1.479615411E1,2.998057687E1,7.578312177E1,3.000000000E0
4.185647893E2,5.202669207E1,5.227110749E0,3.736884759E0,1.453756267E1,4.506214905E1,7.431542674E1,3.000000000E0
4.195647792E2,5.202679111E1,5.227176632E0,3.252897830E0,1.429535724E1,4.506214905E1,6.813196659E1,3.000000000E0
4.205647691E2,5.202731620E1,5.226605121E0,3.381089681E0,1.467501987E1,2.115146356E1,2.347953041E1,3.000000000E0
4.215647594E2,5.202743446E1,5.226670451E0,3.526673567E0,1.455409090E1,1.646249615E1,2.395231380E1,3.000000000E0
4.225647502E2,5.202755581E1,5.226734312E0,3.631077905E0,1.427289592E1,1.159216006E1,2.467853297E1,3.000000000E0
4.235647402E2,5.202768536E1,5.226762701E0,3.553799540E0,1.439235409E1,8.214295730E0,2.510108370E1,3.000000000E0
4.245647307E2,5.202691973E1,5.228355641E0,3.806711748E0,1.574775739E1,5.463807382E1,5.256714626E1,3.000000000E0
4.255647203E2,5.202700630E1,5.228547505E0,3.401179936E0,1.576643531E1,5.462004651E1,5.768173450E1,3.000000000E0
4.265647108E2,5.202709964E1,5.228923727E0,3.215151817E0,1.681067418E1,5.634844971E1,5.658441888E1,3.000000000E0
4.275647011E2,5.202718194E1,5.229126111E0,2.866643008E0,1.679256113E1,5.586962891E1,6.219932547E1,3.000000000E0
4.285646917E2,5.202724997E1,5.229288817E0,2.948292606E0,1.660839272E1,5.586962891E1,6.698399376E1,3.000000000E0
4.295646817E2,5.202733281E1,5.229486922E0,2.865268386E0,1.662013542E1,5.586962891E1,7.292152052E1,3.000000000E0
4.305646720E2,5.202741563E1,5.229685539E0,3.001885740E0,1.663481237E1,5.600808716E1,7.857987775E1,3.000000000E0
4.315646631E2,5.202705997E1,5.228830517E0,2.751010724E0,1.102793810E1,5.600808716E1,4.947611264E1,3.000000000E0
4.325646531E2,5.202704174E1,5.228782740E0,2.807146131E0,8.723869235E0,5.634844971E1,3.991460210E1,3.000000000E0
4.335646439E2,5.202706214E1,5.228825257E0,3.207799613E0,7.954912622E0,5.703795242E1,2.752023425E1,3.000000000E0
