Time (s),Accelerometer_X (m/s^2)_kalman,Accelerometer_Y (m/s^2)_kalman,Accelerometer_Z (m/s^2)_kalman,Gyroscope_X (rad/s)_kalman,Gyroscope_Y (rad/s)_kalman,Gyroscope_Z (rad/s)_kalman,Linear Accelerometer_X (m/s^2)_kalman,Linear Accelerometer_Y (m/s^2)_kalman,Linear Accelerometer_Z (m/s^2)_kalman,Magnetometer_X (µT)_kalman,Magnetometer_Y (µT)_kalman,Magnetometer_Z (µT)_kalman,Barometer_X (hPa)_kalman
62,-4.17972975090595,-11.31444331221939,-1.814344853951396,0.13310525422619818,0.12231020663933674,0.09013869902105973,0.6769464748479452,-3.325375421634464,-1.0171595906087876,33.05543191263055,29.021358058846417,-5.362949965828488,1014.8857930379769
63,-4.365083594437915,-11.398464030514095,-1.9048686658095781,0.20945380572382505,-0.004299952263050369,0.10129703057575572,0.536334278944979,-3.431563134242092,-0.9380972377694209,33.900876552596415,28.6014156973265,-4.192933307061093,1014.8817312290718
64,-3.93953186139442,-11.295569301046317,-1.6606396366639395,0.1732916212271772,0.19186908367749833,0.04448431464741119,1.1317839530475284,-3.2032720810893416,-1.0532559070391392,33.93860663706465,28.199019551603296,-5.4317062339233875,1014.8781483555048
65,-3.776138291672632,-11.001296672877093,-1.9322191877050705,0.14673953575572712,0.012044082091160618,0.07723590032201813,1.1056524435854034,-3.04790928985706,-1.2468389381636376,33.248787582595945,28.737272789917483,-5.382177761959544,1014.8732044007858
66,-3.427043031634959,-11.433857115046731,-1.811456487669585,0.24487792010861265,0.05969367620522658,0.13511111629874462,1.2748075994404457,-3.408276181009356,-1.2807435213529321,32.281356180353875,29.48818809235914,-5.749937956259487,1014.8686686398698
67,-3.312043097612895,-11.664279398283472,-2.024443623603589,0.18773939330029632,0.1494004567025896,0.017284440998044284,1.2654666043855478,-3.4515032224265774,-1.5644918625499595,32.15786796963558,29.984752278352957,-5.792964868587882,1014.8649665164337
68,-2.9761408757033916,-10.871758587430639,-1.9579865660255058,0.11992475546411117,0.06767559912059941,0.0693651788158944,1.5657500919580567,-2.6203665027133862,-1.3774120561615986,32.37234215980254,30.33717837468966,-5.18880167523081,1014.8620378835792
69,-2.9543812376750513,-11.195344162366494,-2.139223946606422,0.24801460641007556,0.0444032326239725,0.10763606481416294,1.4953925194664284,-2.959084069043837,-1.633730928556318,32.24801215462026,30.741366744228397,-5.59080306554685,1014.8591791219969
70,-2.8150469858503926,-11.634194551354152,-2.0770318885450947,0.099251442373784,0.06952215647019666,0.0580505000447195,1.417151310254106,-3.1975388289587636,-1.5400126899271396,31.49388462704931,31.700776139005107,-5.412372269097107,1014.8570926726144
71,-2.7711765303256035,-11.611609724851892,-1.651589270037214,0.22401905952228257,0.09922823789889229,0.035163324659939835,1.4678924464550092,-3.188610600216996,-0.9890603749800847,31.63529302317051,31.658941829532868,-4.68463627740525,1014.8555698904934
72,-2.39551622584865,-11.304712335659577,-1.931378675621257,0.23609703711413785,0.03071489793505179,0.1320057286724827,1.8321417715449613,-2.8996628874373216,-1.4738844726538052,31.529770493534844,31.3140375346468,-5.194428819301077,1014.8544584974217
73,-2.1266367601954363,-11.74926316014798,-1.8180493191934566,0.18827638928259804,0.08765230812472921,-0.03684042585189193,1.8558988941928374,-3.164253560773321,-1.316660406322311,30.83327837510241,32.17165233221198,-5.072968188735074,1014.8536473540921
74,-2.2017531454416277,-11.754335839984329,-1.5625359878147236,0.3353915166089052,0.02097122034422226,-0.028814935220224977,1.3863562494759656,-3.0476921688648324,-0.8469097279505345,29.152498050102807,33.632933934603045,-5.318143264786919,1014.8530553461717
75,-1.7417428149354668,-11.450736943751291,-1.807010845345273,0.2252372264211155,0.16029683862519184,-0.20447154661027478,1.8000819471703386,-2.689211577639533,-1.464001867378219,28.70020128421605,33.754660869405186,-5.666265580848314,1014.8524995413235
76,-1.8176423867497462,-11.29132295171403,-1.6625692026555443,0.19418452291733798,0.11477899418155532,-0.1055205457257926,1.5186950079660009,-2.475467278761769,-1.2161622362777311,27.88386267324499,34.31352168677063,-4.957858841994339,1014.8520938906075
77,-1.6942234739905286,-11.70746740714823,-1.763807085600576,0.3393213619506259,-0.083426910797926,-0.01992276481078159,1.5010405976721486,-2.8775622263771155,-1.3482109347314972,27.2050589805553,34.647812051093474,-5.323165282524522,1014.8517359631799
78,-1.6231064152634924,-11.894561294376555,-1.7829354474157701,0.23693023870139046,0.11415976110496828,-0.13194989885490144,1.6055305831139166,-3.012018376135437,-1.460619369008239,27.253294474639596,34.48083672832375,-5.729039664820363,1014.8514747320702
79,-1.3412850257320825,-11.201999039730856,-1.703816939765242,0.16490083806362793,-0.08823545669263488,-0.006062596283713667,1.856126068849688,-2.322080517411017,-1.327169939438452,27.140775225554556,34.58259762926113,-5.337771476327667,1014.851325408068
80,-0.5810125971103057,-11.700892914247671,-1.712898809963347,0.32789809432007333,0.07599875614652227,-0.1336717200468675,2.019184108765876,-2.7889475765990555,-1.5032011599442143,24.449253253725182,35.6983244167859,-5.872944697183209,1014.8520406714749
81,1.6876468726565566,-11.37147297823252,-1.5938263118713292,0.21156121335083147,0.18003968066580478,-0.3403503372198142,2.5220361327508742,-2.5114207172499006,-1.4762774622201216,16.66355282997912,37.52262963626762,-5.3987880273698945,1014.853387218788
82,2.69489708359168,-10.160234864634976,-1.3113100930026742,0.20658443897536333,0.16962360284340297,-0.3046532974663833,1.7832497063212234,-1.5065487165628693,-1.0560126085256,8.372414339266065,39.16457347052101,-4.059185983278473,1014.8546793168425
83,4.2784198216595115,-9.643104922048696,-1.3189286009928913,0.21503384191664968,0.2115756310760794,-0.10229376501176468,2.154491078717668,-1.4221074388648858,-1.127845064828833,2.1131699218576987,40.259608544222424,-4.200947823017499,1014.8562199321218
84,5.641810568887739,-9.326630206811737,-1.1725995779293217,0.16058021426020438,0.07154395802279778,-0.20832163468768494,2.421364744987408,-1.2820209615155391,-0.9541838751455276,-3.080072358659053,40.997769121898614,-3.6329866848577095,1014.8573443406133
85,6.1807095104421075,-9.037162642795035,-0.7756907100403871,0.21593653680897995,0.14395084303326516,-0.14916246926824303,2.0953265828047067,-1.1611852326028926,-0.4524117326824991,-7.243215438279896,41.57607633502832,-3.137525710532721,1014.8581649831661
86,6.537555295269225,-8.139855924809225,-1.203180403959215,0.09749825542113141,0.17481397665001816,-0.0816581781607962,2.028721628680952,-0.42231283989346613,-0.9851562864317825,-9.558663339424877,42.12587011707677,-3.93889087714127,1014.8594647092492
87,7.106749700855794,-8.16965841132711,-1.0677206382597844,0.13840785543275547,0.09836266050062197,-0.12575561523528356,2.002563697961549,-0.7153034924690359,-0.7992298887569455,-12.681609208425627,42.134072175329344,-3.6387002432997426,1014.8605165059301
88,7.637985732041536,-8.086852854297701,-1.0403131296556891,0.22777190223382604,0.19423268251150055,-0.053938875882097795,2.1407743784787394,-0.7892304622981563,-0.7930646690544975,-14.717131637628333,42.22530198524207,-3.8169741610042727,1014.861407614593
89,8.066004847540443,-7.718885466065347,-0.913331055556476,0.018681317873746467,0.2779492182914436,-0.15694565005973465,2.392426729884293,-0.42878261895917985,-0.8013740431684908,-15.683415036364133,42.510782933895314,-4.063342474663166,1014.8621507833739
90,7.697022259451752,-7.458242349428877,-0.8003526212074957,0.10392561096254406,0.20288920265826307,-0.06854060362413703,1.7877797405720068,-0.2672351439770396,-0.617153554103471,-16.832289169415432,42.86957312433665,-3.804791250339713,1014.8627859791509
91,8.156718713422801,-7.5643451593203155,-1.0483902588857774,0.18820068124693234,0.2006157532313543,-0.009881860888345813,2.1512734530218642,-0.4425582408197317,-0.8881380192690476,-17.47904121549881,42.91670235163808,-3.956535250832473,1014.8632290409709
92,8.47769525456149,-7.670549564215081,-1.042457700835234,0.03232765398452292,0.21459438895937438,-0.15258464424747156,2.3199138244112647,-0.55020265151031,-0.8502494691990523,-18.13288804775355,42.885277538814336,-3.952601692187632,1014.8635729387601
93,7.774918715215748,-7.1955108931604155,-0.8763775663148189,0.13116270922350923,0.19173684283511433,-0.12152447715289917,1.514514328291217,-0.06997725543458089,-0.5644724524459555,-18.948065491327775,42.794486964176926,-3.9944799263039683,1014.8641537911599
94,8.276556637740885,-7.366305348213249,-1.0670981094122736,0.12479402372083297,0.22357941395591718,0.03378507717472916,2.001239203271414,-0.2734790412928857,-0.8223346151913263,-18.81213258921936,42.80286394493589,-4.71869116535345,1014.8653814374061
95,8.599578565980776,-7.56823981236644,-0.947895841531253,0.08596945161205333,0.1433265787885507,-0.10545213624462867,2.2643954225793226,-0.5081109554465463,-0.7003992069162277,-19.094563144317856,42.82386766065661,-4.8636690388629935,1014.8664422226822
96,8.219471069439521,-7.529845804000669,-0.7930204885022533,0.10847005911854787,0.15254311159234957,-0.08291713414352814,1.7132621519985918,-0.29936716124095697,-0.5253837635733849,-19.55367885942882,42.78075691099507,-4.610247193272387,1014.8681852104022
97,8.39665264500846,-7.237881819680063,-1.1234124166001749,0.10186606686454212,0.2274504847433867,-0.0027707892933563766,2.1858459175459926,-0.1493498636969905,-0.742863002007031,-18.63643651936471,43.03506636573668,-4.788939205840514,1014.8698901094139
98,8.63394701946923,-7.5040168561871745,-1.014849357368003,0.13216351427962075,0.09645433183334717,-0.12428960022040955,2.3080812714989083,-0.4909719220028787,-0.5824073605540685,-19.101718332852826,42.97688984668063,-3.8157928232333727,1014.871134419367
99,8.56469625730196,-7.63968582031569,-0.61024798364818,0.1766453683251341,0.2196137061326328,-0.08326202277770772,2.217904858820291,-0.5709051307843975,-0.06848378318605508,-19.063917929124536,43.120819476343065,-3.5834128952436055,1014.8720015075124
100,8.371720914348737,-6.950535980718546,-1.0055708173655422,0.05796503104331788,0.22432950980783864,-0.03514286402074463,2.106566206053603,0.11925792131247548,-0.5652271573819456,-18.769694188958272,43.12629999348332,-4.5336125998704535,1014.8721602222573
101,8.506203756402893,-7.158874297791028,-0.9936324506878788,0.12424601589950578,0.1377294667765478,-0.05990931260861947,2.1324918932280426,-0.277264902483939,-0.4909820398532292,-19.755710037609585,42.72686741640799,-4.151595427896584,1014.8720493981663
