"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.407142083E0,7.598632157E-2,3.831370515E-1,-2.367025986E-1
7.426998083E0,1.040660545E0,2.898806861E-1,-1.201953650E-1
7.446853083E0,1.275330943E0,3.266973871E-1,1.286796749E-1
7.466709083E0,1.112031074E0,2.057705355E-1,5.459746984E-1
7.486565083E0,5.858202571E-1,-1.021783394E-1,1.853125897E-1
7.506421083E0,-4.010675383E-1,8.600859538E-2,-8.284756136E-1
7.526277083E0,-6.560096490E-1,-6.987486293E-1,-7.859409204E-1
7.546133083E0,5.833182335E-3,-1.352751002E0,-7.999414936E-2
7.565989083E0,-7.440780723E-1,1.962827703E-1,1.644207805E-2
7.585845083E0,-2.676150736E0,1.235182060E0,-8.087333670E-1
7.605701083E0,-3.142755037E0,9.546298760E-1,-3.769641459E-1
7.625556083E0,-2.342991591E0,6.679001082E-1,-3.277998796E-1
7.645412083E0,-1.282960390E0,8.382252610E-1,-8.336050835E-1
7.665268083E0,2.670470166E-1,5.855528931E-1,2.044899952E-1
