"Time (s)","X (hPa)"
8.481118673E2,1.022989349E3
8.491771333E2,1.022953339E3
8.502423533E2,1.022924728E3
8.513075813E2,1.022905960E3
8.523728443E2,1.022893143E3
8.534381053E2,1.022879868E3
8.545033883E2,1.022863464E3
8.555686633E2,1.022847214E3
8.566339163E2,1.022828979E3
8.576991623E2,1.022811432E3
8.587643933E2,1.022795639E3
8.598296863E2,1.022779846E3
8.608949803E2,1.022763901E3
8.619602733E2,1.022748795E3
8.630255313E2,1.022732697E3
8.640907673E2,1.022713394E3
8.651560483E2,1.022699509E3
8.662213523E2,1.022682266E3
8.672866423E2,1.022662659E3
8.683519113E2,1.022644348E3
8.694172303E2,1.022625809E3
8.704825433E2,1.022603836E3
8.715478133E2,1.022582474E3
8.726131503E2,1.022559509E3
8.736784743E2,1.022537003E3
8.747437503E2,1.022516937E3
8.758090713E2,1.022495041E3
8.768743423E2,1.022472992E3
8.779396103E2,1.022454453E3
8.790049163E2,1.022432709E3
8.800701653E2,1.022403107E3
8.811354383E2,1.022378693E3
8.822007253E2,1.022351532E3
8.832660313E2,1.022324753E3
8.843313403E2,1.022298813E3
8.853966583E2,1.022276382E3
8.864619593E2,1.022258911E3
8.875272043E2,1.022248688E3
8.885925053E2,1.022242584E3
8.896577833E2,1.022237625E3
8.907230953E2,1.022235260E3
8.917883873E2,1.022235260E3
8.928537293E2,1.022242813E3
8.939190273E2,1.022254486E3
8.949843793E2,1.022276077E3
8.960497253E2,1.022307129E3
8.971150703E2,1.022340775E3
8.981804223E2,1.022373199E3
8.992457393E2,1.022405014E3
9.003110013E2,1.022433624E3
9.013762833E2,1.022459030E3
9.024416123E2,1.022479019E3
9.035069413E2,1.022497635E3
9.045722553E2,1.022515869E3
9.056375633E2,1.022544098E3
9.067028623E2,1.022588120E3
9.077681763E2,1.022634811E3
9.088334843E2,1.022680588E3
9.098987193E2,1.022725983E3
9.109639993E2,1.022763824E3
9.120292973E2,1.022785568E3
9.130945753E2,1.022801971E3
9.141598723E2,1.022814026E3
9.152251473E2,1.022824707E3
9.162904463E2,1.022832108E3
9.173558013E2,1.022836075E3
9.184210673E2,1.022836685E3
9.194863463E2,1.022838211E3
9.205516463E2,1.022840118E3
9.216169513E2,1.022843475E3
9.226822733E2,1.022846451E3
9.237475793E2,1.022848740E3
9.248128593E2,1.022852325E3
