"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.479885500E0,2.040074393E-2,-9.012145456E-4,-1.020526513E-2
4.499956500E0,-1.181788370E-2,-2.185610821E-3,2.017814294E-2
4.520027500E0,-2.299232874E-3,8.086190559E-3,-1.860467345E-2
4.540098500E0,-1.003274694E-2,-6.071440876E-4,1.509283576E-2
4.560169500E0,2.089104056E-2,-4.143045284E-3,-3.900560550E-3
4.580239500E0,1.044115238E-2,9.385107085E-3,-9.509810247E-3
4.600310500E0,-2.312611043E-2,1.419869484E-3,2.115419833E-3
4.620381500E0,-7.576001808E-4,-1.167719718E-2,1.146354899E-2
4.640452500E0,-6.109789945E-3,7.586743683E-3,-7.776425686E-3
4.660522500E0,1.606004871E-2,8.631861769E-3,-2.066941932E-2
4.680593500E0,-6.368435454E-3,-1.756126434E-2,2.948336303E-2
4.700664500E0,1.024770550E-3,6.298235618E-3,-2.034858055E-2
4.720735500E0,-1.996262930E-2,-9.762693662E-4,4.782142118E-3
4.740806292E0,1.359133609E-2,1.717784326E-3,6.058861967E-3
4.760876292E0,1.664402708E-2,2.353887539E-4,-1.250197086E-2
4.780947292E0,-1.482881699E-2,4.926689435E-3,6.203641184E-3
4.801018292E0,-3.747495590E-3,-2.487658709E-2,1.643375028E-3
4.821089292E0,-7.036884315E-3,1.286106277E-2,4.618822597E-3
4.841160292E0,2.125640959E-2,3.869863227E-3,-2.234907635E-2
4.861230292E0,-4.270167090E-3,-3.951094113E-4,2.186385915E-2
4.881301292E0,-7.880472578E-3,-6.747394800E-3,-5.492830649E-3
4.901372292E0,-5.702733528E-3,7.372084074E-4,2.354404656E-3
4.921443292E0,1.563184895E-2,1.314700674E-2,-6.689424161E-3
4.941514292E0,1.324891020E-2,-8.984082378E-3,2.577543026E-3
4.961584292E0,-5.572417285E-3,-4.473705776E-3,9.383984841E-3
4.981655292E0,1.812261995E-3,1.372047700E-5,-1.415915787E-2
5.001726292E0,-2.093587443E-2,2.108528279E-4,1.666659862E-2
5.021797292E0,2.255285345E-2,1.934554661E-3,-1.108790003E-2
5.041867292E0,-8.921534754E-5,1.682893001E-2,1.374793705E-3
5.061938292E0,-2.410517819E-2,-1.828973368E-2,-6.074265111E-3
5.082009292E0,-1.786343753E-2,-1.480835583E-2,1.430361066E-2
5.102080292E0,1.305985637E-2,2.093577944E-2,-8.704471402E-3
5.122151292E0,2.327164821E-2,3.782551270E-3,-1.539615914E-2
5.142221292E0,-1.136667468E-2,-6.051373668E-3,1.347859576E-2
5.162292292E0,-1.926141558E-3,-2.914007055E-3,-8.507828228E-3
5.182363292E0,-1.358949021E-2,7.965276018E-4,1.057618298E-2
5.202434292E0,2.466637269E-2,5.610283930E-3,-1.554846112E-2
5.222505292E0,1.129868999E-2,1.233562361E-2,8.628713898E-3
5.242575292E0,-7.913016714E-3,-5.082712509E-3,1.869590487E-4
5.262646292E0,-2.213539556E-2,-1.270896010E-2,7.446737494E-3
5.282717292E0,1.097685564E-2,1.183695160E-2,-1.303945435E-3
5.302788292E0,2.901989594E-2,2.931202762E-3,-7.449321914E-3
5.322858292E0,-1.317533385E-2,-6.116990931E-3,9.381690063E-3
5.342929292E0,-1.453315467E-2,-1.707071066E-2,-5.920966621E-3
5.363000292E0,-1.509030722E-2,1.682571322E-2,1.164660789E-2
5.383071292E0,3.176011145E-2,1.034393907E-2,-2.308297530E-2
5.403142292E0,3.311411245E-3,-1.194782183E-2,1.591215841E-2
5.423212292E0,-8.581098169E-3,-5.483103450E-4,-3.747428767E-3
5.443283292E0,-1.273738407E-2,1.178144384E-2,-8.105025627E-3
5.463354292E0,7.416173816E-3,-1.628823811E-3,1.892414177E-3
5.483425292E0,2.916479111E-2,-1.275267452E-2,-2.639920684E-3
5.503496292E0,-1.039288007E-2,8.281911723E-3,-1.938874833E-3
5.523566292E0,-1.352972910E-2,9.842338040E-3,-6.270307582E-3
5.543637292E0,-1.667058840E-2,-8.737948723E-3,2.162893303E-2
5.563708292E0,3.597633913E-2,7.327016443E-3,-2.212014422E-2
5.583779292E0,1.449363539E-3,4.737742711E-3,4.935310222E-3
5.603849292E0,-1.281870250E-2,1.730075106E-2,-2.520626294E-4
5.623920292E0,-2.404871769E-2,-6.878366694E-3,6.556074135E-3
5.643991292E0,1.082972623E-2,-1.162482612E-2,-1.575721428E-3
5.664062292E0,2.737145871E-2,-1.282078959E-2,-5.816369783E-3
5.684133292E0,-7.392225787E-3,2.020708472E-2,5.455591716E-3
5.704203292E0,-1.034393255E-2,1.182225905E-2,-5.086931400E-3
5.724274292E0,-1.593903825E-2,-2.153560054E-3,1.384025253E-2
5.744345875E0,2.572403848E-2,-1.830530725E-2,-1.770735346E-2
5.764416875E0,1.168897375E-3,-7.582574617E-4,1.443457231E-2
5.784486875E0,-8.122536354E-3,1.603648998E-2,-9.161601774E-3
5.804557875E0,-1.312443335E-2,2.689345740E-2,6.499500014E-4
5.824628875E0,4.370585084E-3,-3.018181073E-3,-4.428364336E-3
5.844699875E0,1.851141825E-2,-2.549315430E-2,2.539030509E-3
5.864770875E0,-9.032305330E-3,-9.703780524E-3,3.415177809E-3
5.884840875E0,-9.604345076E-3,6.468546577E-3,-9.302247316E-3
5.904911875E0,-3.207157599E-3,2.409520559E-2,1.280015707E-2
5.924982875E0,3.534154594E-2,2.197450586E-2,-2.595759369E-2
5.945053875E0,-9.369812906E-3,-1.410819497E-2,1.835504547E-2
5.965123875E0,-2.221456170E-2,-2.551190928E-2,-2.023129957E-3
5.985194875E0,-1.688135229E-2,-6.993402727E-3,4.668926354E-3
6.005265875E0,2.516674809E-2,2.077829652E-2,-9.951028042E-3
6.025336875E0,3.144085407E-2,2.393277548E-2,-3.317859489E-3
6.045407875E0,-1.425407454E-2,1.479185652E-2,-1.618482056E-4
6.065477875E0,-2.052487805E-2,-3.457209468E-2,-4.400158650E-4
6.085548875E0,-1.015333645E-2,-2.368521504E-2,1.932020858E-2
6.105619875E0,3.512155265E-2,1.633005100E-3,-1.946001127E-2
6.125690875E0,6.895284168E-4,2.660465613E-2,4.843730945E-3
6.145760875E0,-8.631142788E-3,2.124943398E-2,-1.103629824E-2
6.165831875E0,-2.310799994E-2,4.596235231E-3,1.485062391E-2
6.185902875E0,8.948237635E-3,-1.644563302E-2,-6.226997357E-3
6.205973875E0,8.337753825E-3,-2.466345392E-2,7.050589193E-3
6.226043875E0,-8.605029434E-3,-4.821570590E-3,3.015603404E-3
6.246114875E0,-8.199714124E-3,3.040576354E-3,-2.673377050E-3
6.266185875E0,-1.862522913E-3,2.822897770E-2,8.356071776E-4
6.286256875E0,2.770328149E-2,1.125044376E-2,-1.573634520E-2
6.306327875E0,-5.695981905E-3,-6.424442865E-3,1.778086834E-2
6.326397875E0,-2.035429142E-2,-3.153167665E-2,-3.619729308E-3
6.346468875E0,-2.352432348E-2,-3.886800725E-3,1.113611460E-2
6.366539875E0,2.767204680E-2,1.783611253E-2,-1.346223801E-2
6.386610875E0,2.334600873E-2,3.036468662E-2,-2.018368570E-3
6.406680875E0,-1.222579181E-2,1.119075436E-2,-2.535290085E-3
6.426751875E0,-2.791110054E-2,-2.724541165E-2,1.093028486E-2
6.446822875E0,2.288492396E-6,-1.368486043E-2,2.598584862E-3
6.466893875E0,3.551030532E-2,-6.775463000E-3,-1.732036099E-2
6.486963875E0,-3.607390914E-3,8.698455058E-3,1.762440801E-2
6.507034875E0,-1.318939496E-2,2.055647597E-2,-1.603635214E-2
6.527105875E0,-1.329802163E-2,2.636887878E-2,2.506075660E-3
6.547176875E0,1.924996823E-2,-9.272580035E-3,-6.259054877E-3
6.567247875E0,2.093509072E-3,-2.884480171E-2,1.095042378E-2
6.587317875E0,-1.725981943E-2,-1.146913134E-2,-5.275315605E-3
6.607388875E0,-2.062595077E-2,1.053370070E-4,7.606294472E-3
6.627459875E0,1.647989452E-2,3.001186252E-2,1.128655043E-3
6.647530875E0,3.053298034E-2,1.752999052E-2,-1.947735809E-2
6.667600875E0,-1.777342148E-2,-8.407980204E-3,1.432065479E-2
6.687671875E0,-2.613877691E-2,-4.417858273E-2,-9.690169827E-4
6.707742875E0,-9.675333276E-3,-1.985642593E-4,9.971215390E-3
6.727813875E0,3.507612646E-2,2.056766488E-2,-2.075870149E-2
6.747883750E0,7.035218179E-3,2.806876972E-2,9.199430235E-3
6.767954750E0,-1.379292924E-2,9.600192308E-3,-6.039642263E-3
6.788025750E0,-2.840422280E-2,-1.410340238E-2,1.470172219E-2
6.808096750E0,3.853027243E-3,-1.852187701E-2,-2.481227042E-3
