"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.542360759E2,5.210929557E1,5.078818018E0,3.427022934E1,NaN,NaN,1.119373129E2,1.920000000E2
7.552360747E2,5.210916580E1,5.079051887E0,3.424758530E1,NaN,NaN,1.031779176E2,1.920000000E2
7.562360717E2,5.210902634E1,5.079227872E0,3.422079086E1,NaN,NaN,9.662411142E1,1.920000000E2
7.572360700E2,5.210884472E1,5.079521610E0,3.408218002E1,NaN,NaN,8.681102713E1,1.920000000E2
7.582360679E2,5.210871300E1,5.079734716E0,3.395565414E1,NaN,NaN,8.027436256E1,1.920000000E2
7.592360666E2,5.210855870E1,5.079988099E0,3.391372299E1,NaN,NaN,9.117453210E1,1.920000000E2
7.602360641E2,5.210840557E1,5.080243963E0,3.391640854E1,NaN,NaN,9.873834883E1,1.920000000E2
7.612360628E2,5.210826114E1,5.080487366E0,3.386678696E1,NaN,NaN,1.048439019E2,1.920000000E2
7.622360607E2,5.210815207E1,5.080671112E0,3.384652328E1,NaN,NaN,9.753239544E1,1.920000000E2
7.632360582E2,5.210806598E1,5.080816877E0,3.379561996E1,NaN,NaN,9.215314444E1,1.920000000E2
7.642360568E2,5.210799382E1,5.080939895E0,3.374209213E1,NaN,NaN,8.810893233E1,1.920000000E2
7.652360548E2,5.210793077E1,5.081046747E0,3.371267319E1,NaN,NaN,8.486741738E1,1.920000000E2
7.662360528E2,5.210787699E1,5.081140088E0,3.367794418E1,NaN,NaN,8.227664387E1,1.920000000E2
7.672360514E2,5.210782904E1,5.081223752E0,3.363875961E1,NaN,NaN,8.019573589E1,1.920000000E2
