"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.883809422E2,5.201747119E1,5.180812920E0,5.449171337E0,1.710124463E0,4.342901625E-1,8.457819340E0,3.771166745E0
1.893809299E2,5.201749025E1,5.180785271E0,6.071804654E0,1.563589706E0,3.395190212E2,8.429538768E0,3.666498258E0
1.903809181E2,5.201751206E1,5.180782162E0,6.484622480E0,1.585456862E0,3.430338004E2,8.583386059E0,3.596372022E0
1.913809052E2,5.201753899E1,5.180789284E0,4.891848235E0,1.552492722E0,3.473394131E2,8.609901770E0,3.431730924E0
1.923808940E2,5.201756188E1,5.180800663E0,4.830264634E0,1.661416782E0,3.550056817E2,8.818823995E0,3.381422895E0
1.933808820E2,5.201759688E1,5.180856270E0,4.681833959E0,1.570404787E0,1.397564876E1,8.927378758E0,3.601859955E0
1.943808707E2,5.201762064E1,5.180858084E0,5.043746317E0,1.658910546E0,1.060670206E1,8.850878025E0,3.539216595E0
1.953808596E2,5.201764360E1,5.180853151E0,6.429648861E0,1.486387438E0,8.558487891E0,8.932871530E0,3.490163612E0
1.963808477E2,5.201766550E1,5.180799703E0,5.652296900E0,1.544248750E0,3.323678643E2,9.513160379E0,3.609711320E0
1.973808366E2,5.201768505E1,5.180788938E0,4.749197792E0,1.508691568E0,3.449557910E2,1.009944752E1,3.646621150E0
1.983808257E2,5.201771120E1,5.180772483E0,4.484412643E0,1.864626493E0,3.426062742E2,1.047298841E1,3.416840202E0
1.993808144E2,5.201773351E1,5.180770044E0,4.505504828E0,1.585160629E0,3.498724690E2,1.105025252E1,3.723913985E0
2.003808039E2,5.201775861E1,5.180735703E0,4.573199956E0,1.599929873E0,3.413731581E2,1.162883570E1,3.881495557E0
2.013807934E2,5.201777863E1,5.180699408E0,4.582131836E0,1.565184503E0,3.319777906E2,1.206340046E1,4.372573786E0
2.023807828E2,5.201781409E1,5.180687058E0,5.146336402E0,1.823538275E0,3.369693369E2,1.277257226E1,4.689718042E0
2.033807731E2,5.201783208E1,5.180668655E0,5.078045874E0,1.537521779E0,3.328294598E2,1.267537798E1,4.432127573E0
2.043807625E2,5.201785265E1,5.180650191E0,5.586989681E0,1.566231623E0,3.371597005E2,1.301448162E1,4.286658909E0
2.053807524E2,5.201787111E1,5.180604215E0,5.202279544E0,1.657821676E0,3.274245317E2,1.411160830E1,4.437563968E0
2.063807429E2,5.201790690E1,5.180651846E0,4.013729984E0,1.565522501E0,3.393215384E2,1.430089568E1,4.610893430E0
2.073807325E2,5.201797623E1,5.180762715E0,3.327216791E0,2.806147850E0,1.811929122E1,1.409702085E1,4.694980937E0
2.083807225E2,5.201801181E1,5.180764491E0,4.410765805E0,1.651874265E0,1.500048966E1,1.448632768E1,5.159128115E0
2.093807119E2,5.201805061E1,5.180770706E0,4.472809365E0,1.598322796E0,7.490794239E0,1.455665197E1,5.175661577E0
