"Time (s)","X (hPa)"
5.534169001E2,1.006202469E3
5.544821471E2,1.006194992E3
5.555474051E2,1.006182938E3
5.566126591E2,1.006182938E3
5.576778471E2,1.006183319E3
5.587430651E2,1.006186905E3
5.598083411E2,1.006189194E3
5.608735861E2,1.006195602E3
5.619387991E2,1.006208572E3
5.630040311E2,1.006209030E3
5.640692341E2,1.006214447E3
5.651344641E2,1.006218948E3
5.661996661E2,1.006218948E3
5.672648941E2,1.006215973E3
5.683301441E2,1.006213913E3
5.693954301E2,1.006212845E3
5.704606771E2,1.006208344E3
5.715259361E2,1.006203995E3
5.725912181E2,1.006203995E3
5.736565021E2,1.006207733E3
5.747218171E2,1.006208191E3
5.757870921E2,1.006217651E3
5.768523101E2,1.006218033E3
5.779175751E2,1.006217651E3
5.789829261E2,1.006215515E3
5.800482461E2,1.006209869E3
5.811135331E2,1.006209488E3
5.821788581E2,1.006206894E3
5.832442011E2,1.006205902E3
5.843095521E2,1.006204453E3
5.853748961E2,1.006198502E3
5.864401931E2,1.006185913E3
5.875055181E2,1.006181717E3
5.885708511E2,1.006178284E3
5.896361361E2,1.006178284E3
5.907014601E2,1.006183624E3
5.917667831E2,1.006188812E3
5.928320881E2,1.006194458E3
5.938974061E2,1.006198959E3
5.949626991E2,1.006207581E3
5.960279881E2,1.006209488E3
5.970932961E2,1.006209488E3
5.981585151E2,1.006211166E3
5.992237701E2,1.006214523E3
6.002890631E2,1.006214905E3
6.013543171E2,1.006216431E3
6.024196071E2,1.006221390E3
6.034848991E2,1.006221390E3
6.045501531E2,1.006218491E3
6.056154281E2,1.006215515E3
6.066806821E2,1.006214752E3
6.077459271E2,1.006210327E3
6.088111891E2,1.006207581E3
6.098764491E2,1.006207581E3
6.109417091E2,1.006208649E3
6.120069081E2,1.006214981E3
6.130721231E2,1.006221390E3
6.141373341E2,1.006225662E3
6.152025451E2,1.006225662E3
6.162677821E2,1.006222534E3
6.173330421E2,1.006211929E3
6.183982861E2,1.006209183E3
6.194634471E2,1.006206131E3
6.205286791E2,1.006206131E3
6.215938761E2,1.006208572E3
6.226590811E2,1.006208572E3
6.237243071E2,1.006205292E3
6.247895321E2,1.006202316E3
6.258548031E2,1.006195297E3
6.269200311E2,1.006191406E3
6.279852661E2,1.006191406E3
6.290504711E2,1.006191559E3
6.301156361E2,1.006192245E3
6.311807941E2,1.006201859E3
6.322459581E2,1.006205902E3
6.333111701E2,1.006205902E3
6.343763791E2,1.006198120E3
6.354416221E2,1.006193466E3
6.365068791E2,1.006183395E3
6.375720811E2,1.006180420E3
6.386372741E2,1.006180420E3
6.397024991E2,1.006186447E3
6.407677461E2,1.006192627E3
6.418329931E2,1.006204987E3
6.428981471E2,1.006211548E3
6.439632901E2,1.006221085E3
6.450284051E2,1.006227341E3
6.460935881E2,1.006227341E3
6.471587291E2,1.006227341E3
6.482238591E2,1.006227493E3
6.492889911E2,1.006226959E3
6.503541261E2,1.006226959E3
6.514192811E2,1.006218948E3
6.524844631E2,1.006212158E3
6.535496291E2,1.006207352E3
6.546147751E2,1.006199722E3
6.556799901E2,1.006185455E3
6.567452141E2,1.006182480E3
6.578104841E2,1.006182327E3
6.588757281E2,1.006182022E3
6.599409371E2,1.006181641E3
6.610061451E2,1.006181641E3
6.620713321E2,1.006187515E3
6.631365611E2,1.006187515E3
6.642017911E2,1.006187515E3
6.652670421E2,1.006182022E3
6.663322751E2,1.006177292E3
6.673974301E2,1.006169815E3
6.684626421E2,1.006160431E3
6.695278501E2,1.006160431E3
6.705930511E2,1.006164627E3
6.716582471E2,1.006173248E3
6.727234301E2,1.006179581E3
6.737886171E2,1.006185684E3
6.748536911E2,1.006185684E3
6.759187691E2,1.006176376E3
6.769838771E2,1.006165009E3
6.780490001E2,1.006155167E3
6.791141581E2,1.006154327E3
6.801792221E2,1.006144867E3
6.812443581E2,1.006144028E3
6.823094851E2,1.006144028E3
6.833746871E2,1.006151352E3
6.844398391E2,1.006151352E3
6.855050201E2,1.006154709E3
6.865701901E2,1.006165924E3
6.876353791E2,1.006172791E3
6.887005831E2,1.006183777E3
6.897658581E2,1.006192245E3
6.908311311E2,1.006209869E3
6.918963611E2,1.006212845E3
6.929616061E2,1.006212997E3
6.940268471E2,1.006212845E3
6.950921461E2,1.006209488E3
6.961573821E2,1.006209488E3
6.972226401E2,1.006214142E3
6.982878771E2,1.006214447E3
6.993531401E2,1.006214447E3
7.004184151E2,1.006211548E3
7.014836811E2,1.006193924E3
7.025489891E2,1.006172791E3
7.036143391E2,1.006158524E3
7.046796441E2,1.006158524E3
7.057449271E2,1.006159744E3
7.068101351E2,1.006166077E3
7.078753981E2,1.006179581E3
7.089406981E2,1.006182709E3
7.100059451E2,1.006191711E3
7.110712021E2,1.006193085E3
7.121364691E2,1.006199188E3
7.132017151E2,1.006203918E3
7.142669781E2,1.006205673E3
7.153322431E2,1.006205673E3
7.163975361E2,1.006196823E3
7.174628151E2,1.006196823E3
7.185281201E2,1.006199112E3
7.195934191E2,1.006200256E3
7.206586831E2,1.006203995E3
7.217238631E2,1.006200790E3
7.227890481E2,1.006200790E3
7.238542131E2,1.006183090E3
7.249193901E2,1.006183090E3
7.259845881E2,1.006186447E3
7.270497301E2,1.006196365E3
7.281148811E2,1.006202316E3
7.291799941E2,1.006230316E3
7.302451101E2,1.006236191E3
7.313102631E2,1.006236191E3
7.323754021E2,1.006228027E3
7.334405621E2,1.006227188E3
7.345057421E2,1.006217728E3
7.355709171E2,1.006203308E3
7.366360841E2,1.006199188E3
7.377012411E2,1.006199188E3
7.387663961E2,1.006204147E3
7.398315911E2,1.006204453E3
7.408967321E2,1.006211777E3
7.419618801E2,1.006226883E3
7.430270111E2,1.006233673E3
7.440921831E2,1.006236343E3
7.451573501E2,1.006242142E3
7.462225461E2,1.006245651E3
7.472877431E2,1.006246109E3
7.483529451E2,1.006245651E3
7.494181411E2,1.006242523E3
7.504832991E2,1.006232452E3
7.515484951E2,1.006218719E3
7.526136611E2,1.006208344E3
7.536788251E2,1.006194687E3
7.547439751E2,1.006190720E3
7.558092001E2,1.006190720E3
7.568744111E2,1.006203156E3
7.579396541E2,1.006218872E3
7.590048661E2,1.006221924E3
7.600700481E2,1.006222687E3
7.611352181E2,1.006222687E3
7.622003981E2,1.006219406E3
7.632656281E2,1.006211777E3
7.643308741E2,1.006211777E3
7.653961111E2,1.006211777E3
7.664613311E2,1.006211090E3
7.675265641E2,1.006206131E3
7.685917441E2,1.006196365E3
7.696569021E2,1.006186066E3
7.707220741E2,1.006167755E3
7.717872161E2,1.006152039E3
7.728523931E2,1.006144409E3
7.739176391E2,1.006144409E3
7.749828771E2,1.006144638E3
7.760481001E2,1.006154556E3
7.771133121E2,1.006154556E3
7.781785541E2,1.006151352E3
7.792438101E2,1.006140594E3
7.803090431E2,1.006121521E3
7.813742201E2,1.006099167E3
7.824394331E2,1.006086960E3
7.835046321E2,1.006086960E3
7.845698161E2,1.006097260E3
7.856350411E2,1.006107407E3
7.867003181E2,1.006116562E3
7.877655491E2,1.006138763E3
7.888307581E2,1.006155777E3
7.898959661E2,1.006159821E3
7.909611821E2,1.006165237E3
7.920263581E2,1.006165695E3
7.930915711E2,1.006165695E3
7.941567431E2,1.006139526E3
7.952218821E2,1.006131821E3
7.962870321E2,1.006131821E3
7.973521801E2,1.006138992E3
7.984173701E2,1.006140442E3
7.994825581E2,1.006143570E3
8.005477251E2,1.006145020E3
8.016128971E2,1.006146469E3
8.026780341E2,1.006147385E3
8.037431771E2,1.006147919E3
8.048084251E2,1.006148376E3
8.058736051E2,1.006148376E3
8.069387711E2,1.006146088E3
8.080039521E2,1.006142654E3
8.090691291E2,1.006142654E3
8.101343251E2,1.006153641E3
8.111995031E2,1.006170959E3
8.122647601E2,1.006191101E3
8.133299951E2,1.006203918E3
8.143952021E2,1.006218567E3
8.154604101E2,1.006220245E3
8.165256171E2,1.006220245E3
8.175908251E2,1.006193924E3
8.186559961E2,1.006175156E3
8.197212191E2,1.006175156E3
8.207864461E2,1.006177826E3
8.218516651E2,1.006193619E3
8.229168561E2,1.006209030E3
8.239820681E2,1.006226044E3
8.250472591E2,1.006226044E3
8.261124831E2,1.006223373E3
8.271776641E2,1.006206131E3
8.282428381E2,1.006191101E3
8.293080221E2,1.006178513E3
8.303732361E2,1.006166306E3
8.314384261E2,1.006166306E3
8.325035671E2,1.006169434E3
8.335687831E2,1.006175156E3
8.346340261E2,1.006175156E3
8.356992481E2,1.006172409E3
8.367644461E2,1.006172409E3
8.378296951E2,1.006178055E3
8.388949511E2,1.006182709E3
8.399602011E2,1.006187973E3
8.410254401E2,1.006199493E3
8.420906621E2,1.006203079E3
8.431558991E2,1.006203079E3
8.442211001E2,1.006204605E3
8.452863011E2,1.006213684E3
8.463515971E2,1.006227112E3
8.474168841E2,1.006238022E3
8.484821681E2,1.006249008E3
8.495474221E2,1.006269226E3
8.506126841E2,1.006273804E3
8.516779511E2,1.006277847E3
8.527432531E2,1.006280365E3
8.538085311E2,1.006280670E3
8.548737681E2,1.006280365E3
8.559390081E2,1.006283112E3
8.570042561E2,1.006277847E3
8.580695191E2,1.006278458E3
8.591347881E2,1.006278458E3
8.602000751E2,1.006279755E3
8.612652991E2,1.006286469E3
8.623304891E2,1.006290741E3
8.633956391E2,1.006290741E3
8.644608011E2,1.006288376E3
8.655260201E2,1.006279144E3
8.665912111E2,1.006262436E3
8.676563461E2,1.006245499E3
8.687215751E2,1.006238937E3
8.697868051E2,1.006238556E3
8.708519741E2,1.006234131E3
8.719171761E2,1.006231613E3
8.729824411E2,1.006231384E3
8.740476831E2,1.006224670E3
8.751128561E2,1.006215515E3
8.761780961E2,1.006198730E3
8.772433861E2,1.006187363E3
8.783086581E2,1.006181717E3
8.793738951E2,1.006178131E3
8.804391051E2,1.006178131E3
8.815043781E2,1.006195984E3
8.825697191E2,1.006202927E3
8.836350191E2,1.006221848E3
8.847003491E2,1.006231079E3
8.857656421E2,1.006246948E3
8.868309471E2,1.006250305E3
8.878962801E2,1.006254272E3
8.889616321E2,1.006255188E3
8.900270181E2,1.006254272E3
8.910923981E2,1.006254044E3
8.921577491E2,1.006250763E3
8.932230361E2,1.006242142E3
8.942883221E2,1.006238022E3
8.953535821E2,1.006233063E3
8.964188931E2,1.006227493E3
8.974841901E2,1.006227493E3
8.985495221E2,1.006230087E3
8.996147921E2,1.006239090E3
9.006800941E2,1.006244583E3
