"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.484743537E2,6.949149170E0,-1.766925659E0,-6.715784454E0
6.484942107E2,6.965764618E0,-1.631607056E0,-6.734944611E0
6.485140677E2,6.916816406E0,-1.666783905E0,-6.776109009E0
6.485339237E2,6.980883179E0,-1.722617798E0,-6.768175507E0
6.485537807E2,7.080725555E0,-1.689985657E0,-6.804699554E0
6.485736377E2,6.993756409E0,-1.667682037E0,-6.781797180E0
6.485934947E2,6.948700104E0,-1.603615265E0,-6.754853210E0
6.486133517E2,6.886130219E0,-1.627565460E0,-6.780749359E0
6.486332087E2,6.930887146E0,-1.611548767E0,-6.785240021E0
6.486530647E2,6.857689362E0,-1.620081024E0,-6.877747650E0
6.486729217E2,6.843468933E0,-1.644929352E0,-6.854695587E0
6.486927787E2,6.859635315E0,-1.691931610E0,-6.853797455E0
6.487126357E2,6.860234070E0,-1.668879547E0,-6.850055237E0
6.487324927E2,6.896458740E0,-1.735790405E0,-6.807843018E0
6.487523497E2,6.851701813E0,-1.642684021E0,-6.811585236E0
6.487722057E2,6.895261230E0,-1.687291260E0,-6.816824341E0
6.487920627E2,6.968908081E0,-1.705403595E0,-6.788233795E0
6.488119197E2,6.857389984E0,-1.619033203E0,-6.757996674E0
6.488317767E2,6.965614929E0,-1.640738068E0,-6.751859436E0
6.488516337E2,6.979236603E0,-1.671573944E0,-6.776558075E0
6.488714907E2,7.006330261E0,-1.674418030E0,-6.793323212E0
6.488913467E2,6.918762360E0,-1.687590637E0,-6.759044495E0
6.489112037E2,6.887926483E0,-1.622326355E0,-6.734196167E0
6.489310607E2,6.878196716E0,-1.715283051E0,-6.797963562E0
6.489509177E2,6.871311035E0,-1.698218536E0,-6.818620605E0
6.489707747E2,6.926246796E0,-1.660347290E0,-6.840624847E0
6.489906317E2,6.865173798E0,-1.675615540E0,-6.823859711E0
6.490104877E2,6.899901581E0,-1.659748535E0,-6.790329437E0
6.490303447E2,6.942712555E0,-1.659149780E0,-6.829697571E0
6.490502017E2,6.953340454E0,-1.663041687E0,-6.812483368E0
6.490700587E2,6.922953644E0,-1.692380676E0,-6.761589203E0
6.490899157E2,7.032226410E0,-1.689686279E0,-6.753356323E0
6.491097727E2,6.943610687E0,-1.572779388E0,-6.773264923E0
6.491296287E2,7.054829407E0,-1.684147797E0,-6.781348114E0
6.491494857E2,6.962920532E0,-1.682501221E0,-6.820117493E0
6.491693427E2,6.910080414E0,-1.736688538E0,-6.755901031E0
6.491891994E2,6.875652008E0,-1.747316437E0,-6.762786713E0
6.492090564E2,6.914122009E0,-1.767075348E0,-6.865622864E0
6.492289134E2,7.003935242E0,-1.826651459E0,-6.855294342E0
6.492487694E2,6.959028625E0,-1.779200134E0,-6.832391968E0
6.492686264E2,6.848558350E0,-1.693129120E0,-6.752907257E0
6.492884834E2,6.727909241E0,-1.568139038E0,-6.692732391E0
6.493083404E2,6.773863678E0,-1.604214020E0,-6.697073364E0
6.493281974E2,6.802154846E0,-1.646875305E0,-6.687792664E0
6.493480544E2,6.862928467E0,-1.616638184E0,-6.769373016E0
6.493679114E2,6.880292358E0,-1.668729858E0,-6.826105042E0
6.493877674E2,6.744674377E0,-1.602866821E0,-6.755152588E0
