"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.885727801E2,5.201702053E1,5.179941449E0,7.058996107E0,2.366298567E0,7.443553654E1,5.821014790E0,3.000000000E0
1.895727988E2,5.201704290E1,5.180031617E0,6.466719016E0,3.680686926E0,6.701077158E1,8.024854794E0,3.000000000E0
1.905728166E2,5.201705007E1,5.180100367E0,5.516280843E0,3.813804719E0,6.494544891E1,9.254970352E0,3.000000000E0
1.915728323E2,5.201705566E1,5.180160417E0,5.480544940E0,3.898872836E0,6.783702565E1,1.227475653E1,3.493119885E0
1.925728459E2,5.201705305E1,5.180218570E0,5.994994388E0,3.647095244E0,7.336602091E1,1.503481619E1,3.883974784E0
1.935728580E2,5.201705595E1,5.180261105E0,5.526810387E0,3.356236841E0,7.509679824E1,1.683736191E1,4.151378153E0
1.945728685E2,5.201705852E1,5.180330948E0,5.468399570E0,3.623220243E0,7.756210793E1,1.792546182E1,4.257859715E0
1.955728770E2,5.201706867E1,5.180375373E0,5.379523365E0,3.354592639E0,7.417550461E1,1.773986036E1,3.963619706E0
1.965728848E2,5.201708513E1,5.180435362E0,5.045999297E0,3.664976834E0,7.250127681E1,1.755029729E1,4.271394042E0
1.975728918E2,5.201712163E1,5.180461423E0,4.835070779E0,3.616273058E0,6.554116495E1,1.715035992E1,5.667128875E0
1.985728970E2,5.201713978E1,5.180499382E0,4.685434095E0,3.674927224E0,6.903171421E1,1.714861998E1,5.983655492E0
1.995729007E2,5.201716000E1,5.180547135E0,4.920649435E0,3.783268167E0,6.877274881E1,1.697260780E1,5.946447658E0
2.005729035E2,5.201717274E1,5.180596825E0,4.537424039E0,3.852464161E0,7.502892446E1,1.670330267E1,6.451895589E0
2.015729052E2,5.201718435E1,5.180644727E0,4.715715576E0,3.807875651E0,7.292626289E1,1.736997970E1,6.780878587E0
2.025729064E2,5.201720023E1,5.180698088E0,4.683846860E0,3.812713225E0,7.256370523E1,1.697304781E1,6.826939812E0
2.035729069E2,5.201722737E1,5.180758008E0,4.587296206E0,4.213748207E0,6.645342750E1,1.691987884E1,7.035280706E0
2.045729061E2,5.201724922E1,5.180799363E0,4.887767753E0,3.947932183E0,6.112600450E1,1.720912702E1,6.964969760E0
2.055729046E2,5.201726102E1,5.180829690E0,5.162511295E0,3.190041020E0,5.887081965E1,1.743518064E1,7.688530412E0
2.065729024E2,5.201729033E1,5.180866357E0,4.940816063E0,3.467694555E0,5.096151156E1,1.676176614E1,7.179050013E0
2.075728996E2,5.201733646E1,5.180873789E0,5.550796805E0,3.438057767E0,2.925445994E1,1.614117513E1,7.083889522E0
2.085728964E2,5.201738196E1,5.180865172E0,4.842317652E0,4.124529346E0,5.030590417E0,1.557693294E1,7.027067499E0
2.095728918E2,5.201742171E1,5.180842220E0,4.714950958E0,4.589949858E0,3.497123719E2,1.500884949E1,6.400333262E0
2.105728872E2,5.201745684E1,5.180823149E0,5.080719722E0,4.553990315E0,3.406644949E2,1.438734614E1,5.883319734E0
2.115728821E2,5.201742513E1,5.180847713E0,5.558427916E0,1.023248737E0,3.219138644E2,1.400515358E1,6.043548615E0
2.125728763E2,5.201747278E1,5.180843751E0,5.369219581E0,2.017865953E0,3.377270726E2,1.368463438E1,6.100676125E0
2.135728698E2,5.201747247E1,5.180853494E0,5.892671077E0,7.842729688E-1,3.448752753E2,1.327270553E1,5.732416117E0
2.145728637E2,5.201750197E1,5.180840006E0,5.578667551E0,1.541383452E0,3.426689720E2,1.308821702E1,5.634853063E0
2.155728568E2,5.201752178E1,5.180829601E0,4.897443713E0,1.039386473E0,3.430484558E2,1.284680872E1,5.579950106E0
2.165728498E2,5.201754966E1,5.180820818E0,5.026838639E0,1.819891985E0,3.451501195E2,1.307283981E1,5.260668702E0
