"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.910797792E0,3.390306532E-1,-2.158714056E0,-1.669492722E0
6.930649792E0,-4.179789126E-1,-8.407421708E-1,-1.281781673E0
6.950501792E0,-5.496718884E-1,1.406383395E0,-1.611849368E-1
6.970354792E0,-3.151035905E-1,1.805695653E0,5.575028062E-1
6.990206792E0,-1.766058654E-1,3.551035821E-1,2.310260981E-1
7.010058792E0,1.814043224E-1,-5.158678293E-1,-2.365684696E-2
7.029910792E0,2.242013663E-1,-2.072896659E-1,7.113456726E-1
7.049763792E0,-2.377214655E-2,1.024615765E0,3.329919279E-1
7.069615792E0,-6.897129864E-2,7.506991029E-1,1.181977093E-1
7.089467792E0,6.590881348E-1,9.468467236E-1,2.379334569E-1
7.109320792E0,1.155407786E0,6.281722784E-1,5.860549808E-1
7.129172792E0,1.356919646E0,-6.434877217E-2,6.927803159E-1
7.149024792E0,1.130665898E0,-3.238952458E-1,6.039184332E-1
7.168876792E0,6.397482157E-1,6.936603040E-2,2.371869832E-1
7.188729792E0,1.146213263E-1,5.580095053E-1,-1.517166942E-1
7.208581792E0,-3.864048421E-1,1.759952903E-1,-8.156602979E-1
7.228433792E0,-5.755378604E-1,-4.579514265E-1,-1.450641632E0
7.248286792E0,-5.146270394E-1,-5.120577216E-1,-1.548900247E0
7.268138792E0,-9.456738234E-1,-5.953029394E-1,-4.998072386E-1
7.287990792E0,-1.323254228E0,-1.087661028E0,8.680781722E-1
7.307842792E0,-1.305876255E0,-1.292012215E0,1.400641084E0
7.327695792E0,-5.712025166E-1,-4.277364612E-1,1.351449132E0
7.347547792E0,-1.448777765E-1,3.182339370E-1,9.009923935E-1
7.367399792E0,-3.262584805E-1,-2.389981598E-2,5.409808755E-1
7.387252792E0,-4.756919146E-1,-1.347422600E-1,2.042573541E-1
7.407104792E0,2.810689993E-2,1.945379674E-1,-3.007268533E-2
7.426956792E0,4.045812488E-1,-2.230631746E-2,-1.686276197E-1
7.446808792E0,6.025832891E-1,1.062026098E-1,-5.373113751E-1
7.466661792E0,1.574898720E0,1.203460813E0,-8.908098936E-1
7.486513792E0,2.151775837E0,7.662411928E-1,-7.051399946E-1
7.506365792E0,1.533533454E0,-8.653230667E-1,1.870261431E-1
7.526218792E0,-3.753948957E-2,-1.094988585E0,1.099402189E0
7.546070792E0,-6.145694852E-1,-1.454844952E0,9.531228542E-1
7.565922792E0,-5.897554755E-1,-1.775398970E0,4.756838381E-1
7.585775792E0,-8.056482673E-1,-1.958530307E0,-1.064502075E-1
7.605627792E0,-7.436890006E-1,-2.753552198E-1,-4.048140347E-1
7.625479792E0,-6.465504169E-1,7.294976115E-1,-1.216441274E0
7.645331792E0,-2.410956472E-1,1.860898435E-1,-2.143288374E0
7.665184792E0,3.869613409E-1,-2.356289923E-1,-1.888188958E0
7.685036792E0,1.210959792E0,-2.879372835E-1,-7.416008711E-1
7.704888792E0,1.684593558E0,-2.554157004E-2,4.479213655E-1
7.724741792E0,1.444821835E0,-4.944290221E-1,1.036918044E0
7.744593792E0,6.006631851E-1,-1.060075641E0,1.183453798E0
7.764445792E0,-8.458407223E-2,-6.960952282E-1,9.288951159E-1
