"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.851240792E0,-1.496985733E0,1.124780928E0,6.852836611E-1
6.871092792E0,-9.174585414E-1,8.676537126E-1,5.405650737E-1
6.890945792E0,-5.411364198E-1,3.661239928E-1,3.170284313E-1
6.910797792E0,-4.903299630E-2,-1.519674391E0,-6.699021218E-1
6.930649792E0,6.950503385E-1,-3.323083168E0,-3.076834697E0
6.950501792E0,1.009939858E0,-3.599871061E0,-1.391805725E0
6.970354792E0,1.763854117E0,-2.280291898E0,1.710947559E-1
6.990206792E0,2.228499016E0,3.259565449E-1,-7.549872226E-1
7.010058792E0,1.012719625E0,1.372109964E0,-2.518712262E-1
7.029910792E0,-1.544979971E0,4.408837439E0,-3.712076352E-1
7.049763792E0,4.704470909E-1,2.516205415E0,-1.354367173E-1
7.069615792E0,6.182658720E-1,5.520636964E-1,-8.492823458E-1
7.089467792E0,7.700783014E-3,1.265326942E0,-2.252032451E-1
7.109320792E0,1.206146688E0,-1.024393006E0,-1.907309706E0
7.129172792E0,2.328818817E0,-2.243919293E0,-1.301115410E0
7.149024792E0,1.387619119E0,3.633149904E-1,4.719010010E-2
7.168876792E0,9.866115144E-1,1.845035105E0,1.091701475E0
7.188729792E0,6.349117255E-1,2.336338629E0,1.580518763E0
7.208581792E0,-5.406920314E-1,2.733128929E0,1.888744211E-1
7.228433792E0,-1.189992585E0,1.985465344E0,-2.078258318E-1
7.248286792E0,-1.208616552E0,-7.995810127E-1,7.569089100E-2
7.268138792E0,-1.585992342E0,-5.387515159E0,-1.405514668E0
7.287990792E0,-1.555211429E0,-6.868606113E0,-1.356724770E0
7.307842792E0,1.303115743E0,-4.035979793E0,-5.678149990E-1
7.327695792E0,2.559330384E0,2.181420743E-1,-3.902074315E-1
7.347547792E0,3.209546612E0,-1.407662205E0,-7.116277796E-1
7.367399792E0,2.497849250E0,-1.030234959E0,-1.295006824E0
7.387252792E0,8.542504326E-1,7.002800882E-1,-6.943492573E-1
7.407104792E0,-2.342457156E0,3.109158105E0,6.433814174E-1
7.426956792E0,-3.870221170E0,3.604341842E0,9.865235138E-1
7.446808792E0,-5.350631508E0,3.611863115E0,1.020557232E0
7.466661792E0,-6.112119080E0,4.238932555E0,2.012843177E0
7.486513792E0,-5.079606045E0,1.524359180E0,1.119546062E0
7.506365792E0,-2.691169310E0,-2.423408348E0,-3.351010054E-1
7.526218792E0,9.139531356E-1,-4.589205331E0,-9.877778877E-1
7.546070792E0,5.361327235E0,-3.881592250E0,2.855401517E-1
7.565922792E0,7.038296989E0,-3.032446144E0,9.779274490E-1
7.585775792E0,4.969894738E0,-1.244379877E0,-8.214970348E-1
7.605627792E0,2.283110256E0,-1.204177930E0,-1.303332675E0
7.625479792E0,6.584879914E-1,-3.686885816E-1,-1.161106170E0
7.645331792E0,6.529936552E-2,3.039827085E-1,-3.422819710E-1
7.665184792E0,-2.079311401E0,1.604949600E0,1.474179545E0
7.685036792E0,-3.631010993E0,1.506785958E0,2.574481689E0
7.704888792E0,-4.375122394E0,1.886249204E0,1.806182111E0
7.724741792E0,-2.903413298E0,2.070564551E0,-2.465121800E-1
7.744593792E0,-7.480284512E-1,7.819756311E-1,-2.153633605E0
7.764445792E0,1.047477229E0,-1.142257086E0,-3.133205657E-1
7.784297792E0,2.375781607E0,-1.035834253E0,8.832621239E-2
7.804150792E0,2.364052677E0,-1.636968952E-1,-3.441542494E-1
7.824002792E0,2.192394798E0,6.497648227E-1,-8.423656744E-1
7.843854792E0,1.962057186E0,1.110872741E0,-6.309549147E-1
7.863707792E0,1.720147349E0,8.931844103E-1,-2.878455627E-1
7.883559792E0,7.090538353E-1,2.633790582E-1,-4.498871112E-1
