"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.623795625E2,5.233794595E1,4.888732898E0,8.133128335E0,0.000000000E0,1.847037732E2,6.046006069E0,7.245891592E0
1.633795553E2,5.233794594E1,4.888732899E0,8.133128335E0,0.000000000E0,1.847037732E2,6.884679820E0,7.632201579E0
1.643795471E2,5.233794263E1,4.888733122E0,8.133128335E0,0.000000000E0,1.847037732E2,6.739586053E0,7.829819954E0
1.653795412E2,5.233794257E1,4.888733126E0,8.133128335E0,0.000000000E0,1.847037732E2,6.736260281E0,8.168374619E0
1.663795338E2,5.233794250E1,4.888733131E0,8.133128335E0,0.000000000E0,1.847037732E2,6.871063882E0,8.107553637E0
1.673795255E2,5.233794232E1,4.888733143E0,8.133128335E0,0.000000000E0,1.847037732E2,7.588929390E0,7.958108310E0
1.683795172E2,5.233794213E1,4.888733156E0,8.133128335E0,0.000000000E0,1.847037732E2,7.576154195E0,7.829886614E0
1.693795094E2,5.233794186E1,4.888733174E0,8.133128335E0,0.000000000E0,1.847037732E2,7.556653391E0,7.997025914E0
1.703795009E2,5.233794182E1,4.888733177E0,8.133128335E0,0.000000000E0,1.847037732E2,7.554511362E0,8.437105461E0
1.713794919E2,5.233794170E1,4.888733185E0,8.133128335E0,0.000000000E0,1.847037732E2,7.546428354E0,8.646554289E0
1.723794842E2,5.233793703E1,4.888745814E0,6.808624395E0,0.000000000E0,1.787009534E2,7.830414104E0,9.426595240E0
1.733794752E2,5.233793561E1,4.888749656E0,6.808624395E0,0.000000000E0,1.787009534E2,7.724385567E0,8.004988354E0
1.743794661E2,5.233788451E1,4.888887753E0,6.808624395E0,0.000000000E0,1.787009534E2,2.181720153E1,7.551810294E0
1.753794570E2,5.233788451E1,4.888887753E0,6.808624395E0,0.000000000E0,1.787009534E2,2.044241687E1,7.094894528E0
1.763794477E2,5.233788451E1,4.888887753E0,6.808624395E0,0.000000000E0,1.787009534E2,2.110195386E1,7.299961719E0
1.773794379E2,5.233788451E1,4.888887753E0,6.808624395E0,0.000000000E0,1.787009534E2,2.110195386E1,7.167806894E0
1.783794286E2,5.233778348E1,4.888994286E0,8.078338731E0,2.728941597E0,1.378451762E2,1.984230240E1,6.143364890E0
1.793794193E2,5.233773403E1,4.889092164E0,8.081754390E0,4.424686517E0,1.331174128E2,3.056348470E1,8.406040620E0
1.803794096E2,5.233767996E1,4.889218025E0,8.189069914E0,6.321669334E0,1.294165272E2,3.578311841E1,8.859844848E0
1.813793997E2,5.233762608E1,4.889378529E0,7.972658311E0,8.155197187E0,1.257319078E2,4.363732555E1,9.885301257E0
1.823793893E2,5.233755596E1,4.889519969E0,8.060821761E0,9.546296219E0,1.264308513E2,3.742289698E1,7.898592057E0
1.833793797E2,5.233748601E1,4.889659445E0,8.004899457E0,1.048754747E1,1.272951702E2,4.251005310E1,8.018997379E0
1.843793702E2,5.233741261E1,4.889822036E0,8.237871505E0,1.147662120E1,1.266568742E2,5.295770993E1,8.838360122E0
1.853793600E2,5.233733425E1,4.889982949E0,8.417659528E0,1.223500065E1,1.269255105E2,3.499080679E1,5.380263192E0
1.863793502E2,5.233725738E1,4.890136417E0,8.370050480E0,1.244628038E1,1.270927700E2,4.181190794E1,6.749377082E0
1.873793398E2,5.233717685E1,4.890285365E0,8.055653471E0,1.250875385E1,1.288178724E2,4.175963777E1,6.120642585E0
1.883793291E2,5.233707245E1,4.890446724E0,8.038909252E0,1.327215866E1,1.305446214E2,6.947797920E1,1.060621103E1
1.893793194E2,5.233696435E1,4.890619603E0,7.525298543E0,1.408270888E1,1.317948525E2,4.298719535E1,6.894155634E0
1.903793091E2,5.233684568E1,4.890825443E0,7.958711034E0,1.520237972E1,1.317990374E2,2.461185824E1,4.191295939E0
1.913792986E2,5.233673388E1,4.891030050E0,7.868222033E0,1.610932178E1,1.320573353E2,2.090342869E1,3.652623298E0
1.923792878E2,5.233661571E1,4.891259694E0,8.083929722E0,1.735232962E1,1.322489157E2,2.171873815E1,3.845669348E0
1.933792776E2,5.233649561E1,4.891555289E0,8.911297981E0,1.837121385E1,1.300093077E2,9.949143658E0,3.000000000E0
1.943792671E2,5.233639205E1,4.891792914E0,1.037240229E1,1.867966722E1,1.286172358E2,9.155802698E0,3.000000000E0
1.953792565E2,5.233628064E1,4.892013609E0,1.069576661E1,1.880295616E1,1.284436062E2,1.003106925E1,3.000000000E0
1.963792460E2,5.233617678E1,4.892229126E0,9.471723706E0,1.873127733E1,1.289918357E2,8.607883392E0,3.000000000E0
1.973792350E2,5.233606832E1,4.892421748E0,8.703403736E0,1.853857978E1,1.302823678E2,7.471728874E0,3.000000000E0
1.983792248E2,5.233595219E1,4.892653012E0,8.730325877E0,1.860276636E1,1.309698548E2,5.940072633E0,3.000000000E0
1.993792137E2,5.233586438E1,4.892860465E0,9.846884605E0,1.833258765E1,1.304453959E2,5.102550015E0,3.000000000E0
2.003792032E2,5.233575624E1,4.893055548E0,1.033261140E1,1.823318400E1,1.308113872E2,4.928736232E0,3.000000000E0
2.013791925E2,5.233565622E1,4.893240169E0,1.008962137E1,1.801217048E1,1.313342133E2,4.633981751E0,3.000000000E0
2.023791811E2,5.233554934E1,4.893443761E0,1.003207977E1,1.812178604E1,1.312514586E2,4.499986179E0,3.000000000E0
2.033791710E2,5.233544099E1,4.893634394E0,9.718649313E0,1.818736922E1,1.315744096E2,4.210631666E0,3.000000000E0
2.043791606E2,5.233532791E1,4.893847718E0,9.623091288E0,1.847464745E1,1.313547032E2,3.935623615E0,3.000000000E0
2.053791496E2,5.233521382E1,4.894049373E0,7.876595717E0,1.862666590E1,1.315705547E2,4.179056259E0,3.000000000E0
2.063791381E2,5.233510172E1,4.894258075E0,7.918182175E0,1.872607524E1,1.314768937E2,4.026754408E0,3.000000000E0
2.073791270E2,5.233499270E1,4.894452871E0,7.974269059E0,1.864097708E1,1.317433793E2,4.045382771E0,3.000000000E0
