"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.406687875E0,-1.001945585E-1,3.992851377E-1,6.087861657E-1
4.426541875E0,-1.888282001E-1,2.531905174E-1,7.257887721E-1
4.446395875E0,-2.527584732E-1,2.666377127E-1,5.815764070E-1
4.466249875E0,-1.182332784E-1,3.611986935E-1,4.126937389E-1
4.486103875E0,1.133958530E-2,5.862810016E-1,2.987854183E-1
4.505956875E0,5.561003089E-2,3.222748041E-1,2.133267522E-1
4.525810875E0,1.409322172E-1,-5.251549929E-2,-2.636664733E-2
4.545664875E0,8.478531241E-2,8.208081871E-2,3.039454669E-2
4.565519000E0,-3.226877376E-2,1.242389232E-1,1.430978030E-1
4.585373000E0,-9.729588777E-2,3.198814392E-1,2.875236571E-1
4.605226000E0,-1.094653271E-2,2.127574384E-1,2.806883752E-1
4.625080000E0,-2.417169698E-2,9.955115616E-2,2.041150928E-1
4.644934000E0,-3.894418105E-2,2.335567325E-1,1.378937811E-1
4.664788000E0,-3.671927843E-3,4.111538231E-1,2.730792165E-1
4.684641000E0,7.232617587E-2,7.986572981E-1,3.247095644E-1
4.704495000E0,1.923942007E-2,5.119572282E-1,3.961824477E-1
4.724349000E0,-8.449514210E-2,4.531949162E-1,4.036999643E-1
4.744203000E0,-8.541014791E-2,2.709116638E-1,2.775502801E-1
4.764057000E0,4.852310196E-2,4.998959303E-1,2.797552347E-1
4.783910000E0,-7.194134593E-2,2.240574062E-1,2.030104101E-1
4.803764000E0,-2.942162752E-1,-1.392003447E-1,3.497479018E-3
4.823618000E0,-4.219685793E-1,-1.532776356E-1,-4.690195620E-2
4.843472000E0,-5.573092103E-1,-2.663477361E-1,-6.520041823E-2
4.863325000E0,-6.659942865E-1,-4.042398036E-1,-8.749767393E-2
4.883179000E0,-7.442019582E-1,-5.256440043E-1,-9.129253775E-2
4.903033000E0,-7.399980426E-1,-5.544165969E-1,-6.627838314E-2
4.922887000E0,-8.517577052E-1,-5.680516362E-1,4.273513332E-2
4.942741000E0,-9.844226241E-1,-2.541906238E-1,1.368374377E-1
4.962594000E0,-7.550032139E-1,-3.418629169E-1,2.530925274E-1
4.982448000E0,-7.213467360E-1,-3.720838428E-1,2.794935405E-1
5.002302000E0,-8.684582710E-1,-3.008845747E-1,2.462935597E-1
5.022156000E0,-9.424576759E-1,-3.217665553E-1,2.966967225E-1
5.042009000E0,-9.105259180E-1,-2.339144349E-1,3.173711300E-1
5.061863000E0,-8.032965064E-1,-9.968322515E-2,2.695685625E-1
5.081717000E0,-7.562456131E-1,9.083542228E-2,2.061992437E-1
5.101571000E0,-7.048577070E-1,3.018364124E-2,2.197320163E-1
5.121425000E0,-6.953824162E-1,5.695853382E-2,1.639707983E-1
5.141278000E0,-7.518774271E-1,2.958405763E-2,1.561281830E-1
5.161132000E0,-6.964069009E-1,4.398477823E-2,1.717808843E-1
5.180986000E0,-5.862944722E-1,2.497100383E-1,1.037229747E-1
5.200840000E0,-6.188238859E-1,5.911677480E-1,-6.167832762E-2
5.220693000E0,-9.994868040E-1,7.807739377E-1,-2.389579415E-1
5.240547000E0,-1.420463324E0,4.267114401E-1,-2.382358611E-1
5.260401000E0,-1.640181899E0,2.869599462E-1,-1.750068069E-1
5.280255000E0,-1.812543273E0,3.302550316E-1,-1.024180055E-1
5.300109000E0,-1.873860359E0,1.267457008E-1,1.209151000E-1
5.319962000E0,-1.684439182E0,4.162197411E-1,2.262079865E-1
5.339816000E0,-1.605420470E0,1.569622606E-1,4.010763168E-1
5.359670000E0,-1.324767828E0,4.434337020E-1,4.593271911E-1
5.379524000E0,-1.109036207E0,1.819331050E-1,6.930676699E-1
5.399377000E0,-8.593910336E-1,2.681436837E-1,8.006926179E-1
5.419231000E0,-5.705810785E-1,3.994229138E-1,9.133754373E-1
5.439085000E0,-4.082768261E-1,7.340357304E-1,9.350417852E-1
5.458939000E0,-4.554804564E-1,5.431607366E-1,7.856519818E-1
5.478793000E0,-3.527353704E-1,3.256974816E-1,6.382160187E-1
5.498646000E0,-4.951119423E-1,-1.895693839E-1,3.687967062E-1
5.518500000E0,-4.637634456E-1,-4.264593124E-2,1.260871291E-1
5.538354000E0,-3.984843791E-1,-1.316600479E-3,-1.086876169E-1
5.558208000E0,-2.796137929E-1,-4.123108089E-1,-1.896317154E-1
5.578060875E0,-1.598470658E-1,-2.788431942E-1,-1.666257530E-1
5.597914875E0,-3.987919912E-2,-2.477473170E-1,-1.012635827E-1
5.617768875E0,4.957468808E-2,-1.166016050E-2,-3.977090120E-2
5.637622875E0,4.026890919E-2,1.132070497E-1,-4.534891620E-2
5.657475875E0,7.293108851E-2,3.561984748E-2,-1.113893017E-1
5.677329875E0,1.471002698E-1,1.082013100E-1,-1.373313069E-1
5.697183875E0,1.920013428E-1,1.574779451E-1,-9.608858824E-2
5.717037875E0,1.639418304E-1,1.639354229E-1,-5.141773075E-2
5.736891875E0,8.526230603E-2,1.170829162E-1,-3.807948902E-2
5.756744875E0,-4.179880768E-2,1.770742238E-2,-4.638178274E-2
5.776598875E0,-1.227614656E-1,-8.591927588E-3,-4.269474745E-2
5.796452875E0,-1.263246685E-1,4.407740757E-2,-1.646938361E-2
5.816306875E0,-1.427880377E-1,9.714359790E-2,1.289405860E-2
5.836159875E0,-1.583994627E-1,1.165522337E-1,1.297342032E-2
5.856013875E0,-1.688421667E-1,1.249720454E-1,7.105071843E-2
5.875867875E0,-1.886588037E-1,1.442328244E-1,1.615835875E-1
5.895721875E0,-2.201502621E-1,1.351563931E-1,1.999025941E-1
5.915575875E0,-2.382813245E-1,3.702785820E-2,1.721449047E-1
5.935428875E0,-2.441623956E-1,-2.954925410E-2,1.122406423E-1
5.955282875E0,-1.991022378E-1,-8.916405588E-2,8.109604567E-2
5.975136875E0,-1.481716484E-1,-1.281929016E-1,3.823158517E-2
5.994990875E0,-1.382081658E-1,-1.785605773E-2,5.877055600E-2
6.014843875E0,-1.261906624E-1,-6.135889888E-2,1.058483124E-2
6.034697875E0,-1.009362638E-1,-3.604768962E-2,1.336076111E-2
6.054551875E0,-5.436518788E-2,-5.095259845E-2,1.501961797E-2
6.074405875E0,-8.157673292E-3,-6.090584397E-2,-1.885857433E-2
6.094258875E0,2.428966202E-2,-1.889772713E-2,-9.893021733E-2
6.114112875E0,5.902702734E-2,1.424423419E-3,-2.257125378E-1
6.133966875E0,6.035480648E-2,-1.170759052E-1,-2.804742157E-1
6.153820875E0,7.176744938E-2,-1.245704144E-1,-1.967207640E-1
6.173674875E0,1.144009233E-1,8.032968640E-2,-9.265367687E-2
6.193527875E0,1.468772143E-1,8.836119622E-2,-6.550277025E-2
6.213381875E0,2.308074981E-1,4.349385202E-2,-3.129828721E-2
6.233235875E0,3.164151013E-1,-4.172554240E-2,-7.153891772E-2
6.253089875E0,3.617091775E-1,-8.001934737E-3,-1.044794992E-1
6.272942875E0,3.898239732E-1,1.722294465E-2,-1.206406504E-1
6.292796875E0,4.030878544E-1,5.603733659E-2,-1.269178092E-1
6.312650875E0,4.238255918E-1,6.792733818E-2,-1.388340294E-1
6.332504875E0,4.541171491E-1,6.270265579E-2,-1.502048969E-1
6.352357875E0,4.745955169E-1,3.099665046E-2,-1.815288216E-1
6.372211875E0,4.590892494E-1,-1.161078457E-2,-2.317754030E-1
6.392065875E0,4.410397708E-1,3.063723072E-2,-2.403312773E-1
6.411919875E0,4.180310369E-1,-5.661517009E-2,-1.968066692E-1
6.431773875E0,4.022691250E-1,-1.410832405E-1,-1.900544018E-1
6.451626875E0,4.026766121E-1,-1.106039509E-1,-2.282520682E-1
6.471480875E0,3.688736856E-1,-8.148494363E-2,-2.627700269E-1
6.491334875E0,3.434728086E-1,-9.953871369E-3,-2.514610887E-1
6.511188875E0,3.111927211E-1,5.432333052E-2,-2.223573029E-1
6.531041875E0,2.898514867E-1,4.659228027E-2,-2.099349946E-1
6.550895875E0,2.667336464E-1,3.792268038E-2,-2.220277041E-1
6.570749875E0,1.461100131E-1,-7.847677916E-4,-2.522929311E-1
6.590603875E0,-9.666760452E-4,-2.509703115E-2,-2.584518492E-1
6.610456875E0,-1.480248272E-1,2.288104221E-2,-2.543852329E-1
6.630310875E0,-2.284947187E-1,1.476078928E-1,-2.003934234E-1
6.650164875E0,-1.592374444E-1,2.383042127E-1,-1.366644800E-1
6.670018875E0,-1.044064313E-1,1.885355264E-1,-1.735913455E-1
6.689872875E0,-1.706515998E-1,-1.278632432E-1,-1.027099416E-1
6.709725875E0,-2.594192624E-1,-1.676761806E-1,4.331037402E-2
6.729579875E0,-3.310774267E-1,9.470154345E-2,1.751085818E-1
6.749433875E0,-4.038841426E-1,3.476413488E-1,2.711128592E-1
6.769287875E0,-4.643785357E-1,4.023858011E-1,3.306795657E-1
6.789140875E0,-4.691825211E-1,2.895466983E-1,3.219426870E-1
6.808994875E0,-4.422246218E-1,1.340869665E-1,2.655976415E-1
6.828848875E0,-3.990519941E-1,5.133910105E-2,2.069725394E-1
6.848702875E0,-3.440850675E-1,9.398255497E-3,1.414534301E-1
6.868555875E0,-2.931720018E-1,6.179872155E-2,1.277406961E-1
6.888409875E0,-2.597478032E-1,9.238619357E-2,1.168261990E-1
6.908263875E0,-2.126271874E-1,1.066701636E-1,7.287578285E-2
6.928117875E0,-1.532990336E-1,9.768854827E-2,5.583543703E-2
6.947970875E0,-1.125819013E-1,5.366941914E-2,2.931830660E-2
6.967824875E0,-7.576636970E-2,2.503319085E-2,1.832512952E-2
6.987678875E0,-7.140766084E-2,-1.872392930E-2,4.821727797E-2
7.007532875E0,-5.979299918E-2,-2.592517063E-2,8.820026368E-2
7.027386875E0,-1.158846170E-2,-1.838374138E-2,9.510442615E-2
7.047239875E0,7.510855794E-2,-7.042004168E-2,5.633042380E-2
7.067093875E0,1.419986188E-1,-1.419385970E-1,-1.873636618E-2
7.086947875E0,1.791371405E-1,-1.609223932E-1,-1.370683014E-1
7.106801875E0,2.188063264E-1,-1.131247804E-1,-2.129723281E-1
7.126654875E0,2.607735097E-1,-9.615016729E-2,-1.955388337E-1
7.146508875E0,2.775822282E-1,-9.377046674E-2,-1.574322581E-1
7.166362875E0,2.388329655E-1,-7.062626630E-2,-1.343748719E-1
7.186216875E0,1.913541853E-1,-6.381380558E-2,-1.293058395E-1
7.206069875E0,1.359615028E-1,-6.549191475E-2,-1.015062556E-1
7.225923875E0,9.505835176E-2,-8.065441251E-2,-6.862893701E-2
7.245777875E0,7.466681302E-2,-7.801564038E-2,-1.866892911E-2
7.265631875E0,4.315541312E-2,-1.232397929E-2,1.003518235E-3
7.285484875E0,2.584742382E-3,1.722501963E-2,1.010561548E-2
7.305338875E0,-2.813812159E-2,-6.996538490E-3,6.129540037E-3
7.325192875E0,-5.617656931E-2,-5.381841958E-2,-1.079877652E-2
7.345046875E0,-7.223776728E-2,-7.723522931E-2,-3.805467114E-2
7.364900875E0,-3.552082926E-2,-7.395575196E-2,-5.969903246E-2
7.384753875E0,1.721762121E-3,-4.722081870E-2,-6.564211845E-2
7.404607875E0,3.245180007E-3,1.602643356E-2,-4.840173200E-2
7.424461875E0,-5.500285700E-2,1.020138860E-1,-2.765129693E-2
7.444315875E0,-1.319388151E-1,1.326763034E-1,-2.530587837E-2
7.464168875E0,-1.646670401E-1,8.075951785E-2,-3.420063108E-2
7.484022875E0,-1.961734742E-1,2.171415091E-2,-1.484995522E-2
7.503876875E0,-2.319769263E-1,-1.564169303E-3,-2.901356295E-2
7.523730875E0,-2.232530266E-1,2.472602390E-2,1.454743743E-2
7.543583875E0,-1.748918593E-1,1.590899192E-2,1.103032604E-1
