"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.007532875E0,-3.005007935E1,-2.573179626E1,3.388747406E1
7.027386875E0,-3.022537994E1,-2.554072571E1,3.401102448E1
7.047239875E0,-3.028005219E1,-2.558639526E1,3.390608978E1
7.067093875E0,-3.011814117E1,-2.527622223E1,3.444760132E1
7.086947875E0,-3.000209808E1,-2.570554352E1,3.458727264E1
7.106801875E0,-2.980810547E1,-2.572508240E1,3.480970764E1
7.126654875E0,-2.996734619E1,-2.571387482E1,3.503863144E1
7.146508875E0,-2.991488647E1,-2.591454315E1,3.489604950E1
7.166362875E0,-2.965206909E1,-2.556290436E1,3.572725677E1
7.186216875E0,-2.936981964E1,-2.534243774E1,3.571831512E1
7.206069875E0,-2.965553284E1,-2.557157135E1,3.577721024E1
7.225923875E0,-2.949519348E1,-2.545082092E1,3.583186340E1
7.245777875E0,-2.940702820E1,-2.556298828E1,3.579163742E1
7.265631875E0,-2.932506561E1,-2.536860657E1,3.587502289E1
7.285484875E0,-2.934988403E1,-2.526057434E1,3.583639526E1
7.305338875E0,-2.934217072E1,-2.530747223E1,3.631612396E1
7.325192875E0,-2.938751221E1,-2.537566376E1,3.631203461E1
7.345046875E0,-2.950994873E1,-2.534454346E1,3.586347198E1
7.364900875E0,-2.953631592E1,-2.564308167E1,3.596577454E1
7.384753875E0,-2.930303955E1,-2.542984772E1,3.613009262E1
7.404607875E0,-2.937930298E1,-2.561007690E1,3.622453308E1
7.424461875E0,-2.938866425E1,-2.545481110E1,3.648511887E1
7.444315875E0,-2.947344208E1,-2.552321625E1,3.622631836E1
7.464168875E0,-2.935831451E1,-2.532202148E1,3.593273926E1
7.484022875E0,-2.929880524E1,-2.546571350E1,3.587610626E1
7.503876875E0,-2.927523804E1,-2.554595947E1,3.560984802E1
7.523730875E0,-2.900718689E1,-2.557128906E1,3.561351395E1
7.543583875E0,-2.919860840E1,-2.549539185E1,3.499643707E1
7.563437292E0,-2.920626068E1,-2.537326050E1,3.525520325E1
7.583291292E0,-2.941047668E1,-2.524053955E1,3.542975998E1
7.603145292E0,-2.934593201E1,-2.482666016E1,3.550157547E1
7.622998292E0,-2.965817261E1,-2.462027740E1,3.602677155E1
7.642852292E0,-2.946755981E1,-2.425472260E1,3.653299332E1
7.662706292E0,-2.979203033E1,-2.443455505E1,3.652586365E1
7.682560292E0,-2.956200409E1,-2.438625336E1,3.634012604E1
7.702413292E0,-2.938861847E1,-2.414466095E1,3.684886932E1
7.722267292E0,-2.938358307E1,-2.384542084E1,3.702011108E1
7.742121292E0,-2.920323181E1,-2.366278839E1,3.690783691E1
7.761975292E0,-2.944697571E1,-2.359700775E1,3.748373795E1
7.781828292E0,-2.972413635E1,-2.351548767E1,3.771399307E1
7.801682292E0,-2.967000580E1,-2.334256744E1,3.771068573E1
7.821536292E0,-2.964369202E1,-2.317019653E1,3.770281219E1
7.841390292E0,-2.949465179E1,-2.279445648E1,3.833962250E1
7.861244292E0,-2.955703735E1,-2.297943115E1,3.866428375E1
7.881097292E0,-2.949929047E1,-2.289014435E1,3.875582504E1
7.900951292E0,-2.938057709E1,-2.291166687E1,3.861450958E1
7.920805292E0,-2.948482513E1,-2.315708160E1,3.911147308E1
7.940659292E0,-2.942281342E1,-2.289270020E1,3.914429474E1
7.960512292E0,-2.970066071E1,-2.261661530E1,3.931732941E1
7.980366292E0,-2.954292297E1,-2.259494781E1,3.909232712E1
8.000220292E0,-2.984977722E1,-2.278702545E1,3.882093811E1
