"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.095488062E2,5.232926734E1,4.979046311E0,-1.676157861E0,2.867968130E0,6.036167688E1,5.286631108E0,3.000000000E0
2.105488061E2,5.232929110E1,4.979085633E0,-1.436014379E0,2.949194869E0,5.500236255E1,5.588376060E0,3.000000000E0
2.115488058E2,5.232930775E1,4.979114124E0,-1.735946530E0,2.824517922E0,5.304613363E1,5.672434406E0,3.000000000E0
2.125488051E2,5.232931526E1,4.979147565E0,-1.557630331E0,2.649945004E0,5.854112963E1,5.648151003E0,3.000000000E0
2.135488037E2,5.232931540E1,4.979201540E0,-1.479842751E0,2.952365250E0,7.057134938E1,5.772338400E0,3.000000000E0
2.145488031E2,5.232931448E1,4.979241724E0,-4.933530791E-1,2.815578798E0,7.713211319E1,5.830027993E0,3.000000000E0
2.155488031E2,5.232931797E1,4.979267161E0,-1.142723932E0,2.587380499E0,7.838941988E1,5.751911936E0,3.000000000E0
2.165488018E2,5.232931760E1,4.979307660E0,-1.203078061E0,2.806165991E0,8.380730867E1,5.764007206E0,3.000000000E0
2.175488006E2,5.232933132E1,4.979333082E0,-7.470263885E-1,2.517338440E0,7.722231160E1,5.639288768E0,3.000000000E0
2.185488007E2,5.232933846E1,4.979378556E0,-1.897651578E0,2.563380230E0,7.539374793E1,5.667387170E0,3.000000000E0
2.195487999E2,5.232934413E1,4.979434578E0,-1.545967504E0,3.055733355E0,8.008684941E1,5.640897125E0,3.000000000E0
2.205487990E2,5.232935222E1,4.979477163E0,-3.982049422E-1,2.925125945E0,7.560079414E1,5.551006705E0,3.000000000E0
2.215487983E2,5.232936488E1,4.979515142E0,-1.043451431E0,2.949706724E0,6.782097339E1,5.419144798E0,3.000000000E0
2.225487978E2,5.232936678E1,4.979559006E0,-6.598920086E-1,2.985137799E0,7.001501650E1,5.339841718E0,3.000000000E0
2.235487972E2,5.232937499E1,4.979596714E0,-2.605185239E-1,2.922983335E0,6.919643382E1,5.483849758E0,3.000000000E0
2.245487963E2,5.232938647E1,4.979626659E0,-2.274034945E-1,2.768331699E0,6.356736315E1,5.535803299E0,3.000000000E0
2.255487959E2,5.232939782E1,4.979652467E0,9.117633104E-2,2.757218771E0,6.091435624E1,5.590769708E0,3.000000000E0
2.265487951E2,5.232941453E1,4.979673552E0,-3.966560243E-1,2.610487582E0,5.165493818E1,5.680487947E0,3.000000000E0
2.275487945E2,5.232943243E1,4.979698309E0,6.083996035E-2,2.485242620E0,4.163844846E1,5.848538703E0,3.000000000E0
2.285487930E2,5.232945159E1,4.979712874E0,8.514540475E-1,2.437370390E0,3.144344538E1,6.090890992E0,3.000000000E0
2.295487930E2,5.232947049E1,4.979722613E0,8.722059280E-1,2.459627676E0,2.363336995E1,6.088432504E0,3.000000000E0
2.305487921E2,5.232949180E1,4.979745680E0,4.859113395E-1,2.536335631E0,2.604010613E1,6.077112989E0,3.000000000E0
2.315487916E2,5.232950934E1,4.979760367E0,-2.335116081E-1,2.469018621E0,2.541200665E1,5.981886102E0,3.000000000E0
2.325487911E2,5.232953653E1,4.979781885E0,4.381503472E-1,2.659859266E0,2.513489282E1,5.830438729E0,3.000000000E0
2.335487905E2,5.232955735E1,4.979792595E0,-1.655641571E-2,2.436052566E0,2.334503973E1,5.657464893E0,3.000000000E0
2.345487897E2,5.232958416E1,4.979808139E0,-1.038322663E-1,2.716042749E0,2.195391080E1,5.666496486E0,3.000000000E0
2.355487893E2,5.232961514E1,4.979815217E0,2.146685356E-1,2.912723606E0,1.622709824E1,5.678493859E0,3.301890202E0
2.365487883E2,5.232963067E1,4.979820045E0,8.296987424E-1,2.369834223E0,1.313350492E1,5.611960839E0,3.360303806E0
2.375487871E2,5.232965425E1,4.979820114E0,8.671614602E-1,2.421754248E0,7.592230759E0,5.550315993E0,3.598031156E0
2.385487875E2,5.232968174E1,4.979832733E0,-1.635844931E-1,2.715312696E0,1.124013572E1,5.614375817E0,3.757288459E0
2.395487860E2,5.232970315E1,4.979851275E0,-4.087006859E-1,2.659512942E0,1.827295539E1,5.538519362E0,3.973551015E0
2.405487857E2,5.232972453E1,4.979861778E0,-1.392933438E-1,2.584986163E0,1.982778018E1,5.439961955E0,3.901661905E0
2.415487846E2,5.232974889E1,4.979898850E0,6.767357755E-1,2.984355135E0,3.240133509E1,5.373238499E0,3.905947600E0
2.425487843E2,5.232975146E1,4.979930788E0,1.111704851E0,2.489063011E0,5.452674395E1,5.409120454E0,3.859042880E0
2.435487837E2,5.232975044E1,4.979981313E0,6.183799915E-2,2.897679515E0,7.887969549E1,5.340203322E0,3.762145320E0
2.445487829E2,5.232974973E1,4.980012916E0,-6.506982567E-1,2.716994875E0,8.667360931E1,5.298795785E0,3.923473131E0
2.455487822E2,5.232974277E1,4.980043707E0,9.736969136E-3,2.552500265E0,9.604053779E1,5.314055309E0,4.164020305E0
2.465487821E2,5.232973345E1,4.980079538E0,2.537010070E-1,2.821567744E0,1.019555196E2,5.364476875E0,4.255533333E0
2.475487807E2,5.232972211E1,4.980109806E0,6.545007862E-1,2.702481989E0,1.110452936E2,5.268526841E0,3.923896399E0
2.485487804E2,5.232972542E1,4.980146397E0,5.015878817E-1,2.526614684E0,1.014327634E2,5.182316336E0,3.590831333E0
2.495487794E2,5.232972195E1,4.980188831E0,2.058659159E-1,2.668535655E0,1.003516580E2,5.167498746E0,3.222507757E0
2.505487796E2,5.232972200E1,4.980228506E0,4.026220469E-1,2.703631027E0,9.811949253E1,5.196055141E0,3.014294190E0
2.515487791E2,5.232972626E1,4.980263434E0,-6.430169670E-1,2.641588313E0,9.415573654E1,5.358531352E0,3.000000000E0
2.525487784E2,5.232972566E1,4.980303221E0,-3.841499258E-1,2.746209613E0,9.531112104E1,5.497335003E0,3.000000000E0
2.535487777E2,5.232972849E1,4.980340804E0,-5.449014446E-1,2.731232839E0,8.877268427E1,5.464165432E0,3.000000000E0
2.545487766E2,5.232973090E1,4.980376113E0,-1.826050635E-1,2.620544315E0,8.665324199E1,5.417642887E0,3.000000000E0
2.555487756E2,5.232971837E1,4.980413159E0,2.012611255E-1,2.802413531E0,9.335313028E1,5.331397150E0,3.000000000E0
2.565487746E2,5.232972419E1,4.980444695E0,2.932595322E-1,2.712315469E0,8.404496738E1,5.268637210E0,3.427403232E0
2.575487740E2,5.232973205E1,4.980477308E0,-1.136600012E-1,2.612600373E0,7.608636600E1,5.225857755E0,3.280814600E0
2.585487742E2,5.232973747E1,4.980509559E0,4.366858182E-1,2.548605267E0,7.356202605E1,5.266556597E0,3.000000000E0
2.595488147E2,5.232974896E1,4.980550867E0,-4.266161574E-1,2.701591391E0,6.961632933E1,5.356198211E0,3.000000000E0
2.605488235E2,5.232975819E1,4.980587390E0,-3.955628807E-1,2.729958870E0,6.806517361E1,5.443775953E0,3.000000000E0
2.615488322E2,5.232977048E1,4.980637734E0,1.310265530E-2,2.932883635E0,7.067549905E1,5.498115973E0,3.000000000E0
2.625488394E2,5.232977458E1,4.980680143E0,-2.662067395E-2,2.896776229E0,7.387060044E1,5.566447352E0,3.000000000E0
2.635488470E2,5.232978733E1,4.980704185E0,-1.065812064E-1,2.614271517E0,6.478107379E1,5.814758641E0,3.000000000E0
2.645488520E2,5.232980075E1,4.980739299E0,-6.459955787E-1,2.698637971E0,5.954172762E1,5.767362004E0,3.000000000E0
2.655488583E2,5.232981530E1,4.980777032E0,-2.465721890E-1,2.775450944E0,6.202706156E1,5.689725759E0,3.000000000E0
2.665488614E2,5.232982181E1,4.980812560E0,-4.160301154E-1,2.735671549E0,6.128653814E1,5.855369759E0,3.000000000E0
2.675488673E2,5.232982785E1,4.980859096E0,-2.024935093E-1,2.910258207E0,6.682159917E1,5.857761956E0,3.000000000E0
2.685488757E2,5.232984304E1,4.980893059E0,-1.487660296E-1,2.859572408E0,6.622810000E1,5.850662043E0,3.000000000E0
2.695488809E2,5.232985289E1,4.980924192E0,-1.251182137E-1,2.738388447E0,6.989947685E1,5.860803812E0,3.000000000E0
2.705488855E2,5.232985893E1,4.980970725E0,1.862652088E-1,2.924709508E0,7.690932607E1,5.769337152E0,3.000000000E0
2.715488923E2,5.232985451E1,4.981019936E0,-3.470223434E-1,3.003976149E0,8.427052073E1,5.799234605E0,3.000000000E0
2.725488956E2,5.232985783E1,4.981058620E0,-3.763140477E-1,2.989470214E0,8.674232330E1,5.637919082E0,3.000000000E0
2.735488980E2,5.232985782E1,4.981106323E0,-9.138153307E-2,3.043571661E0,8.924161060E1,5.524891370E0,3.000000000E0
2.745489030E2,5.232985877E1,4.981151960E0,-1.972922953E-1,2.824117646E0,8.703068150E1,5.438313570E0,3.000000000E0
2.755489069E2,5.232985830E1,4.981197571E0,2.859726734E-1,2.791296309E0,8.965403970E1,5.535191381E0,3.000000000E0
2.765489115E2,5.232985515E1,4.981239141E0,-4.646393890E-1,2.842302486E0,9.132900988E1,5.506272589E0,3.000000000E0
2.775489147E2,5.232984516E1,4.981281877E0,-7.091989564E-1,2.883700511E0,9.781668488E1,5.634545475E0,3.000000000E0
2.785489184E2,5.232984258E1,4.981315076E0,2.654884169E-1,2.675772267E0,9.991878222E1,5.693140025E0,3.000000000E0
2.795489218E2,5.232983996E1,4.981355377E0,-6.944613019E-1,2.836675148E0,9.822417404E1,5.642176771E0,3.000000000E0
2.805489239E2,5.232983555E1,4.981400512E0,-2.926512053E-1,2.851298288E0,9.784874915E1,5.612918254E0,3.000000000E0
2.815489266E2,5.232982951E1,4.981440979E0,-3.000161834E-1,2.789409622E0,9.786319699E1,5.510169728E0,3.000000000E0
2.825489296E2,5.232982295E1,4.981488548E0,-2.105462020E-1,2.959262312E0,9.888855301E1,5.490115269E0,3.000000000E0
2.835489327E2,5.232982829E1,4.981535373E0,-1.357978835E0,2.923790298E0,9.280820009E1,5.544711017E0,3.000000000E0
2.845489342E2,5.232982650E1,4.981569045E0,-1.833281862E-1,2.866510084E0,9.416470772E1,5.514559617E0,3.000000000E0
2.855489360E2,5.232982405E1,4.981622261E0,-2.184368512E-1,3.064226069E0,9.814701306E1,5.398236151E0,3.000000000E0
2.865489383E2,5.232981999E1,4.981671456E0,-4.547063150E-1,3.022348182E0,9.652513495E1,5.516898242E0,3.000000000E0
2.875489398E2,5.232981497E1,4.981722918E0,-4.446756430E-1,3.169719108E0,9.881134473E1,5.733663545E0,3.000000000E0
2.885489413E2,5.232980368E1,4.981726071E0,-2.666565282E-1,2.409821178E0,1.090110046E2,5.785996199E0,3.000000000E0
2.895489421E2,5.232977370E1,4.981749219E0,4.688657150E-1,2.586706070E0,1.385281029E2,5.709050550E0,3.196995416E0
2.905489444E2,5.232974235E1,4.981757014E0,5.888323281E-1,2.826177418E0,1.601971714E2,5.608485938E0,3.459611046E0
2.915489463E2,5.232971341E1,4.981753588E0,2.092007147E-1,2.905697263E0,1.744942119E2,5.521631708E0,3.613647990E0
2.925489473E2,5.232969053E1,4.981753123E0,-1.073375447E-1,2.690048449E0,1.758205230E2,5.389515219E0,3.443727251E0
2.935489477E2,5.232966482E1,4.981730427E0,-1.717318753E-1,2.708232199E0,1.844518550E2,5.303771541E0,3.525967122E0
2.945489486E2,5.232964430E1,4.981725185E0,-8.848668858E-1,2.519630390E0,1.870433270E2,5.328029021E0,3.473163150E0
2.955489500E2,5.232961669E1,4.981719149E0,-3.934064656E-1,2.728956621E0,1.859833443E2,5.174662395E0,3.520141238E0
2.965489504E2,5.232958749E1,4.981716614E0,-6.930213831E-1,2.846004648E0,1.810009936E2,5.134372673E0,3.647640055E0
2.975489511E2,5.232955810E1,4.981708578E0,-4.151581023E-1,2.909871466E0,1.804721330E2,5.101252116E0,3.558084167E0
2.985489509E2,5.232953291E1,4.981705990E0,-7.327797497E-1,2.881536870E0,1.801127045E2,4.980053359E0,3.063135661E0
2.995489516E2,5.232950800E1,4.981699075E0,-5.236169575E-1,2.867678036E0,1.819435011E2,4.907726938E0,3.000000000E0
3.005489527E2,5.232947538E1,4.981721858E0,-7.189512970E-1,3.002608168E0,1.692825550E2,4.898398441E0,3.000000000E0
3.015489525E2,5.232945329E1,4.981737692E0,-8.464729385E-1,2.812838181E0,1.651739382E2,4.865899306E0,3.000000000E0
3.025489529E2,5.232942996E1,4.981768648E0,-7.923261160E-1,2.856054637E0,1.550350617E2,4.849763148E0,3.000000000E0
3.035489531E2,5.232940618E1,4.981794002E0,-4.678463526E-1,2.827604621E0,1.483471080E2,4.800326043E0,3.000000000E0
3.045489533E2,5.232938642E1,4.981829095E0,-2.648067446E-1,2.911633066E0,1.435474394E2,4.774147791E0,3.000000000E0
3.055489531E2,5.232935804E1,4.981842829E0,-2.752209380E-1,3.003535961E0,1.460867424E2,4.752374585E0,3.000000000E0
3.065489533E2,5.232933908E1,4.981872204E0,-8.552665301E-1,2.896056475E0,1.445860891E2,4.652319389E0,3.000000000E0
3.075489535E2,5.232930902E1,4.981891527E0,-4.483643947E-1,3.127231010E0,1.424960477E2,4.629126432E0,3.000000000E0
3.085489537E2,5.232928848E1,4.981921725E0,-7.941637384E-1,3.001729037E0,1.405566869E2,4.612989938E0,3.000000000E0
3.095489539E2,5.232928168E1,4.981974234E0,-1.428238723E0,2.898393885E0,1.289591526E2,4.538474516E0,3.000000000E0
3.105489542E2,5.232926524E1,4.982006394E0,-2.200166220E0,2.897705502E0,1.281085629E2,4.568037324E0,3.000000000E0
3.115489537E2,5.232925271E1,4.982049151E0,-8.505962323E-1,2.863391735E0,1.276709564E2,4.525816681E0,3.000000000E0
3.125489533E2,5.232923236E1,4.982090639E0,-1.037085025E0,3.091828168E0,1.283716064E2,4.399525852E0,3.000000000E0
3.135489537E2,5.232921057E1,4.982113937E0,-1.189927257E0,3.041955052E0,1.365661322E2,4.279549546E0,3.000000000E0
3.145489545E2,5.232918640E1,4.982130729E0,-8.031694526E-1,2.900711443E0,1.480528079E2,4.309024728E0,3.000000000E0
3.155489534E2,5.232917046E1,4.982150059E0,-1.451438731E-1,2.605158323E0,1.455911216E2,4.359628934E0,3.000000000E0
3.165489534E2,5.232914754E1,4.982173490E0,-2.972556567E-1,2.794240173E0,1.488020173E2,4.448848240E0,3.000000000E0
3.175489531E2,5.232912500E1,4.982189889E0,1.571727907E-1,2.843625247E0,1.534320362E2,4.780008928E0,3.000000000E0
3.185489538E2,5.232910519E1,4.982226373E0,-3.169712983E-2,2.949395725E0,1.460833103E2,4.808658710E0,3.000000000E0
3.195489520E2,5.232908333E1,4.982250363E0,2.966800807E-1,2.891647141E0,1.446616551E2,5.072187831E0,3.000000000E0
3.205489523E2,5.232905448E1,4.982271023E0,-9.771198835E-1,2.919084885E0,1.470962213E2,5.056276113E0,3.000000000E0
3.215489525E2,5.232902039E1,4.982287760E0,-1.020722852E0,3.057005349E0,1.492550690E2,5.053766351E0,3.000000000E0
3.225489522E2,5.232898202E1,4.982303356E0,-3.745377343E-2,3.126216304E0,1.535194083E2,4.955397863E0,3.000000000E0
3.235489509E2,5.232894363E1,4.982320446E0,-1.439716215E0,3.149627673E0,1.516481531E2,5.044432190E0,3.000000000E0
3.245489515E2,5.232891446E1,4.982342268E0,-6.610408602E-1,3.221865129E0,1.439453939E2,5.188872889E0,3.000000000E0
3.255489513E2,5.232889054E1,4.982364495E0,-6.163251447E-1,3.010909526E0,1.422129766E2,5.167588095E0,3.000000000E0
3.265489517E2,5.232887535E1,4.982397520E0,-4.526800709E-1,2.784285801E0,1.347010952E2,5.118431177E0,3.000000000E0
3.275489508E2,5.232885441E1,4.982439576E0,-2.026694290E0,3.189709472E0,1.287376716E2,5.102525157E0,3.000000000E0
3.285489502E2,5.232884251E1,4.982470593E0,-5.563456845E-1,3.026044308E0,1.264363210E2,5.138596167E0,3.000000000E0
3.295489498E2,5.232883722E1,4.982511649E0,-5.356262503E-1,2.879919111E0,1.187150772E2,5.106261558E0,3.000000000E0
3.305489496E2,5.232882463E1,4.982542259E0,-1.341216379E0,2.763893412E0,1.206139424E2,4.976330336E0,3.000000000E0
3.315489490E2,5.232881026E1,4.982572817E0,-1.329316354E0,2.725365330E0,1.197674710E2,4.944048440E0,3.000000000E0
3.325489480E2,5.232880467E1,4.982613271E0,-1.525865440E0,2.718623798E0,1.154274185E2,4.889200700E0,3.000000000E0
3.335489476E2,5.232879800E1,4.982645779E0,-1.301642519E0,2.709489914E0,1.165657929E2,4.913270123E0,3.000000000E0
3.345489476E2,5.232878405E1,4.982686272E0,-1.865227493E0,2.916862283E0,1.181992509E2,4.831006351E0,3.000000000E0
3.355489467E2,5.232877596E1,4.982731009E0,-1.165442139E0,3.031456864E0,1.132540154E2,4.858904225E0,3.000000000E0
3.365489465E2,5.232875787E1,4.982762808E0,-1.228153893E0,3.133989214E0,1.174904478E2,4.958803941E0,3.000000000E0
3.375489460E2,5.232874316E1,4.982794121E0,-1.188899896E0,2.949038449E0,1.196245329E2,4.917197938E0,3.000000000E0
3.385489461E2,5.232872933E1,4.982830814E0,-1.284010764E0,2.920707718E0,1.208829869E2,4.841567270E0,3.000000000E0
3.395489455E2,5.232872425E1,4.982872805E0,-7.643562667E-1,2.840895218E0,1.170305941E2,4.815491758E0,3.000000000E0
3.405489448E2,5.232871207E1,4.982913465E0,-1.248555731E0,2.820904239E0,1.190557104E2,4.695678004E0,3.000000000E0
3.415489440E2,5.232869409E1,4.982940337E0,-1.173737647E0,2.714412833E0,1.244796181E2,4.693336956E0,3.000000000E0
3.425489444E2,5.232867465E1,4.982976048E0,-2.347827876E0,2.779102561E0,1.285788697E2,4.765019061E0,3.000000000E0
3.435489441E2,5.232865130E1,4.982993722E0,-1.721505458E-1,2.768504030E0,1.382906031E2,4.728028045E0,3.000000000E0
3.445489433E2,5.232863015E1,4.983000450E0,-6.138409367E-1,2.695006920E0,1.481627047E2,4.684962269E0,3.000000000E0
3.455489434E2,5.232860707E1,4.983003837E0,-1.358015317E0,2.779140979E0,1.579029360E2,4.795034934E0,3.000000000E0
3.465489419E2,5.232858498E1,4.983016406E0,-1.009614530E0,2.774761656E0,1.577735612E2,4.892486452E0,3.000000000E0
3.475489415E2,5.232856248E1,4.983027592E0,-1.349971830E0,2.794813289E0,1.578113075E2,5.021069424E0,3.000000000E0
3.485489411E2,5.232853350E1,4.983036402E0,-1.483961000E0,2.917815267E0,1.602809271E2,5.040471948E0,3.000000000E0
3.495489403E2,5.232851673E1,4.983060676E0,-6.336109014E-1,2.800377939E0,1.568707633E2,5.121622958E0,3.000000000E0
3.505489408E2,5.232849384E1,4.983055991E0,-1.509051781E0,2.779757600E0,1.609243067E2,5.279603649E0,3.000000000E0
3.515489396E2,5.232847331E1,4.983060958E0,-1.437131269E0,2.726263827E0,1.642017374E2,5.284263583E0,3.000000000E0
3.525489393E2,5.232844755E1,4.983064070E0,-1.911591996E0,2.738464409E0,1.679767816E2,5.199430703E0,3.000000000E0
3.535489388E2,5.232842857E1,4.983088025E0,-2.217366024E0,2.884616060E0,1.585525782E2,5.133041403E0,3.000000000E0
3.545489382E2,5.232840688E1,4.983124407E0,-9.857518794E-1,2.989391706E0,1.522979228E2,5.030008304E0,3.000000000E0
3.555489382E2,5.232838732E1,4.983149336E0,-1.422121089E0,2.835279727E0,1.518799151E2,4.937141651E0,3.000000000E0
3.565489377E2,5.232835925E1,4.983156395E0,-1.263537460E0,2.885682587E0,1.543600778E2,4.880829146E0,3.000000000E0
3.575489372E2,5.232833858E1,4.983181664E0,-2.007251021E0,2.840498479E0,1.538612266E2,4.974751153E0,3.000000000E0
3.585489360E2,5.232832144E1,4.983199703E0,-1.971196622E0,2.694146461E0,1.510204383E2,5.017534085E0,3.000000000E0
3.595489355E2,5.232831160E1,4.983220517E0,-1.676649816E0,2.589005683E0,1.501301985E2,5.334500959E0,3.000000000E0
3.605489357E2,5.232829550E1,4.983233605E0,-1.991191234E0,2.491484057E0,1.446761904E2,5.847252551E0,3.000000000E0
3.615489346E2,5.232827817E1,4.983244280E0,-1.774979988E0,2.497866899E0,1.428850325E2,6.130348220E0,3.000000000E0
3.625489342E2,5.232826824E1,4.983281495E0,-2.000493286E0,2.633979858E0,1.407938914E2,6.181644275E0,3.000000000E0
3.635489336E2,5.232824941E1,4.983311736E0,-1.738252509E0,2.807822195E0,1.400377737E2,6.241266483E0,3.000000000E0
3.645489326E2,5.232822764E1,4.983319786E0,-2.068126100E0,2.735505832E0,1.399540902E2,6.243509715E0,3.000000000E0
3.655489331E2,5.232822621E1,4.983382695E0,-2.056286748E0,2.791259728E0,1.238922379E2,6.120167225E0,3.000000000E0
3.665489323E2,5.232820150E1,4.983430839E0,-1.688648547E0,3.162347754E0,1.232005501E2,6.120571334E0,3.000000000E0
3.675489316E2,5.232818520E1,4.983443470E0,-1.332268058E0,2.723687714E0,1.239709540E2,6.180982700E0,3.000000000E0
3.685489312E2,5.232816587E1,4.983450317E0,-1.992545496E0,2.552076265E0,1.312654443E2,6.345056528E0,3.000000000E0
3.695489316E2,5.232815517E1,4.983469889E0,-8.873390537E-1,2.420218445E0,1.300038242E2,6.187640122E0,3.000000000E0
3.705489302E2,5.232812880E1,4.983485363E0,-1.724977884E-1,2.687129651E0,1.389257915E2,6.195619078E0,3.000000000E0
3.715489300E2,5.232810419E1,4.983517658E0,-8.447150430E-1,2.965263465E0,1.385591810E2,6.022285650E0,3.000000000E0
3.725489291E2,5.232808393E1,4.983542721E0,-1.804886428E0,2.910056966E0,1.389174143E2,5.952137155E0,3.000000000E0
3.735489286E2,5.232806320E1,4.983578108E0,-8.981973911E-1,3.015330882E0,1.382574885E2,5.929813895E0,3.000000000E0
3.745489287E2,5.232804778E1,4.983614131E0,-1.988193261E0,2.909211410E0,1.354503550E2,5.901952247E0,3.000000000E0
3.755489284E2,5.232803194E1,4.983642618E0,-1.511719823E0,2.791983566E0,1.364933330E2,5.784126646E0,3.000000000E0
3.765489277E2,5.232801531E1,4.983668889E0,-1.217066620E0,2.699997907E0,1.401697902E2,5.678214008E0,3.000000000E0
3.775489271E2,5.232799993E1,4.983689739E0,-1.444758384E0,2.577777811E0,1.439598490E2,5.590484726E0,3.000000000E0
3.785489262E2,5.232797677E1,4.983707054E0,-2.838794850E-1,2.658812109E0,1.436172320E2,5.639639949E0,3.000000000E0
3.795489254E2,5.232795416E1,4.983738613E0,-9.105419973E-1,2.837787784E0,1.428193826E2,5.566522861E0,3.000000000E0
3.805489253E2,5.232792609E1,4.983761676E0,-1.204646645E0,2.973288764E0,1.442657637E2,5.510243007E0,3.000000000E0
3.815489242E2,5.232790568E1,4.983783493E0,-1.507370007E0,2.834694019E0,1.440200636E2,5.415108969E0,3.000000000E0
3.825489243E2,5.232787650E1,4.983807033E0,-1.153667512E0,2.974789403E0,1.466462229E2,5.356456861E0,3.000000000E0
3.835489235E2,5.232786451E1,4.983817509E0,-1.516529478E0,2.567471308E0,1.438616322E2,5.426292581E0,3.000000000E0
3.845489233E2,5.232783909E1,4.983827367E0,-5.489799650E-1,2.709412048E0,1.514148036E2,5.335669142E0,3.000000000E0
3.855489631E2,5.232781728E1,4.983840663E0,-8.822418135E-1,2.713049476E0,1.517891343E2,5.293543425E0,3.000000000E0
3.865489674E2,5.232780772E1,4.983871758E0,-1.038413685E0,2.557970612E0,1.467058227E2,5.246602214E0,3.000000000E0
3.875489630E2,5.232778374E1,4.983894498E0,-6.465060012E-1,2.652747993E0,1.528348350E2,5.248157041E0,3.000000000E0
3.885489606E2,5.232775633E1,4.983899689E0,-1.027434858E0,2.719057357E0,1.600766452E2,5.268018399E0,3.000000000E0
3.895489603E2,5.232773525E1,4.983917323E0,-1.637898947E0,2.738198622E0,1.598716453E2,5.322990691E0,3.000000000E0
3.905489563E2,5.232771254E1,4.983939172E0,-1.344424800E0,2.826576483E0,1.594167602E2,5.323625366E0,3.000000000E0
3.915489492E2,5.232768681E1,4.983960183E0,-1.928120345E0,2.939255017E0,1.577802827E2,5.258462129E0,3.000000000E0
3.925489453E2,5.232765686E1,4.983975391E0,-1.420812922E0,2.940491467E0,1.590717012E2,5.366566943E0,3.000000000E0
3.935489450E2,5.232763008E1,4.983988161E0,-1.799838544E0,2.912650349E0,1.616486232E2,5.349076782E0,3.000000000E0
3.945489455E2,5.232759157E1,4.983981551E0,-9.398149643E-1,2.986316079E0,1.710576521E2,5.360032498E0,3.000000000E0
3.955489504E2,5.232756661E1,4.983998938E0,-1.314478102E0,2.878796129E0,1.675965815E2,5.478124254E0,3.000000000E0
3.965489519E2,5.232753845E1,4.984003870E0,-1.643381076E0,2.944288361E0,1.604943351E2,5.544578513E0,3.000000000E0
3.975489495E2,5.232751685E1,4.984043674E0,-1.148743433E0,2.992061063E0,1.537290805E2,5.551756774E0,3.000000000E0
3.985489566E2,5.232749620E1,4.984068376E0,-1.719781651E0,2.909526661E0,1.496985824E2,5.590195802E0,3.000000000E0
3.995489589E2,5.232746931E1,4.984116155E0,-1.225847041E0,3.067677503E0,1.402043188E2,5.543377277E0,3.000000000E0
4.005489589E2,5.232745084E1,4.984151758E0,-1.886054430E0,2.896261120E0,1.345197567E2,5.559327326E0,3.058222245E0
4.015489590E2,5.232742381E1,4.984184180E0,-1.932604540E0,3.174451510E0,1.384836453E2,5.489864517E0,3.266524030E0
4.025489594E2,5.232740815E1,4.984209477E0,-1.656662003E0,2.774303216E0,1.392224657E2,5.422829732E0,3.411725561E0
4.035489584E2,5.232738058E1,4.984234119E0,-1.668352928E0,2.811176586E0,1.460350575E2,5.405725209E0,3.369697370E0
4.045489585E2,5.232735670E1,4.984252024E0,-1.549669903E0,2.720745917E0,1.497775180E2,5.470088084E0,3.135989463E0
4.055489589E2,5.232733212E1,4.984267169E0,-1.465725699E0,2.659741144E0,1.527751337E2,5.453551338E0,3.000000000E0
4.065489584E2,5.232730109E1,4.984271777E0,-1.990234451E0,2.937195660E0,1.616346971E2,5.371625942E0,3.000000000E0
4.075489584E2,5.232727568E1,4.984287893E0,-2.242044405E0,2.984590713E0,1.626619081E2,5.446808226E0,3.000000000E0
4.085489587E2,5.232724944E1,4.984295397E0,-5.469223103E-1,2.936778873E0,1.659747656E2,5.501562307E0,3.000000000E0
4.095489582E2,5.232722814E1,4.984306328E0,-1.496999306E0,2.883952838E0,1.612754708E2,5.715033358E0,3.000000000E0
4.105489578E2,5.232720635E1,4.984319065E0,-7.109087752E-1,2.805893632E0,1.601922208E2,5.751280457E0,3.000000000E0
4.115489583E2,5.232718072E1,4.984336641E0,-2.496869238E0,2.825515686E0,1.591724420E2,5.783528249E0,3.000000000E0
4.125489582E2,5.232715162E1,4.984360745E0,-2.366168632E0,2.937997762E0,1.546979130E2,6.057444739E0,3.000000000E0
4.135489572E2,5.232712573E1,4.984399611E0,-3.126719235E0,2.990665750E0,1.399324307E2,6.035233380E0,3.000000000E0
4.145489569E2,5.232710582E1,4.984437939E0,-1.691265745E0,3.007002664E0,1.370124250E2,6.097025065E0,3.000000000E0
4.155489566E2,5.232708159E1,4.984444281E0,-3.048393850E0,2.893339061E0,1.403520425E2,6.258657223E0,3.000000000E0
4.165489568E2,5.232704655E1,4.984473747E0,-2.206668615E0,3.006602777E0,1.413775560E2,6.359006242E0,3.000000000E0
4.175489568E2,5.232703652E1,4.984517854E0,-2.950888443E0,2.972690078E0,1.383704929E2,6.650791319E0,3.000000000E0
4.185489569E2,5.232702268E1,4.984550225E0,-3.661300781E0,2.910172819E0,1.379312857E2,6.654893064E0,3.000000000E0
4.195489572E2,5.232699437E1,4.984566019E0,-3.530451853E0,2.886425022E0,1.427347819E2,6.466047002E0,3.000000000E0
4.205489556E2,5.232696692E1,4.984568964E0,-1.731075671E0,2.852477083E0,1.466229210E2,6.525323184E0,3.000000000E0
