"Time (s)","X (hPa)"
3.682196318E2,1.022322388E3
3.692853018E2,1.022322388E3
3.703509778E2,1.022325745E3
3.714166668E2,1.022325745E3
3.724823608E2,1.022325745E3
3.735480268E2,1.022331543E3
3.746136948E2,1.022345428E3
3.756793588E2,1.022354431E3
3.767449308E2,1.022384796E3
3.778105218E2,1.022414703E3
3.788762018E2,1.022414703E3
3.799418778E2,1.022380142E3
3.810075388E2,1.022326202E3
3.820732068E2,1.022254028E3
3.831389368E2,1.022187119E3
3.842046668E2,1.022130051E3
3.852704958E2,1.022111053E3
3.863362288E2,1.022100372E3
3.874020058E2,1.022099228E3
3.884677318E2,1.022097549E3
3.895334448E2,1.022097244E3
3.905992238E2,1.022096176E3
3.916650098E2,1.022096176E3
3.927308128E2,1.022096329E3
3.937965918E2,1.022096329E3
3.948624038E2,1.022095642E3
3.959281938E2,1.022095642E3
3.969939108E2,1.022096786E3
3.980596478E2,1.022097397E3
3.991254358E2,1.022098083E3
4.001911998E2,1.022099762E3
4.012569388E2,1.022100601E3
4.023226778E2,1.022100601E3
4.033884818E2,1.022100601E3
4.044542848E2,1.022101364E3
4.055200318E2,1.022103271E3
4.065858058E2,1.022104187E3
4.076516008E2,1.022104340E3
4.087174138E2,1.022106247E3
4.097832228E2,1.022106628E3
4.108490118E2,1.022107849E3
4.119148398E2,1.022108383E3
4.129806488E2,1.022109985E3
4.140464528E2,1.022111053E3
4.151122728E2,1.022115326E3
4.161781018E2,1.022129440E3
4.172439588E2,1.022144318E3
4.183098538E2,1.022144318E3
4.193756728E2,1.022131958E3
4.204415308E2,1.022108383E3
4.215073448E2,1.022075500E3
4.225731608E2,1.022039032E3
4.236389748E2,1.022013016E3
4.247047878E2,1.022004089E3
4.257705988E2,1.022001801E3
4.268364278E2,1.022001801E3
4.279022188E2,1.022003632E3
4.289680438E2,1.022008133E3
4.300338408E2,1.022016144E3
4.310996598E2,1.022024918E3
4.321655398E2,1.022031479E3
4.332314078E2,1.022035980E3
4.342972618E2,1.022037659E3
4.353631408E2,1.022043304E3
4.364289718E2,1.022069168E3
4.374948178E2,1.022103882E3
4.385607468E2,1.022125549E3
4.396266918E2,1.022140350E3
4.406925678E2,1.022144318E3
4.417583658E2,1.022144318E3
4.428241498E2,1.022129593E3
4.438899838E2,1.022120132E3
4.449558248E2,1.022115936E3
4.460216548E2,1.022113419E3
4.470875308E2,1.022109451E3
4.481533478E2,1.022103882E3
4.492191808E2,1.022103882E3
4.502850868E2,1.022105560E3
4.513510108E2,1.022124100E3
4.524169228E2,1.022153625E3
4.534827568E2,1.022192307E3
4.545486238E2,1.022227249E3
4.556144478E2,1.022264175E3
4.566803068E2,1.022284088E3
4.577461608E2,1.022284088E3
4.588120088E2,1.022277069E3
4.598778258E2,1.022270050E3
4.609437178E2,1.022264557E3
4.620096328E2,1.022262878E3
4.630755628E2,1.022262878E3
4.641415228E2,1.022269211E3
4.652075078E2,1.022289810E3
4.662734668E2,1.022313538E3
4.673394368E2,1.022331238E3
4.684053978E2,1.022338791E3
4.694713458E2,1.022347870E3
4.705372988E2,1.022351837E3
4.716033158E2,1.022352371E3
4.726692908E2,1.022353439E3
4.737352698E2,1.022370605E3
4.748012338E2,1.022379532E3
4.758671708E2,1.022381973E3
4.769331008E2,1.022385406E3
4.779990738E2,1.022381973E3
4.790650338E2,1.022374725E3
4.801309908E2,1.022339325E3
4.811969308E2,1.022286606E3
4.822628658E2,1.022234421E3
4.833288628E2,1.022177658E3
4.843948518E2,1.022126007E3
4.854608678E2,1.022110596E3
4.865268768E2,1.022105179E3
4.875929158E2,1.022103958E3
4.886589458E2,1.022103958E3
4.897249838E2,1.022104340E3
4.907910018E2,1.022104340E3
4.918570378E2,1.022104797E3
4.929230058E2,1.022104797E3
4.939889318E2,1.022105560E3
4.950549178E2,1.022107849E3
4.961209218E2,1.022108612E3
4.971869578E2,1.022109756E3
4.982529968E2,1.022111053E3
4.993189988E2,1.022113113E3
5.003849958E2,1.022113419E3
5.014509908E2,1.022114716E3
5.025169468E2,1.022116928E3
5.035829128E2,1.022119293E3
5.046489268E2,1.022119293E3
5.057149048E2,1.022117844E3
5.067809028E2,1.022117844E3
5.078468638E2,1.022129211E3
5.089128718E2,1.022140732E3
5.099789068E2,1.022140732E3
5.110448878E2,1.022139053E3
5.121108558E2,1.022119675E3
5.131768238E2,1.022088699E3
5.142427528E2,1.022056503E3
5.153087478E2,1.022024994E3
5.163747308E2,1.022015076E3
5.174406558E2,1.022015076E3
5.185066428E2,1.022015762E3
5.195726488E2,1.022021332E3
5.206385648E2,1.022027512E3
5.217045388E2,1.022036057E3
5.227704748E2,1.022044067E3
5.238363978E2,1.022053833E3
5.249024398E2,1.022061539E3
5.259684498E2,1.022074051E3
5.270344418E2,1.022088547E3
5.281004078E2,1.022126389E3
5.291663548E2,1.022176056E3
5.302323068E2,1.022209778E3
5.312982348E2,1.022225571E3
5.323641988E2,1.022225571E3
5.334301828E2,1.022220154E3
5.344961888E2,1.022197571E3
5.355621378E2,1.022182693E3
5.366281228E2,1.022181778E3
5.376940288E2,1.022176056E3
5.387599198E2,1.022162857E3
5.398258728E2,1.022150650E3
5.408918288E2,1.022145844E3
5.419577798E2,1.022136307E3
5.430237508E2,1.022133331E3
5.440896808E2,1.022130432E3
5.451556468E2,1.022121353E3
5.462216678E2,1.022097244E3
5.472876378E2,1.022075500E3
5.483536618E2,1.022057419E3
5.494196828E2,1.022046509E3
5.504857208E2,1.022041855E3
5.515518098E2,1.022041855E3
5.526178768E2,1.022046432E3
5.536839238E2,1.022049103E3
5.547500278E2,1.022053757E3
5.558161068E2,1.022055740E3
5.568822298E2,1.022056351E3
5.579483278E2,1.022056961E3
5.590144328E2,1.022057419E3
5.600805118E2,1.022057419E3
5.611466128E2,1.022057419E3
5.622127128E2,1.022058029E3
5.632788098E2,1.022058029E3
5.643448858E2,1.022054214E3
5.654109368E2,1.022048798E3
5.664769968E2,1.022041397E3
5.675430948E2,1.022034225E3
5.686092108E2,1.022020798E3
5.696753208E2,1.022019653E3
5.707414348E2,1.022019653E3
5.718076078E2,1.022022476E3
5.728737588E2,1.022037659E3
5.739399018E2,1.022048492E3
5.750060208E2,1.022057877E3
5.760721058E2,1.022069778E3
5.771381498E2,1.022084503E3
5.782042528E2,1.022086639E3
5.792703698E2,1.022097015E3
5.803364468E2,1.022106018E3
5.814025318E2,1.022107697E3
5.824686938E2,1.022107697E3
5.835348108E2,1.022107544E3
5.846008348E2,1.022105560E3
5.856668398E2,1.022105560E3
5.867328398E2,1.022107315E3
5.877988928E2,1.022117844E3
5.888649548E2,1.022125626E3
5.899310318E2,1.022129440E3
5.909971368E2,1.022132339E3
5.920631768E2,1.022132797E3
5.931292298E2,1.022132797E3
5.941953248E2,1.022123489E3
5.952614318E2,1.022123489E3
5.963275438E2,1.022124786E3
5.973936858E2,1.022128754E3
5.984598108E2,1.022128906E3
5.995259288E2,1.022141953E3
6.005920108E2,1.022160187E3
6.016581128E2,1.022176285E3
6.027242458E2,1.022193756E3
6.037903548E2,1.022207108E3
6.048564898E2,1.022213211E3
6.059225848E2,1.022227020E3
6.069887288E2,1.022229385E3
6.080548908E2,1.022229385E3
6.091210708E2,1.022228241E3
6.101872448E2,1.022226868E3
6.112534268E2,1.022226868E3
6.123195898E2,1.022234268E3
6.133857508E2,1.022246399E3
6.144518908E2,1.022246399E3
