"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.846245287E2,3.663650131E1,-1.687149048E1,-6.639580536E1
8.846446008E2,3.662214661E1,-1.675574493E1,-6.609767151E1
8.846646718E2,3.627162170E1,-1.652140045E1,-6.583529663E1
8.846847437E2,3.651398087E1,-1.659497070E1,-6.622747040E1
8.847048150E2,3.645298004E1,-1.643516541E1,-6.637032318E1
8.847248860E2,3.648889160E1,-1.641992950E1,-6.634659576E1
8.847449580E2,3.643499756E1,-1.677768707E1,-6.625057983E1
8.847650290E2,3.633137512E1,-1.683906555E1,-6.621897888E1
8.847851010E2,3.652176285E1,-1.690196991E1,-6.621940613E1
8.848051720E2,3.634286499E1,-1.666191864E1,-6.649340820E1
8.848252430E2,3.633272552E1,-1.676272583E1,-6.604517365E1
8.848453150E2,3.631340790E1,-1.688325500E1,-6.574674988E1
8.848653860E2,3.616236115E1,-1.638134003E1,-6.548081207E1
8.848854580E2,3.563217163E1,-1.657389069E1,-6.551246643E1
8.849055290E2,3.568744659E1,-1.624441528E1,-6.539669037E1
8.849256010E2,3.553653717E1,-1.651653290E1,-6.533597565E1
8.849456720E2,3.541591263E1,-1.648503113E1,-6.523962402E1
8.849657430E2,3.534153748E1,-1.695781708E1,-6.513702393E1
8.849858150E2,3.517270660E1,-1.677765656E1,-6.518106079E1
8.850058860E2,3.468123245E1,-1.674020386E1,-6.507181549E1
8.850259580E2,3.480822754E1,-1.673683167E1,-6.538200378E1
8.850460290E2,3.456286621E1,-1.651498413E1,-6.508101654E1
8.850661000E2,3.477301788E1,-1.642790985E1,-6.514097595E1
8.850861720E2,3.495584106E1,-1.616724396E1,-6.492468262E1
8.851062430E2,3.524842834E1,-1.582140350E1,-6.486647797E1
8.851263150E2,3.537668228E1,-1.580397034E1,-6.453530884E1
8.851463860E2,3.534997559E1,-1.592793274E1,-6.418667603E1
8.851664570E2,3.513117981E1,-1.559940338E1,-6.329385376E1
8.851865290E2,3.485855103E1,-1.552764130E1,-6.267639160E1
8.852066000E2,3.449918365E1,-1.565316772E1,-6.192297363E1
8.852266720E2,3.360573578E1,-1.601658630E1,-6.170114899E1
8.852467430E2,3.297359467E1,-1.624253845E1,-6.124447632E1
8.852668150E2,3.192550278E1,-1.665702820E1,-6.111385345E1
8.852868860E2,3.094207764E1,-1.665340424E1,-6.071378326E1
8.853069570E2,3.034249496E1,-1.657226562E1,-6.069258881E1
8.853270290E2,2.989315414E1,-1.648351288E1,-6.144313049E1
8.853471000E2,2.977802086E1,-1.663336945E1,-6.176645660E1
8.853671720E2,3.025454903E1,-1.642882538E1,-6.203690338E1
8.853872430E2,3.099570274E1,-1.640856171E1,-6.308430481E1
8.854073140E2,3.169002724E1,-1.633695984E1,-6.329899597E1
8.854273860E2,3.276811600E1,-1.644665527E1,-6.450293732E1
8.854474570E2,3.357604980E1,-1.612219238E1,-6.444325256E1
8.854675290E2,3.427175140E1,-1.606655121E1,-6.475631714E1
8.854876000E2,3.469815063E1,-1.587979126E1,-6.465654755E1
8.855076720E2,3.520063019E1,-1.594435120E1,-6.442622375E1
8.855277430E2,3.531470871E1,-1.607578278E1,-6.413112640E1
8.855478140E2,3.481565094E1,-1.583231354E1,-6.386937714E1
8.855678860E2,3.468223953E1,-1.629720306E1,-6.345803070E1
8.855879570E2,3.420425415E1,-1.617044830E1,-6.266712952E1
8.856080290E2,3.384761047E1,-1.612339020E1,-6.247814941E1
8.856281000E2,3.313198090E1,-1.650694275E1,-6.231671143E1
8.856481710E2,3.238271332E1,-1.615541840E1,-6.249686432E1
8.856682430E2,3.186365509E1,-1.582158661E1,-6.217455292E1
8.856883140E2,3.117408371E1,-1.555867767E1,-6.259204102E1
8.857083855E2,3.097930336E1,-1.557537842E1,-6.227615356E1
8.857284565E2,3.065669250E1,-1.535665894E1,-6.201568604E1
8.857485285E2,3.072333145E1,-1.471178436E1,-6.242183685E1
8.857685995E2,3.103769302E1,-1.435981750E1,-6.207048798E1
8.857886705E2,3.085942078E1,-1.404034424E1,-6.243661499E1
8.858087425E2,3.105007362E1,-1.374713135E1,-6.254659271E1
8.858288135E2,3.135839653E1,-1.360897827E1,-6.252429199E1
8.858488855E2,3.127153778E1,-1.323574829E1,-6.258863068E1
8.858689565E2,3.110129929E1,-1.283325195E1,-6.270630646E1
8.858890275E2,3.134811592E1,-1.250962067E1,-6.272122955E1
8.859090995E2,3.141979599E1,-1.232867432E1,-6.296604156E1
8.859291705E2,3.143822670E1,-1.197027588E1,-6.309335327E1
8.859492425E2,3.130631638E1,-1.170167542E1,-6.320982361E1
8.859693135E2,3.147942352E1,-1.156831360E1,-6.313072968E1
8.859893855E2,3.173186493E1,-1.125333405E1,-6.320190430E1
8.860094565E2,3.181949997E1,-1.157273865E1,-6.334631348E1
8.860295275E2,3.202155304E1,-1.109257507E1,-6.285839081E1
8.860495995E2,3.222447586E1,-1.081021118E1,-6.342812347E1
8.860696705E2,3.223826599E1,-1.073936462E1,-6.326014709E1
8.860897425E2,3.267632675E1,-1.058148956E1,-6.328501892E1
8.861098135E2,3.280830383E1,-1.040833282E1,-6.362003326E1
8.861298855E2,3.300328064E1,-1.017152405E1,-6.277393341E1
8.861499565E2,3.305796814E1,-1.029723358E1,-6.299448395E1
8.861700275E2,3.327420807E1,-1.022440338E1,-6.300259399E1
8.861900995E2,3.354345703E1,-1.025466156E1,-6.293618774E1
8.862101705E2,3.320753098E1,-1.035522461E1,-6.258953857E1
8.862302425E2,3.346298981E1,-1.048222351E1,-6.313226318E1
8.862503135E2,3.326180267E1,-1.000797272E1,-6.282085419E1
8.862703845E2,3.357371140E1,-1.002459717E1,-6.301354218E1
8.862904565E2,3.389623642E1,-9.941864014E0,-6.281436920E1
8.863105275E2,3.400714111E1,-9.901115417E0,-6.291861725E1
8.863305995E2,3.405168533E1,-1.015097046E1,-6.273035431E1
8.863506705E2,3.411769104E1,-1.010291290E1,-6.254473877E1
8.863707425E2,3.433849335E1,-9.882202148E0,-6.283480835E1
8.863908135E2,3.411389923E1,-1.007153320E1,-6.235206604E1
8.864108845E2,3.420117188E1,-1.010904694E1,-6.221913147E1
8.864309565E2,3.419669342E1,-9.913200378E0,-6.228993225E1
8.864510275E2,3.428340912E1,-1.002866364E1,-6.215697479E1
8.864710995E2,3.382470703E1,-9.533088684E0,-6.226824951E1
8.864911705E2,3.359956360E1,-9.493309021E0,-6.230850983E1
8.865112425E2,3.363685608E1,-9.684257507E0,-6.243194580E1
8.865313135E2,3.340314102E1,-9.591049194E0,-6.247020721E1
8.865513845E2,3.354865646E1,-9.317352295E0,-6.227750397E1
8.865714565E2,3.346747589E1,-9.422966003E0,-6.245789337E1
