"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.413222522E2,5.232637025E1,4.946494264E0,4.961288916E-1,0.000000000E0,6.216784828E1,1.956608189E2,3.382605923E1
8.423222513E2,5.232672601E1,4.946265343E0,-7.263305597E-2,2.409301751E-1,3.300485786E2,4.002536036E2,7.272715733E1
8.433222506E2,5.232672891E1,4.946265686E0,1.479071388E-1,3.068542198E-1,3.300485789E2,4.002536036E2,6.529921049E1
8.443222494E2,5.232671511E1,4.946285675E0,1.246841662E-1,1.203787383E-1,3.300485949E2,4.002536036E2,5.415960288E1
8.453222493E2,5.232671623E1,4.946283308E0,7.587315142E-2,1.973549195E-1,3.300485930E2,4.002536036E2,4.290401416E1
8.463222485E2,5.232671614E1,4.946284304E0,1.414681021E-1,2.482271133E-1,3.300485938E2,4.002536036E2,3.420512362E1
8.473222481E2,5.232671597E1,4.946286298E0,2.832924500E-1,2.583983341E-1,3.300485954E2,4.002536036E2,2.780254212E1
8.483222470E2,5.232671577E1,4.946288941E0,6.652888460E-1,2.490313602E-1,3.300485976E2,4.002536036E2,2.291998801E1
8.493222458E2,5.232671840E1,4.946289262E0,6.962798089E-1,3.182621630E-1,3.300485979E2,4.002536036E2,1.914725913E1
8.503222452E2,5.232672182E1,4.946291268E0,6.563292528E-1,3.376172934E-1,3.300485996E2,4.002536036E2,1.625014941E1
8.513222445E2,5.232672967E1,4.946305473E0,2.012480702E-2,5.455798785E-1,3.300486113E2,4.002536036E2,1.389703483E1
8.523222438E2,5.232674939E1,4.947374645E0,-7.931236736E-2,1.131534395E1,NaN,4.002536037E2,1.574742115E1
8.533222425E2,5.232710959E1,4.947883903E0,1.519993382E0,1.547567217E1,4.702650937E1,4.002536037E2,1.630041578E1
8.543222421E2,5.232739211E1,4.948076942E0,2.079032339E0,1.798835229E1,4.589968508E1,4.002536037E2,1.711198884E1
8.553222418E2,5.232766866E1,4.948467329E0,2.808796150E0,2.039358433E1,4.434086328E1,4.002536038E2,1.933300031E1
8.563222407E2,5.232790524E1,4.948815276E0,3.473645221E0,2.149940673E1,4.265984575E1,4.002536038E2,1.899063725E1
8.573222390E2,5.232853194E1,4.949263458E0,4.148704553E0,2.471653072E1,3.602580754E1,3.003801655E2,1.900476847E1
