"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.602871667E0,-1.528555304E-1,3.908891976E-2,1.665885150E-1
4.622937667E0,2.616089582E-2,8.445987850E-2,1.704542190E-1
4.643004667E0,1.096343622E-1,1.054136977E-1,1.379228085E-1
4.663070667E0,1.028004810E-1,9.168787301E-2,6.844311953E-2
4.683136667E0,1.244822741E-1,-6.616010517E-2,1.343913935E-2
4.703202667E0,7.283240557E-2,-1.343715489E-1,-3.524063528E-2
4.723269667E0,1.489178650E-2,-2.164832652E-1,-6.766757369E-2
4.743335667E0,1.687080041E-2,-1.837580502E-1,-8.900832385E-2
4.763401667E0,4.074069858E-2,-2.358309329E-1,-9.443067014E-2
4.783468667E0,4.305535927E-2,-2.730617523E-1,-8.830127865E-2
4.803534667E0,2.096096752E-3,-3.002811968E-1,-8.528757840E-2
4.823600667E0,-1.768799871E-2,-3.391507864E-1,-7.256813347E-2
4.843667667E0,-2.874555998E-2,-3.396997452E-1,-5.436695740E-2
4.863733667E0,-3.878460824E-2,-3.619976044E-1,-2.808395401E-2
4.883799667E0,-5.680187047E-2,-3.355789781E-1,-1.301203575E-2
4.903866667E0,-7.327494770E-2,-2.928964794E-1,-3.959250171E-3
4.923932667E0,-7.519872487E-2,-2.509257793E-1,3.223320004E-3
4.943998667E0,-7.031378150E-2,-2.261051238E-1,8.536227047E-3
4.964065667E0,-4.700309411E-2,-2.338516563E-1,2.801508177E-3
4.984131667E0,-3.066026047E-2,-2.207699865E-1,-1.433339342E-2
5.004197667E0,-1.978007145E-3,-1.822928041E-1,-3.742844611E-2
5.024264667E0,5.092332140E-5,-9.152965248E-2,-4.920943826E-2
5.044330667E0,-3.131298721E-2,-2.826715121E-3,-3.701424971E-2
5.064396667E0,-8.253965527E-2,9.331898764E-5,7.900284603E-3
5.084463667E0,-1.205114424E-1,1.551363245E-2,4.040440917E-2
5.104529667E0,-1.292007565E-1,-4.562049732E-2,6.966523081E-2
5.124595667E0,-1.162076145E-1,-1.162825823E-1,7.655129582E-2
5.144662667E0,-1.119845733E-1,-1.824065298E-1,5.081097037E-2
5.164728667E0,-9.622535855E-2,-2.042786032E-1,3.477381542E-2
5.184794667E0,-7.215837389E-2,-2.167994529E-1,1.693489589E-2
5.204861667E0,-5.023619905E-2,-2.489251792E-1,1.420844998E-2
5.224927667E0,-2.856793068E-2,-2.732660472E-1,1.418300159E-2
5.244993667E0,-1.580704190E-2,-2.937112451E-1,-7.603104459E-4
5.265060667E0,-1.525738835E-2,-2.899173796E-1,-8.077520877E-3
5.285126667E0,-3.230141848E-2,-2.818877697E-1,-7.751858328E-3
5.305192667E0,-4.772002250E-2,-2.950883210E-1,-1.014845259E-2
5.325259667E0,-3.696483001E-2,-3.266163766E-1,-1.137275342E-2
5.345325667E0,-2.299340442E-2,-3.483354449E-1,-1.291127410E-2
5.365391667E0,-1.664860360E-2,-3.217952847E-1,-1.577582024E-2
5.385458667E0,-1.401925273E-2,-2.917289734E-1,-2.595346887E-3
5.405524667E0,-1.866499335E-2,-2.834976017E-1,6.671572570E-3
5.425590667E0,-1.326593943E-2,-2.707626820E-1,2.404814959E-2
5.445657667E0,-1.896330155E-2,-2.565177977E-1,4.990686849E-2
5.465724417E0,-3.111033514E-2,-2.297083586E-1,7.043528557E-2
5.485790417E0,-2.570453659E-2,-1.798842400E-1,7.438841462E-2
5.505857417E0,-1.441684645E-2,-1.260412633E-1,5.888508633E-2
5.525923417E0,-8.772218600E-3,-7.095998526E-2,4.136145487E-2
5.545989417E0,-1.176392287E-2,-3.416329622E-2,2.894315682E-2
5.566056417E0,1.285143569E-2,-6.262320280E-2,2.795750462E-2
5.586122417E0,5.726468191E-2,-9.142532945E-2,3.391908109E-2
5.606188417E0,9.573259950E-2,-1.534456611E-1,3.782307357E-2
5.626255417E0,1.085059717E-1,-2.718752027E-1,4.379145056E-2
5.646321417E0,1.038340181E-1,-3.609815836E-1,3.716275468E-2
5.666387417E0,1.015694439E-1,-3.908269703E-1,2.378494665E-2
5.686454417E0,1.109021604E-1,-4.013307691E-1,2.503624931E-2
5.706520417E0,1.169272363E-1,-3.923526406E-1,2.273025177E-2
5.726586417E0,1.155624837E-1,-3.493840396E-1,1.023782883E-2
5.746653417E0,1.079579815E-1,-3.374246657E-1,1.044349186E-2
5.766719417E0,1.005532369E-1,-3.002670705E-1,8.705829270E-3
5.786785417E0,8.717431128E-2,-2.034257352E-1,8.743645623E-3
5.806852417E0,7.443147153E-2,-1.188279316E-1,4.193371860E-4
5.826918417E0,4.453876242E-2,-6.422665715E-2,-5.135184620E-3
5.846984417E0,1.473568380E-2,-1.303104963E-2,6.234407425E-3
5.867051417E0,-5.870143883E-3,2.330229245E-2,2.168626711E-2
5.887117417E0,-2.527941391E-2,6.469465792E-2,2.749581076E-2
5.907184417E0,-3.664145991E-2,9.211397171E-2,3.554753959E-2
5.927250417E0,-5.561206862E-2,1.018256173E-1,5.421236902E-2
5.947316417E0,-5.179753900E-2,1.162191555E-1,7.023701817E-2
5.967383417E0,-5.651231855E-2,1.288606972E-1,7.812376320E-2
5.987449417E0,-5.749169737E-2,1.811422408E-1,7.568755001E-2
6.007515417E0,-9.446789324E-2,1.801552474E-1,6.952221692E-2
6.027582417E0,-9.647674114E-2,1.025234237E-1,7.347908616E-2
6.047648417E0,-6.992860138E-2,2.460793778E-2,6.866796315E-2
6.067714417E0,-3.159296140E-2,-7.819243520E-2,5.692316964E-2
6.087781417E0,1.804433018E-2,-1.632504016E-1,3.578818962E-2
6.107847417E0,4.264105111E-2,-2.182711661E-1,-8.553118445E-3
6.127913417E0,6.030780822E-2,-1.876588762E-1,-2.742595971E-2
6.147980417E0,9.303880483E-2,-8.673518151E-2,-9.144931287E-2
6.168046417E0,1.522717923E-1,-8.839890361E-3,-1.361923069E-1
6.188112417E0,1.878555864E-1,-6.952838041E-3,-1.198755056E-1
6.208179417E0,1.669453084E-1,-6.418883801E-2,-4.328619316E-2
6.228245417E0,1.192105711E-1,-1.343880445E-1,2.763628587E-2
6.248312417E0,9.661781788E-2,-1.919802129E-1,6.647599488E-2
6.268378417E0,1.165825352E-1,-2.009953409E-1,5.660357699E-2
6.288444417E0,1.587844789E-1,-1.203429401E-1,-2.557944274E-3
6.308511417E0,2.056616247E-1,-2.574561723E-2,-7.537075132E-2
6.328577417E0,2.860977948E-1,5.315348133E-2,-8.874843270E-2
6.348643417E0,3.106271625E-1,4.655834287E-2,-4.197031632E-2
6.368710417E0,2.708737552E-1,-1.052306294E-1,4.032855853E-2
6.388776417E0,2.156557441E-1,-2.392800897E-1,8.950898796E-2
6.408842417E0,1.979961693E-1,-3.135988116E-1,4.484488815E-2
6.428909417E0,2.541195154E-1,-2.219083905E-1,-3.490233421E-2
6.448975417E0,2.699352801E-1,-2.343476415E-1,-5.132627487E-2
6.469042333E0,2.132742703E-1,-2.526365519E-1,-6.704601925E-3
6.489108333E0,1.261891425E-1,-2.055711895E-1,-4.487845115E-3
6.509174333E0,3.848764300E-2,-1.895799488E-1,-2.806426957E-2
6.529241333E0,-6.420882046E-2,-1.970305294E-1,-1.403851528E-2
6.549307333E0,-1.681759953E-1,-1.196833178E-1,-6.389558315E-3
6.569373333E0,-1.789235473E-1,-4.791022837E-2,-3.394865990E-2
6.589440333E0,-4.170197248E-2,7.853808999E-2,-6.511079520E-2
6.609506333E0,-2.932946198E-3,2.205496579E-1,-5.524614081E-2
6.629572333E0,-8.642780781E-2,4.402047396E-1,-2.427682281E-3
6.649639333E0,-2.037666291E-1,6.250813603E-1,6.363906711E-2
6.669705333E0,-2.569802105E-1,7.939158082E-1,1.137991250E-1
6.689772333E0,-2.880559862E-1,9.257812500E-1,1.242823079E-1
6.709838333E0,-3.378773332E-1,9.652698040E-1,1.107529178E-1
6.729904333E0,-4.108479917E-1,8.379318714E-1,9.230923653E-2
6.749971333E0,-3.878949583E-1,5.459242463E-1,-3.807863593E-2
6.770037333E0,-3.557929695E-1,3.620824218E-1,-2.406601459E-1
6.790103333E0,-4.902628660E-1,3.625505865E-1,-4.673867822E-1
6.810170333E0,-7.375667095E-1,3.706642091E-1,-5.395589471E-1
6.830236333E0,-7.088927031E-1,3.337978423E-1,-4.522355795E-1
6.850302333E0,-4.136412144E-1,1.859070957E-1,-2.720574439E-1
6.870369333E0,-8.820976317E-2,-1.247769371E-1,-1.266873721E-2
6.890435333E0,1.303454787E-1,-1.777991503E-1,2.196284086E-1
6.910502333E0,1.554564238E-1,-2.492479384E-1,3.066433966E-1
6.930568333E0,1.363137662E-1,-3.009768426E-1,1.753707528E-1
6.950634333E0,1.748796850E-1,-2.876909673E-1,-7.194790989E-2
6.970701333E0,1.576405168E-1,-2.345006317E-1,-1.161774918E-1
6.990767333E0,2.516745627E-1,6.570423394E-2,-9.474622458E-2
7.010834333E0,2.853430808E-1,2.009363174E-1,-9.580742568E-3
7.030900333E0,2.426298708E-1,6.752402056E-3,-9.036150761E-3
7.050966333E0,2.011335045E-1,-6.348652393E-2,-1.362089813E-1
7.071033333E0,-1.749203354E-2,1.058614105E-1,-2.662465572E-1
7.091099333E0,-2.140210718E-1,2.770134211E-1,-2.806259692E-1
7.111165333E0,-2.784758806E-1,3.729515374E-1,-1.969552934E-1
7.131232333E0,-2.027276158E-1,3.215184212E-1,-2.011258155E-2
7.151298333E0,-8.834955096E-2,2.839050591E-1,1.513827741E-1
7.171365333E0,1.279041357E-2,3.789680898E-1,2.862149477E-1
7.191431333E0,5.374624953E-2,4.412723482E-1,2.990210652E-1
7.211497333E0,1.366326809E-1,4.577911198E-1,2.786203921E-1
7.231564333E0,2.538197935E-1,3.645049036E-1,2.298404276E-1
7.251630333E0,3.083412051E-1,-5.816952512E-2,1.312890351E-1
7.271696333E0,2.080761641E-1,-2.341311276E-1,2.043073811E-2
7.291763333E0,-2.498344705E-2,-1.525321454E-1,-1.958272755E-1
7.311829333E0,-2.823334336E-1,2.256377228E-2,-3.644621670E-1
7.331896333E0,-3.345279992E-1,-2.799104452E-1,-2.764618099E-1
7.351962333E0,-1.291648149E-1,-6.629182696E-1,-4.524306953E-2
7.372028333E0,1.737767309E-1,-7.569397688E-1,1.466564685E-1
7.392095333E0,2.818747759E-1,-6.778102517E-1,1.360621601E-1
7.412161333E0,3.360897899E-1,-4.450975358E-1,8.968874812E-2
7.432228333E0,2.758748531E-1,-1.967297196E-1,1.884084493E-1
7.452294333E0,1.261913031E-1,-1.250838637E-1,2.455102950E-1
7.472360333E0,-2.150218002E-3,-2.572316825E-1,2.786898613E-1
7.492427333E0,-1.840857789E-2,-3.738733232E-1,1.826205999E-1
7.512493333E0,-2.393324673E-2,-3.142327666E-1,2.285375297E-1
7.532560333E0,-2.755272016E-2,-1.722860783E-1,2.270141840E-1
7.552626333E0,-6.857620180E-2,-1.598121971E-2,2.559258044E-1
