"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.147272989E2,5.200887577E1,5.174584535E0,2.041025540E0,1.995095686E1,1.057824020E2,2.543466536E0,3.000000000E0
1.157272911E2,5.200884023E1,5.174841498E0,2.293350411E0,1.853127612E1,1.019817734E2,2.470736921E0,3.000000000E0
1.167272844E2,5.200881405E1,5.175083895E0,2.118300174E0,1.719375221E1,9.643296814E1,2.631712628E0,3.000000000E0
1.177272769E2,5.200880104E1,5.175307792E0,2.042716977E0,1.584376881E1,9.204709625E1,2.344580677E0,3.000000000E0
1.187272694E2,5.200879800E1,5.175509005E0,1.991534750E0,1.435526733E1,8.934841919E1,2.153900979E0,3.000000000E0
1.197272624E2,5.200880475E1,5.175694465E0,1.995458283E0,1.311034341E1,8.796456909E1,2.073425445E0,3.000000000E0
1.207272545E2,5.200881297E1,5.175873693E0,1.891256298E0,1.252847294E1,8.511146545E1,2.106733161E0,3.000000000E0
1.217272468E2,5.200882800E1,5.176049766E0,2.076986417E0,1.234417709E1,8.294576263E1,2.576635647E0,3.000000000E0
1.227272407E2,5.200884724E1,5.176234442E0,2.005076456E0,1.258151801E1,7.951638794E1,2.294098318E0,3.000000000E0
1.237272321E2,5.200887375E1,5.176414469E0,2.123369842E0,1.258480603E1,7.614443207E1,2.209443354E0,3.000000000E0
1.247272255E2,5.200890180E1,5.176584563E0,2.186415555E0,1.225244419E1,7.209416199E1,2.107661288E0,3.000000000E0
1.257272173E2,5.200893432E1,5.176747926E0,1.861704759E0,1.195500006E1,7.067523193E1,2.056192588E0,3.000000000E0
1.267272098E2,5.200897481E1,5.176913440E0,2.216696620E0,1.208667634E1,6.732466125E1,2.234472589E0,3.000000000E0
1.277272025E2,5.200901953E1,5.177077463E0,2.080394604E0,1.220580619E1,6.489328766E1,2.136470442E0,3.000000000E0
1.287271954E2,5.200906921E1,5.177232690E0,2.209275358E0,1.195656650E1,6.322756195E1,2.295464527E0,3.000000000E0
1.297271879E2,5.200911937E1,5.177383232E0,2.326308347E0,1.175675882E1,5.906679153E1,2.155228587E0,3.000000000E0
1.307271810E2,5.200917539E1,5.177534602E0,2.148066537E0,1.196691412E1,5.814937592E1,2.279447650E0,3.000000000E0
1.317277087E2,5.200923563E1,5.177684335E0,2.279514865E0,1.213921100E1,5.814937592E1,2.145773727E0,3.000000000E0
1.327277098E2,5.200929415E1,5.177830484E0,2.367455359E0,1.194937804E1,5.748338699E1,2.436097674E0,3.000000000E0
1.337277038E2,5.200935067E1,5.177974028E0,2.295594074E0,1.179400224E1,5.885425949E1,2.229521919E0,3.000000000E0
1.347277099E2,5.200940730E1,5.178128338E0,2.549955168E0,1.211932669E1,6.000849915E1,2.325436918E0,3.000000000E0
