"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.144438108E2,5.233493307E1,4.872009497E0,8.469927963E-2,4.701825354E0,9.649945890E1,7.495393077E0,3.000000000E0
1.154386132E2,5.233493587E1,4.871996464E0,8.597745458E-1,1.240318569E0,9.416504970E1,5.801307500E0,3.000000000E0
1.164393233E2,5.233493081E1,4.872095657E0,1.176425919E0,4.921012274E0,9.549053893E1,5.354511006E0,3.000000000E0
1.174428693E2,5.233493692E1,4.872090689E0,1.341650396E0,1.165364636E0,1.061115860E2,6.145046436E0,3.000000000E0
1.184404316E2,5.233495276E1,4.872187312E0,1.449087825E0,4.046726540E0,8.273354510E1,6.821274663E0,3.000000000E0
1.194413577E2,5.233495000E1,4.872214343E0,1.637288293E0,2.190455872E0,9.480572084E1,7.059794538E0,3.000000000E0
1.204405533E2,5.233494990E1,4.872290319E0,1.519040061E0,3.465638927E0,1.005540638E2,7.558360276E0,3.000000000E0
1.214404098E2,5.233495708E1,4.872313533E0,1.742046115E0,1.433818096E0,6.723749578E1,7.678633050E0,3.000000000E0
1.224556632E2,5.233492013E1,4.872428557E0,1.633936215E0,4.552306595E0,1.012387175E2,8.474464023E0,3.306392539E0
1.234404035E2,5.233484777E1,4.872449331E0,1.613130887E0,4.080432355E0,1.533828993E2,8.589718187E0,3.919106042E0
1.244395933E2,5.233489323E1,4.872593685E0,1.082757325E0,5.245306714E0,7.752470350E1,9.032469918E0,4.223782431E0
1.254403907E2,5.233498371E1,4.872874989E0,2.359910030E-1,5.440000057E0,8.648443811E1,9.032469717E0,7.190493056E0
1.264391980E2,5.233500162E1,4.872946297E0,1.043303005E0,5.440000057E0,8.121099986E1,9.032469717E0,7.340493981E0
1.274389665E2,5.233500900E1,4.872977751E0,9.201943008E-1,4.400000095E0,7.664067470E1,9.032469717E0,6.114322000E0
1.284383289E2,5.233497378E1,4.873073636E0,1.131131800E0,4.400000095E0,1.110937976E2,9.032469717E0,6.588660344E0
1.294458213E2,5.233497379E1,4.873137557E0,1.702054781E0,4.550000191E0,1.001953649E2,9.032469717E0,7.182101391E0
1.304387225E2,5.233496055E1,4.873207050E0,1.811735250E0,5.010000229E0,9.667974488E1,9.032469717E0,7.543240324E0
