"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.443162708E0,3.507690430E-1,2.423513794E1,4.152229309E1
3.463219708E0,5.418395996E-1,2.428369141E1,4.166229248E1
3.483277708E0,4.751892090E-1,2.413784790E1,4.170606995E1
3.503334708E0,3.695373535E-1,2.419091797E1,4.175460815E1
3.523391708E0,4.265441895E-1,2.382611084E1,4.177122498E1
3.543448708E0,8.712463379E-1,2.345031738E1,4.213894653E1
3.563505708E0,1.362213135E0,2.329943848E1,4.194154358E1
3.583562708E0,1.723571777E0,2.330612183E1,4.208946228E1
3.603619708E0,2.275573730E0,2.329656982E1,4.176322937E1
3.623677708E0,3.638580322E0,2.380636597E1,4.161772156E1
3.643734708E0,5.345245361E0,2.502807617E1,4.081393433E1
3.663791708E0,6.866180420E0,2.657952881E1,3.996151733E1
3.683848708E0,7.566528320E0,2.713491821E1,3.926812744E1
3.703905708E0,7.483276367E0,2.721539307E1,3.932057190E1
3.723962708E0,6.772644043E0,2.558734131E1,4.025630188E1
3.744019458E0,7.741363525E0,2.581219482E1,3.974490356E1
3.764077458E0,8.224578857E0,2.602624512E1,3.947259521E1
3.784134458E0,8.980621338E0,2.533694458E1,3.974449158E1
3.804191458E0,8.275573730E0,2.416497803E1,4.059790039E1
3.824248458E0,9.093933105E0,2.288385010E1,4.080641174E1
3.844305458E0,1.133276367E1,2.167361450E1,4.054444885E1
3.864362458E0,1.339489746E1,1.974114990E1,4.059957886E1
3.884419458E0,1.458834839E1,1.641198730E1,4.137170410E1
3.904477458E0,1.733694458E1,1.330026245E1,4.086145020E1
3.924534458E0,1.758013916E1,1.097793579E1,4.102871704E1
3.944591458E0,1.726034546E1,8.977783203E0,4.111645508E1
3.964648458E0,1.786489868E1,7.497192383E0,4.110321045E1
3.984705458E0,1.990185547E1,5.284210205E0,4.061967468E1
4.004762458E0,2.093783569E1,4.171661377E0,4.014245605E1
4.024820458E0,2.008010864E1,4.572509766E0,4.060845947E1
4.044877458E0,1.846270752E1,5.696990967E0,4.134719849E1
4.064934458E0,1.649682617E1,7.232666016E0,4.186338806E1
4.084991458E0,1.472229004E1,8.913543701E0,4.214511108E1
4.105048458E0,1.369287109E1,9.827728271E0,4.178433228E1
4.125105458E0,1.248980713E1,1.103054810E1,4.204307556E1
4.145162458E0,1.125820923E1,1.190707397E1,4.219360352E1
4.165220458E0,9.711120605E0,1.281616211E1,4.226084900E1
4.185277458E0,7.726593018E0,1.429241943E1,4.203137207E1
4.205334458E0,6.288116455E0,1.511895752E1,4.187864685E1
4.225391458E0,4.130187988E0,1.638946533E1,4.164573669E1
4.245448458E0,1.565002441E0,1.755773926E1,4.111787415E1
4.265505458E0,6.445922852E-1,1.773767090E1,4.081326294E1
4.285563458E0,-1.276000977E0,1.765548706E1,4.104333496E1
4.305620458E0,-2.528106689E0,1.759274292E1,4.142971802E1
4.325677458E0,-3.174621582E0,1.745773315E1,4.107125854E1
4.345734458E0,-4.458129883E0,1.702499390E1,4.127418518E1
4.365791458E0,-4.879394531E0,1.655795288E1,4.153585815E1
4.385848458E0,-4.661560059E0,1.583880615E1,4.174162292E1
4.405905458E0,-4.141571045E0,1.543057251E1,4.190827942E1
4.425963458E0,-3.874511719E0,1.494885254E1,4.220478821E1
4.446020458E0,-3.234832764E0,1.506567383E1,4.263418579E1
4.466077458E0,-3.657196045E0,1.540899658E1,4.264746094E1
4.486134458E0,-4.212615967E0,1.585839844E1,4.264678955E1
4.506191458E0,-4.356414795E0,1.626138306E1,4.273951721E1
4.526248458E0,-4.447906494E0,1.656494141E1,4.291217041E1
4.546306458E0,-4.888183594E0,1.696038818E1,4.289363098E1
4.566363458E0,-5.021423340E0,1.685491943E1,4.314904785E1
4.586420458E0,-4.973999023E0,1.651965332E1,4.328047180E1
4.606477458E0,-4.782531738E0,1.599435425E1,4.347247314E1
4.626534458E0,-4.881408691E0,1.551779175E1,4.397511292E1
4.646591458E0,-5.149414062E0,1.495498657E1,4.411662292E1
4.666648458E0,-6.231903076E0,1.479483032E1,4.421096802E1
4.686706458E0,-6.668090820E0,1.456091309E1,4.405187988E1
4.706763458E0,-6.642425537E0,1.397647095E1,4.432614136E1
4.726820458E0,-6.165771484E0,1.351910400E1,4.469270325E1
4.746877125E0,-5.167602539E0,1.312911987E1,4.518006897E1
4.766934125E0,-4.885131836E0,1.311230469E1,4.521643066E1
4.786991125E0,-4.704467773E0,1.276828003E1,4.546386719E1
4.807049125E0,-4.090179443E0,1.265795898E1,4.531880188E1
4.827106125E0,-4.059387207E0,1.230551147E1,4.509420776E1
4.847163125E0,-3.957244873E0,1.185388184E1,4.521482849E1
4.867220125E0,-4.345001221E0,1.173754883E1,4.522639465E1
4.887277125E0,-4.529052734E0,1.139022827E1,4.539012146E1
4.907334125E0,-4.912109375E0,1.098873901E1,4.559483337E1
4.927391125E0,-5.039184570E0,1.080624390E1,4.549548340E1
4.947449125E0,-5.231109619E0,1.045352173E1,4.600257874E1
4.967506125E0,-4.961425781E0,1.041799927E1,4.589413452E1
4.987563125E0,-4.233551025E0,1.036917114E1,4.560786438E1
5.007620125E0,-2.188293457E0,1.075146484E1,4.527120972E1
5.027677125E0,-1.690856934E0,1.095712280E1,4.502310181E1
5.047734125E0,-1.535552979E0,1.084255981E1,4.483790588E1
5.067791125E0,-1.638885498E0,1.082290649E1,4.491551208E1
5.087849125E0,-1.763336182E0,1.088256836E1,4.480197144E1
5.107906125E0,-2.061248779E0,1.058282471E1,4.485574341E1
5.127963125E0,-2.358459473E0,1.059719849E1,4.498806763E1
5.148020125E0,-2.646423340E0,1.065750122E1,4.497900391E1
5.168077125E0,-2.661834717E0,1.048144531E1,4.457991028E1
5.188134125E0,-3.422698975E0,1.053384399E1,4.335240173E1
5.208192125E0,-3.629455566E0,1.078268433E1,4.344252014E1
5.228249125E0,-4.031494141E0,1.091668701E1,4.347642517E1
5.248306125E0,-3.975524902E0,1.098498535E1,4.364663696E1
5.268363125E0,-3.967742920E0,1.109121704E1,4.355480957E1
5.288420125E0,-4.442626953E0,1.111425781E1,4.355686951E1
5.308477125E0,-4.354492188E0,1.122387695E1,4.392533875E1
5.328534125E0,-4.703216553E0,1.133972168E1,4.412532043E1
5.348592125E0,-4.658203125E0,1.124414062E1,4.388914490E1
5.368649125E0,-4.767791748E0,1.126458740E1,4.424621582E1
5.388706125E0,-4.689758301E0,1.130639648E1,4.446528625E1
5.408763125E0,-3.369110107E0,1.125332642E1,4.305830383E1
5.428820125E0,-3.306549072E0,1.140838623E1,4.052453613E1
5.448877125E0,-4.282073975E0,1.142367554E1,4.083056641E1
5.468934125E0,-4.511077881E0,1.151077271E1,4.145895386E1
5.488992125E0,-4.713928223E0,1.138772583E1,4.181661987E1
5.509049125E0,-4.818328857E0,1.148779297E1,4.192572021E1
5.529106125E0,-5.111846924E0,1.137191772E1,4.193916321E1
5.549163125E0,-4.704010010E0,1.123980713E1,4.233488464E1
5.569220125E0,-4.956115723E0,1.116894531E1,4.305563354E1
5.589277125E0,-4.660369873E0,1.129089355E1,4.315472412E1
5.609334125E0,-4.554107666E0,1.120602417E1,4.358526611E1
5.629392125E0,-4.252288818E0,1.107800293E1,4.372355652E1
5.649449125E0,-4.234771729E0,1.102413940E1,4.368757629E1
5.669506125E0,-4.279022217E0,1.104052734E1,4.383715820E1
5.689563125E0,-4.515594482E0,1.123709106E1,4.386486816E1
5.709620125E0,-4.624328613E0,1.117077637E1,4.370623779E1
5.729677125E0,-5.158081055E0,1.119735718E1,4.422816467E1
5.749735833E0,-5.212066650E0,1.136807251E1,4.416291809E1
5.769792833E0,-5.489288330E0,1.145941162E1,4.462322998E1
5.789849833E0,-5.467681885E0,1.151116943E1,4.470097351E1
5.809906833E0,-5.570983887E0,1.140496826E1,4.472326660E1
5.829963833E0,-5.476074219E0,1.131707764E1,4.446604919E1
5.850020833E0,-5.631011963E0,1.142352295E1,4.448869324E1
5.870077833E0,-5.620544434E0,1.128118896E1,4.434968567E1
5.890135833E0,-5.969085693E0,1.141262817E1,4.483139038E1
5.910192833E0,-5.804870605E0,1.129724121E1,4.495571899E1
5.930249833E0,-5.790435791E0,1.138110352E1,4.494058228E1
5.950306833E0,-5.762481689E0,1.126559448E1,4.483682251E1
5.970363833E0,-5.658020020E0,1.129742432E1,4.489074707E1
5.990420833E0,-5.354339600E0,1.133770752E1,4.484649658E1
6.010477833E0,-5.847656250E0,1.139855957E1,4.478068542E1
6.030535833E0,-5.353393555E0,1.144656372E1,4.478819275E1
6.050592833E0,-5.490356445E0,1.146673584E1,4.507989502E1
6.070649833E0,-5.246185303E0,1.130389404E1,4.480987549E1
6.090706833E0,-4.992767334E0,1.151113892E1,4.491395569E1
6.110763833E0,-4.912689209E0,1.153408813E1,4.498208618E1
6.130820833E0,-4.794708252E0,1.144433594E1,4.494654846E1
6.150877833E0,-4.710052490E0,1.160284424E1,4.498953247E1
6.170935833E0,-4.706451416E0,1.140075684E1,4.487155151E1
6.190992833E0,-4.387390137E0,1.143569946E1,4.489305115E1
6.211049833E0,-4.717620850E0,1.127517700E1,4.499627686E1
6.231106833E0,-4.384979248E0,1.130825806E1,4.489123535E1
6.251163833E0,-4.223937988E0,1.125418091E1,4.516877747E1
6.271220833E0,-4.532531738E0,1.112521362E1,4.506222534E1
6.291277833E0,-4.370361328E0,1.114956665E1,4.516519165E1
6.311335833E0,-4.697814941E0,1.092858887E1,4.528337097E1
6.331392833E0,-4.689880371E0,1.097738647E1,4.510818481E1
6.351449833E0,-5.056304932E0,1.097955322E1,4.504727173E1
6.371506833E0,-4.889892578E0,1.110794067E1,4.467932129E1
6.391563833E0,-5.471099854E0,1.110754395E1,4.574493408E1
6.411620833E0,-5.219696045E0,1.091879272E1,4.560104370E1
6.431677833E0,-5.309875488E0,1.112988281E1,4.529800415E1
6.451735833E0,-5.366302490E0,1.106896973E1,4.570788574E1
6.471792833E0,-5.153961182E0,1.117434692E1,4.515148926E1
6.491849833E0,-5.256439209E0,1.109460449E1,4.538121033E1
6.511906833E0,-5.505157471E0,1.127618408E1,4.502035522E1
6.531963833E0,-5.275634766E0,1.116613770E1,4.502319336E1
6.552020833E0,-5.264801025E0,1.125253296E1,4.520307922E1
6.572077833E0,-4.986022949E0,1.135592651E1,4.535279846E1
6.592134833E0,-5.106292725E0,1.121850586E1,4.535940552E1
6.612192833E0,-4.709106445E0,1.129553223E1,4.518302917E1
6.632249833E0,-4.970214844E0,1.136730957E1,4.538894653E1
6.652306833E0,-4.587432861E0,1.148522949E1,4.516368103E1
6.672363833E0,-4.589477539E0,1.136291504E1,4.515609741E1
6.692420833E0,-4.563262939E0,1.130044556E1,4.517060852E1
6.712477833E0,-4.700805664E0,1.117074585E1,4.532009888E1
6.732534833E0,-4.620880127E0,1.123712158E1,4.529751587E1
6.752592000E0,-4.757659912E0,1.116720581E1,4.547019958E1
6.772649000E0,-4.652008057E0,1.103396606E1,4.543826294E1
6.792706000E0,-4.902252197E0,1.104266357E1,4.533943176E1
6.812763000E0,-5.029937744E0,1.106750488E1,4.528540039E1
6.832820000E0,-4.945343018E0,1.104165649E1,4.536820984E1
6.852877000E0,-4.966156006E0,1.113348389E1,4.560882568E1
6.872934000E0,-5.065399170E0,1.132470703E1,4.528210449E1
6.892992000E0,-5.015075684E0,1.117684937E1,4.538484192E1
6.913049000E0,-5.007110596E0,1.111868286E1,4.526852417E1
6.933106000E0,-4.948028564E0,1.113415527E1,4.490603638E1
6.953163000E0,-4.948944092E0,1.120028687E1,4.517425537E1
6.973220000E0,-4.871856689E0,1.127157593E1,4.501222229E1
6.993277000E0,-4.983612061E0,1.117913818E1,4.485736084E1
7.013334000E0,-4.710083008E0,1.114361572E1,4.465240479E1
7.033391000E0,-4.663482666E0,1.117297363E1,4.457382202E1
7.053449000E0,-4.563476562E0,1.131509399E1,4.465562439E1
7.073506000E0,-4.440856934E0,1.131878662E1,4.452885437E1
7.093563000E0,-4.305023193E0,1.135156250E1,4.442362976E1
7.113620000E0,-4.328155518E0,1.127896118E1,4.450028992E1
7.133677000E0,-4.365570068E0,1.116839600E1,4.424620056E1
7.153734000E0,-4.213653564E0,1.130148315E1,4.437675476E1
7.173791000E0,-4.228942871E0,1.130731201E1,4.418945312E1
7.193849000E0,-4.336608887E0,1.117904663E1,4.419921875E1
7.213906000E0,-4.206329346E0,1.105252075E1,4.425674438E1
7.233963000E0,-4.011199951E0,1.100561523E1,4.421871948E1
7.254020000E0,-4.195587158E0,1.112503052E1,4.410179138E1
7.274077000E0,-4.064910889E0,1.105575562E1,4.398719788E1
7.294134000E0,-4.241424561E0,1.118756104E1,4.401255798E1
7.314191000E0,-4.247558594E0,1.126614380E1,4.415866089E1
7.334249000E0,-4.479064941E0,1.121157837E1,4.416688538E1
7.354306000E0,-4.238861084E0,1.130706787E1,4.408120728E1
7.374363000E0,-4.321228027E0,1.118923950E1,4.402125549E1
7.394420000E0,-3.978271484E0,1.133587646E1,4.400248718E1
7.414477000E0,-4.088562012E0,1.133242798E1,4.379791260E1
7.434534000E0,-3.945343018E0,1.127264404E1,4.356773376E1
7.454591000E0,-4.113586426E0,1.132293701E1,4.360389709E1
7.474648000E0,-3.794372559E0,1.153744507E1,4.334991455E1
7.494706000E0,-3.968994141E0,1.133123779E1,4.306036377E1
7.514763000E0,-3.582275391E0,1.134960938E1,4.292127991E1
