"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.807049125E0,-3.751148880E-1,-7.624513656E-2,6.453570724E-1
4.827106125E0,-2.975417674E-1,2.506289184E-1,3.168219030E-1
4.847163125E0,-1.865100414E-1,1.508600414E-1,-1.073014066E-1
4.867220125E0,-3.003361821E-1,1.793812513E-1,-1.798480302E-1
4.887277125E0,-3.789379001E-1,3.093363345E-1,-3.008164763E-1
4.907334125E0,-2.578686178E-1,8.455177397E-2,-2.899966836E-1
4.927391125E0,-1.987317502E-1,-1.209085509E-1,-1.329367310E-1
4.947449125E0,-1.347033679E-1,-1.284559965E-1,4.942537844E-2
4.967506125E0,-8.785238117E-2,-1.764206290E-1,1.832323968E-1
4.987563125E0,-4.018367454E-2,-2.144391984E-1,2.537708282E-1
5.007620125E0,7.242336404E-3,-2.245067954E-1,2.608901560E-1
5.027677125E0,2.659964189E-2,-1.216300949E-1,2.249240130E-1
5.047734125E0,-1.638625748E-2,-5.901684240E-2,1.197621673E-1
5.067791125E0,-4.229244590E-2,6.349301431E-3,-3.116051853E-2
5.087849125E0,-5.827751383E-2,6.295193732E-2,-1.282649487E-1
5.107906125E0,-5.377545580E-2,3.883090988E-2,-1.573584676E-1
5.127963125E0,-1.248001307E-2,3.846091405E-2,-1.271677315E-1
5.148020125E0,4.066585377E-2,7.364089787E-2,-7.330749184E-2
5.168077125E0,7.895001024E-2,5.974482000E-2,-1.052021701E-2
5.188134125E0,1.203270257E-1,2.239461429E-2,4.623886943E-2
5.208192125E0,1.534427702E-1,2.835419029E-2,9.355794638E-2
5.228249125E0,1.596484035E-1,4.605942965E-2,1.094240174E-1
5.248306125E0,1.447026730E-1,8.598342538E-2,9.076301754E-2
5.268363125E0,1.331882328E-1,1.513214409E-1,6.514944136E-2
5.288420125E0,1.034655720E-1,1.531935930E-1,1.472529396E-2
5.308477125E0,5.494438112E-2,9.680497646E-2,-4.974457249E-2
5.328534125E0,1.557770651E-2,3.812164813E-2,-8.068232983E-2
5.348592125E0,-6.944333203E-3,3.372438997E-2,-6.529161334E-2
5.368649125E0,-2.136982046E-2,5.230130628E-4,-3.461175784E-2
5.388706125E0,-3.776960075E-2,-7.403315604E-2,-1.798266731E-2
5.408763125E0,-4.780315235E-2,-9.550254047E-2,9.894423187E-3
5.428820125E0,-5.124902353E-2,-5.281077698E-2,3.395688534E-2
5.448877125E0,-6.035215408E-2,-2.745577879E-2,4.672300443E-2
5.468934125E0,-6.719147414E-2,-3.722408786E-2,3.945088387E-2
5.488992125E0,-5.058587715E-2,1.239860989E-2,1.672258973E-2
5.509049125E0,-4.437715933E-2,4.578176141E-2,-2.985674888E-3
5.529106125E0,-4.496429116E-2,3.185187280E-2,-2.008814923E-2
5.549163125E0,-4.116064310E-2,-1.983863115E-2,-5.053597689E-2
5.569220125E0,-1.017050259E-2,6.132781971E-3,-6.744012237E-2
5.589277125E0,-1.366562769E-2,-1.439895183E-1,-1.687681377E-1
5.609334125E0,1.981319860E-2,-2.579385042E-1,-2.654878497E-1
5.629392125E0,5.338701233E-2,-1.798562855E-1,-2.193639129E-1
5.649449125E0,-9.446010925E-3,-8.596415073E-2,-1.122252196E-1
5.669506125E0,7.459618151E-2,3.515462577E-1,-3.348553553E-2
5.689563125E0,8.284598589E-2,4.202534258E-1,2.828502329E-3
5.709620125E0,5.365077779E-2,2.802194059E-1,1.612345921E-3
5.729677125E0,7.475048304E-2,2.934279740E-1,3.657079861E-2
5.749735833E0,8.819441497E-2,1.837770790E-1,6.941599399E-2
5.769792833E0,7.228417695E-2,6.700644642E-2,4.208064824E-2
5.789849833E0,-3.239618614E-3,1.582715362E-1,-1.865970669E-3
5.809906833E0,-2.323369682E-2,5.644083768E-2,-1.000941638E-2
5.829963833E0,-1.170742884E-2,-3.177276999E-2,-1.773203909E-2
5.850020833E0,-2.045894787E-2,-2.621835470E-2,-2.837750316E-2
5.870077833E0,-3.062138706E-2,5.589313339E-3,-2.785312198E-2
5.890135833E0,-2.675073035E-2,1.707736868E-3,-1.387810335E-2
5.910192833E0,-2.054560557E-2,-4.066348076E-2,-2.148738690E-2
5.930249833E0,1.013226109E-3,-1.901534572E-2,-1.005157456E-2
5.950306833E0,1.665497012E-2,-6.153692491E-3,1.986006740E-3
5.970363833E0,3.441608697E-2,1.694905572E-3,1.237962954E-2
5.990420833E0,3.652089834E-2,-4.170107190E-3,2.061827481E-2
6.010477833E0,4.635001533E-3,-5.982835963E-2,3.672324121E-2
6.030535833E0,-1.509378385E-2,-7.500853390E-2,6.251442432E-2
6.050592833E0,1.289604697E-3,-3.162193671E-2,6.253450364E-2
6.070649833E0,-1.140721887E-2,-4.770809412E-2,6.319109350E-2
6.090706833E0,-4.490661994E-2,-1.007765457E-1,6.701304018E-2
6.110763833E0,-2.468294650E-2,-6.897640973E-2,6.043768674E-2
6.130820833E0,-5.478388630E-4,-5.267705023E-2,2.298008092E-2
6.150877833E0,-8.699655533E-3,-2.878603339E-2,1.487437449E-2
6.170935833E0,-1.188258547E-2,-8.155491203E-2,1.773060858E-2
6.190992833E0,-3.261417896E-2,2.558927611E-2,1.668855664E-3
6.211049833E0,-7.086919248E-2,-6.326496601E-2,-1.582295075E-2
6.231106833E0,-5.132158101E-2,-1.330379993E-1,-2.262158878E-2
6.251163833E0,-8.248695731E-2,2.706518397E-3,-1.585812308E-3
6.271220833E0,-6.794787943E-2,3.566346690E-2,1.308047585E-2
6.291277833E0,-5.052984506E-2,-8.816789836E-3,1.983743533E-2
