"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.308068125E0,2.339426032E-1,-4.788900317E-1,-6.652119970E-1
4.328135125E0,1.913158895E-1,-1.702709198E-1,-9.199962330E-1
4.348202125E0,-1.989493199E-2,2.504377082E-2,-1.385566161E0
4.368269125E0,-1.283149365E-1,8.716488227E-2,-1.985975221E0
4.388335125E0,-8.162433481E-2,1.331026550E-1,-2.158743487E0
4.408402125E0,8.350373955E-2,2.135580035E-1,-2.196788396E0
4.428469125E0,1.652339821E-1,2.238132888E-1,-1.984678894E0
4.448536125E0,1.796059630E-1,1.736719528E-1,-1.033772525E0
4.468602125E0,2.449952295E-1,2.520553404E-1,-3.891433114E-1
4.488669125E0,4.205457100E-1,3.049570008E-1,-1.071671253E0
4.508736125E0,6.197510648E-1,2.824696326E-1,-1.638052441E0
4.528803125E0,8.819003805E-1,-3.921288997E-3,-8.101024926E-1
4.548869125E0,9.888805995E-1,-4.462909274E-1,3.986538076E-1
4.568936125E0,3.836620949E-1,-6.004102296E-1,5.743988907E-1
4.589003125E0,4.494025963E-1,-6.204698338E-1,1.598862648E-2
4.609070125E0,1.278010430E0,-1.232202758E-1,1.424147844E-1
4.629137125E0,1.972094224E0,-6.330195665E-2,1.809833697E0
4.649203125E0,1.167253056E0,-7.243904972E-1,4.472149336E0
4.669270125E0,-1.258078697E-3,-1.620699513E0,5.339402515E0
4.689337125E0,-3.862175839E-1,-2.049061123E0,4.698317299E0
4.709404125E0,-7.215690695E-1,-1.636326051E0,1.977505530E0
4.729470125E0,-3.576436663E-1,-1.006325914E0,-2.433336335E-1
4.749537125E0,3.889024792E-1,3.561641380E-1,-4.018276763E-1
4.769604125E0,7.545100898E-1,8.480032673E-1,-1.174555351E0
4.789671125E0,1.087446237E0,7.783786433E-1,-1.886524023E0
4.809738125E0,1.363028361E0,7.524332318E-1,-1.739737861E0
4.829804125E0,4.449842940E-1,7.540483790E-1,-1.690962142E0
4.849871125E0,-1.108020323E-1,7.277345929E-1,-1.549508640E0
4.869938333E0,-2.185093891E-1,4.776833857E-1,-1.860232018E0
4.890005333E0,-2.956151236E-1,3.613789042E-1,-2.282840114E0
4.910071333E0,-4.708127977E-1,5.184183059E-1,-2.832973645E0
