"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.873135083E0,2.894816589E1,3.714215469E1,2.766819000E0
3.892988083E0,2.915876770E1,3.689999771E1,1.853038788E0
3.912841083E0,2.919460297E1,3.658658981E1,1.484752655E0
3.932694083E0,2.963708496E1,3.639284515E1,1.025085449E0
3.952547083E0,2.984951019E1,3.599303055E1,3.192062378E-1
3.972400083E0,2.993280792E1,3.616680908E1,-1.825485229E-1
3.992253083E0,3.016399384E1,3.598601913E1,-7.564888000E-1
4.012106083E0,3.006687164E1,3.589455414E1,-1.418975830E0
4.031959083E0,3.002117920E1,3.607253265E1,-2.038261414E0
4.051812083E0,3.003501892E1,3.583566666E1,-2.158241272E0
4.071665083E0,2.986418915E1,3.596362686E1,-2.379764557E0
4.091518083E0,3.015225983E1,3.597460175E1,-2.402759552E0
4.111371083E0,3.048528290E1,3.591574097E1,-2.643104553E0
4.131224083E0,3.054877472E1,3.585987473E1,-2.866291046E0
4.151077083E0,3.052700043E1,3.559767151E1,-3.277408600E0
4.170930583E0,3.074063873E1,3.529875946E1,-3.648017883E0
4.190783583E0,3.093857574E1,3.494889450E1,-3.728088379E0
4.210636583E0,3.092689514E1,3.500862122E1,-4.003192902E0
4.230489583E0,3.125551605E1,3.503208160E1,-3.532249451E0
4.250342583E0,3.129857635E1,3.474789047E1,-3.763660431E0
4.270195583E0,3.115061951E1,3.486977005E1,-3.777088165E0
4.290049583E0,3.161996460E1,3.457957077E1,-3.750244141E0
4.309902583E0,3.193398285E1,3.453351212E1,-4.143501282E0
4.329755583E0,3.198643494E1,3.460987473E1,-3.630046844E0
4.349608583E0,3.182890320E1,3.418411636E1,-3.174430847E0
4.369461583E0,3.184815979E1,3.439307404E1,-2.550376892E0
4.389314583E0,3.175964355E1,3.451095200E1,-2.738468170E0
4.409167583E0,3.161046600E1,3.437840652E1,-3.596099854E0
4.429020583E0,3.175739288E1,3.441003799E1,-2.982242584E0
4.448873583E0,3.152892303E1,3.465078735E1,-2.346218109E0
4.468726583E0,3.106670380E1,3.524917603E1,-1.040031433E0
4.488579583E0,3.086012268E1,3.567719269E1,1.380474091E0
4.508432583E0,3.012284851E1,3.596833420E1,2.681995392E0
4.528285583E0,2.933537292E1,3.626634979E1,4.504283905E0
4.548138583E0,2.886052704E1,3.682048035E1,5.401203156E0
4.567991583E0,2.766003418E1,3.712476349E1,7.417846680E0
4.587844583E0,2.642257690E1,3.811795425E1,8.609050751E0
4.607697583E0,2.555229950E1,3.874217987E1,7.760623932E0
4.627550583E0,2.423451233E1,3.968693924E1,7.286037445E0
4.647403583E0,2.229193115E1,4.056395721E1,7.742843628E0
4.667256583E0,2.105859375E1,4.141489792E1,8.138278961E0
4.687110583E0,1.971788025E1,4.208679199E1,8.223598480E0
4.706963583E0,1.838523865E1,4.277587891E1,7.446720123E0
4.726816583E0,1.735827637E1,4.302676392E1,7.857120514E0
